Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
ELCIONE THEREZINHA ZAHLUTH BARBALHO;ELCIONE;1515;APTO (Deferido);PMDB;15;-;-;Deputado Federal;Feminino;1944-10-05;Divorciado(a);Deputado;Superior completo;Brasileira nata;BELEM / PA;;Eleito;86962010;650-05.2010.6.14.0000;12.167.554/0001-67;
ELENILSON JOSE SANTOS DA COSTA;DR ELENILSON;7000;APTO (Deferido);PT do B;70;ACELERA PARÁ;PP / PT / PTB / PSC / PR / PHS / PTC / PT do B;Deputado Federal;Masculino;1968-12-03;Solteiro(a);Médico;Superior completo;Brasileira nata;BELEM / PA;;Suplente;93512010;1310-96.2010.6.14.0000;12.199.221/0001-10;
ELI CORREA FERREIRA;ELI CORREA;1413;INAPTO (Indeferido);PTB;14;ACELERA PARÁ;PP / PT / PTB / PSC / PR / PHS / PTC / PT do B;Deputado Federal;Feminino;1959-06-27;Casado(a);Técnico de Laboratório e Raios X;Ensino Médio completo;Brasileira nata;IGARAPÉ MIRIM / PA;;;96752010;1316-06.2010.6.14.0000;12.204.115/0001-87;
ELIANA EDILMA DA SILVA RAIOL;ELIANA RAIOL;4553;INAPTO (Indeferido);PSDB;45;JUNTOS COM O POVO;PPS / DEM / PSDC / PRTB / PMN / PRP / PSDB;Deputado Federal;Feminino;1963-08-02;Solteiro(a);Técnico de Enfermagem e Assemelhados (Exceto Enfermeiro);Superior incompleto;Brasileira nata;BRAGANCA / PA;;;112052010;1432-12.2010.6.14.0000;12.262.809/0001-70;
ELIETE VIEIRA DOS SANTOS;ELITE VIEIRA;1030;APTO (Deferido);PRB;10;CRESCE PARÁ;PRB / PDT / PSB / PV / PC do B;Deputado Federal;Feminino;1982-06-21;Solteiro(a);Estudante, Bolsista, Estagiário e Assemelhados;Ensino Médio incompleto;Brasileira nata;BELÉM / PA;;Suplente;90492010;1132-50.2010.6.14.0000;12.221.796/0001-91;
ELIEZER PINHO DEFREITAS;ELIEZER FREITAS;4511;APTO (Deferido);PSDB;45;JUNTOS COM O POVO;PPS / DEM / PSDC / PRTB / PMN / PRP / PSDB;Deputado Federal;Masculino;1959-01-18;Casado(a);Outros;Superior completo;Brasileira nata;BELEM / PA;;Suplente;88392010;817-22.2010.6.14.0000;12.171.223/0001-09;
ELISIO PASSOS DA SILVA;PÃO DA MARAVILHA;2744;INAPTO (Renúncia);PSDC;27;JUNTOS COM O POVO;PPS / DEM / PSDC / PRTB / PMN / PRP / PSDB;Deputado Federal;Masculino;1947-12-02;Solteiro(a);Agricultor;Ensino Fundamental incompleto;Brasileira nata;SANTA IZABEL DO PARÁ / PA;;;88622010;914-22.2010.6.14.0000;12.171.878/0001-79;
EMERSON FERREIRA MONSEF;EMERSON MONSEF;1501;APTO (Indeferido com recurso);PMDB;15;-;-;Deputado Federal;Masculino;1965-01-13;Divorciado(a);Produtor Agropecuário;Ensino Médio completo;Brasileira nata;URUGUAIANA / GO;;Indeferido com Recurso;86972010;686-47.2010.6.14.0000;12.175.732/0001-00;
EMILIANO QUARESMA DOS SANTOS;BUJARÚ;1230;APTO (Deferido);PDT;12;CRESCE PARÁ;PRB / PDT / PSB / PV / PC do B;Deputado Federal;Masculino;1958-06-30;Casado(a);Vigilante;Ensino Fundamental completo;Brasileira nata;IGARAPE MIRI / PA;;Suplente;90502010;1148-04.2010.6.14.0000;12.175.243/0001-40;
ESMERINO NERI BATISTA FILHO;MIRIQUINHO BATISTA;1380;APTO (Deferido);PT;13;ACELERA PARÁ;PP / PT / PTB / PSC / PR / PHS / PTC / PT do B;Deputado Federal;Masculino;1952-07-11;Casado(a);Professor de Ensino Médio;Superior completo;Brasileira nata;ABAETETUBA / PA;;Eleito;91462010;1164-55.2010.6.14.0000;12.169.113/0001-02;
FABIO SIMÃO LUIZ OLIVEIRA;FÁBIO SIMÃO;1919;APTO (Deferido);PTN;19;-;-;Deputado Federal;Masculino;1966-03-29;Separado(a) judicialmente;Servidor Público Federal;Superior completo;Brasileira nata;BELÉM / PA;;Não eleito;91362010;1159-33.2010.6.14.0000;12.174.029/0001-79;
FABRÍCIO OLIVEIRA GOMES;FABRÍCIO GOMES;5051;APTO (Deferido);PSOL;50;-;-;Deputado Federal;Masculino;1978-11-07;Casado(a);Servidor Público Estadual;Superior completo;Brasileira nata;BELÉM / PA;;Não eleito;86372010;611-08.2010.6.14.0000;12.178.875/0001-67;
FERNANDA MARISTANE LOPES ARAÚJO;FERNANDA LOPES;5022;APTO (Deferido);PSOL;50;-;-;Deputado Federal;Feminino;1979-04-24;Solteiro(a);Professor de Ensino Médio;Superior completo;Brasileira nata;TUCURUÍ / PA;;Não eleito;86382010;612-90.2010.6.14.0000;12.179.415/0001-53;
FERNANDO MARCULINO GUIMARES;FERNANDO MARCULINO;2010;APTO (Deferido);PSC;20;ACELERA PARÁ;PP / PT / PTB / PSC / PR / PHS / PTC / PT do B;Deputado Federal;Masculino;1948-10-30;Casado(a);Militar Reformado;Ensino Médio completo;Brasileira nata;PARAIBA / PB;;Suplente;92122010;1178-39.2010.6.14.0000;12.168.972/0001-79;
FRANCISCA ALVES DE SOUSA;FRANCISCA SOUSA;4556;APTO (Deferido);PSDB;45;JUNTOS COM O POVO;PPS / DEM / PSDC / PRTB / PMN / PRP / PSDB;Deputado Federal;Feminino;1960-07-30;Solteiro(a);Dona de Casa;Ensino Médio completo;Brasileira nata;SAO PEDRO / PI;;Suplente;112062010;1433-94.2010.6.14.0000;12.270.010/0001-26;
FRANCISCO ROSINALDO FERREIRA DE ARAUJO;SURDÃO;1022;APTO (Deferido);PRB;10;CRESCE PARÁ;PRB / PDT / PSB / PV / PC do B;Deputado Federal;Masculino;1943-11-20;Casado(a);Outros;Ensino Fundamental completo;Brasileira nata;AVEIRO / PA;;Suplente;90512010;1150-71.2010.6.14.0000;12.170.496/0001-20;
FRANCISCO XAVIER BENTES VIANA;XAVIER VIANA;2320;INAPTO (Indeferido);PPS;23;JUNTOS COM O POVO;PPS / DEM / PSDC / PRTB / PMN / PRP / PSDB;Deputado Federal;Masculino;1960-12-30;Casado(a);Lavador de Veículos;Ensino Médio completo;Brasileira nata;BARCARENA / PR;;Registro negado antes da eleição;88632010;915-07.2010.6.14.0000;12.198.445/0001-07;
GENILSON LOURIVALDO DA SILVA;GENILSON;1544;INAPTO (Indeferido);PMDB;15;-;-;Deputado Federal;Masculino;1967-12-07;Casado(a);Administrador;Ensino Fundamental incompleto;Brasileira nata;WANDERLEY / BA;;Indeferido com Recurso;142622010;1520-50.2010.6.14.0000;12.173.635/0001-70;
GENILSON LOURIVALDO DA SILVA;GENILSON;1540;INAPTO (Indeferido);PMDB;15;-;-;Deputado Federal;Masculino;1967-02-07;Casado(a);Administrador;Superior incompleto;Brasileira nata;WANDERLEY / BA;;;86982010;651-87.2010.6.14.0000;12.173.635/0001-70;
GERSON DOS SANTOS PERES;GERSON PERES;1115;APTO (Deferido);PP;11;ACELERA PARÁ;PP / PT / PTB / PSC / PR / PHS / PTC / PT do B;Deputado Federal;Masculino;1931-05-02;Casado(a);Deputado;Superior completo;Brasileira nata;CAMETA / PA;;Suplente;91472010;1163-70.2010.6.14.0000;12.167.168/0001-75;
GIOVANNI CORREA QUEIROZ;GIOVANNI QUEIROZ;1212;APTO (Deferido);PDT;12;CRESCE PARÁ;PRB / PDT / PSB / PV / PC do B;Deputado Federal;Masculino;1946-07-15;Casado(a);Deputado;Superior completo;Brasileira nata;CAMPINA VERDE / MG;;Eleito;90522010;1149-86.2010.6.14.0000;12.168.982/0001-04;
GLAUCIONE SILVA COSTA;GAGUIM;1420;APTO (Deferido);PTB;14;ACELERA PARÁ;PP / PT / PTB / PSC / PR / PHS / PTC / PT do B;Deputado Federal;Masculino;1984-06-18;Solteiro(a);Vereador;Ensino Médio incompleto;Brasileira nata;ARAGUACEMA / TO;;Suplente;94702010;1284-98.2010.6.14.0000;12.191.259/0001-46;
GLEYDSON ALVES PONTES;GLAYDSON PONTES;5010;APTO (Deferido);PSOL;50;-;-;Deputado Federal;Masculino;1974-08-29;Solteiro(a);Advogado;Superior completo;Brasileira nata;SANTARÉM / PA;;Não eleito;86392010;613-75.2010.6.14.0000;12.177.228/0001-30;
HAVANA DE OLIVEIRA MIRANDA;HAVANA;1040;INAPTO (Indeferido);PRB;10;CRESCE PARÁ;PRB / PDT / PSB / PV / PC do B;Deputado Federal;Feminino;1977-11-08;Solteiro(a);Comerciário;Ensino Médio completo;Brasileira nata;BELÉM / PA;;Registro negado antes da eleição;90532010;1152-41.2010.6.14.0000;12.179.327/0001-51;
HENRIQUE DE CAMPOS SOARES JUNIOR;HENRIQUE SOARES;1545;APTO (Deferido);PMDB;15;-;-;Deputado Federal;Masculino;1964-06-12;Casado(a);Vereador;Superior completo;Brasileira nata;BELEM / PA;;Suplente;86992010;652-72.2010.6.14.0000;12.173.892/0001-01;
INACIO MAROJA BRITO DE ALBUQUERQUE;MAROJA;3334;APTO (Deferido);PMN;33;JUNTOS COM O POVO;PPS / DEM / PSDC / PRTB / PMN / PRP / PSDB;Deputado Federal;Masculino;1950-03-25;Divorciado(a);Outros;Superior completo;Brasileira nata;BELEM / PA;;Suplente;88642010;916-89.2010.6.14.0000;12.205.965/0001-08;
IVALDO JOSE PIMENTEL;PIMENTEL;1234;APTO (Deferido);PDT;12;CRESCE PARÁ;PRB / PDT / PSB / PV / PC do B;Deputado Federal;Masculino;1960-02-17;Solteiro(a);Administrador;Ensino Médio completo;Brasileira nata;CASTANHAL / PA;;Suplente;90542010;1151-56.2010.6.14.0000;12.204.231/0001-04;
JAILTON DA COSTA SILVA;JAILTON DO SINTEPA;4546;INAPTO (Indeferido);PSDB;45;JUNTOS COM O POVO;PPS / DEM / PSDC / PRTB / PMN / PRP / PSDB;Deputado Federal;Masculino;1976-09-04;Casado(a);Professor de Ensino Superior;Superior completo;Brasileira nata;SAO JOAO DA PONTA / PA;;;88402010;818-07.2010.6.14.0000;12.179.089/0001-84;
JAIR DA SILVA BEZERRA;JAIR BEZERRA;1470;INAPTO (Indeferido);PTB;14;ACELERA PARÁ;PP / PT / PTB / PSC / PR / PHS / PTC / PT do B;Deputado Federal;Masculino;1969-06-30;Solteiro(a);Outros;Superior completo;Brasileira nata;BELÉM / PA;;Indeferido com Recurso;94822010;1287-53.2010.6.14.0000;12.190.253/0001-54;
JAIR NERY JUNIOR;JAIR NERY;1477;INAPTO (Indeferido);PTB;14;ACELERA PARÁ;PP / PT / PTB / PSC / PR / PHS / PTC / PT do B;Deputado Federal;Masculino;1956-11-25;Casado(a);Servidor Público Estadual;Superior completo;Brasileira nata;XAMBIOÁ / TO;;Indeferido com Recurso;100732010;1372-39.2010.6.14.0000;12.289.731/0001-88;
JAIRSON DO CARMO RIBEIRO GAIA;TOCHA;2315;APTO (Deferido);PPS;23;JUNTOS COM O POVO;PPS / DEM / PSDC / PRTB / PMN / PRP / PSDB;Deputado Federal;Masculino;1969-11-09;Casado(a);Empresário;Ensino Médio completo;Brasileira nata;CAMETA / PA;;Suplente;88652010;917-74.2010.6.14.0000;12.177.196/0001-73;
JANAINA BARBOSA DE OLIVEIRA;JANAINA OLIVEIRA;1320;APTO (Deferido);PT;13;ACELERA PARÁ;PP / PT / PTB / PSC / PR / PHS / PTC / PT do B;Deputado Federal;Feminino;1979-07-17;Solteiro(a);Estudante, Bolsista, Estagiário e Assemelhados;Superior incompleto;Brasileira nata;BELEM / PA;;Suplente;94932010;1279-76.2010.6.14.0000;12.276.288/0001-00;
JOANA GOMES SOUZA;JOANA GOMES;1559;INAPTO (Indeferido);PMDB;15;-;-;Deputado Federal;Feminino;1944-06-24;Viúvo(a);Agente Administrativo;Ensino Médio completo;Brasileira nata;BELEM / PA;;;142082010;1528-27.2010.6.14.0000;12.229.751/0001-63;
JOANA GOMES SOUZA;JOANA GOMES;1552;INAPTO (Indeferido);PMDB;15;-;-;Deputado Federal;Feminino;1944-06-24;Viúvo(a);Agente Administrativo;Ensino Médio completo;Brasileira nata;BELEM / PA;;;99122010;1354-18.2010.6.14.0000;12.229.751/0001-63;
JOÃO BATISTA MEDEIROS BARBOSA;MEDEIROS;3344;APTO (Deferido);PMN;33;JUNTOS COM O POVO;PPS / DEM / PSDC / PRTB / PMN / PRP / PSDB;Deputado Federal;Masculino;1963-04-06;Separado(a) judicialmente;Policial Civil;Superior completo;Brasileira nata;GENERAL SAMPAIO / CE;;Suplente;88702010;922-96.2010.6.14.0000;12.174.123/0001-28;
JOÃO CARVALHO NETO;JOÃO MARANHÃO;1023;APTO (Deferido);PRB;10;CRESCE PARÁ;PRB / PDT / PSB / PV / PC do B;Deputado Federal;Masculino;1964-04-22;Solteiro(a);Outros;Ensino Médio completo;Brasileira nata;PINDARE MIRIM / MA;;Suplente;90582010;1144-64.2010.6.14.0000;12.204.209/0001-56;
JOAO DAS GRACAS MORAES;REPORTER MORAES;3678;APTO (Deferido);PTC;36;ACELERA PARÁ;PP / PT / PTB / PSC / PR / PHS / PTC / PT do B;Deputado Federal;Masculino;1948-11-13;Solteiro(a);Jornalista e Redator;Ensino Médio completo;Brasileira nata;MUANA / PA;;Suplente;94262010;1281-46.2010.6.14.0000;12.189.696/0001-25;
JOAO DUDIMAR DE AZEVEDO PAXIUBA;DUDIMAR PAXIUBA;4555;APTO (Deferido);PSDB;45;JUNTOS COM O POVO;PPS / DEM / PSDC / PRTB / PMN / PRP / PSDB;Deputado Federal;Masculino;1956-03-07;Separado(a) judicialmente;Advogado;Superior completo;Brasileira nata;ITAITUBA / PA;;Suplente;88412010;819-89.2010.6.14.0000;12.170.836/0001-13;
