Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
MARCOS ANTONIO RIBEIRO BARACHO;MARCOS RIBEIRO;1222;APTO (Deferido);PDT;12;CORAGEM PRA MUDAR II;PDT / PRP / PC do B;Deputado Federal;Masculino;1963-11-03;Casado(a);Professor de Ensino Superior;Superior completo;Brasileira nata;NATAL / RN;;Não eleito;167242010;3912-92.2010.6.20.0000;12.198.327/0001-07;
MARCOS AURELIO GARCIA DE LEMOS;MARCOS AURELIO;4088;APTO (Deferido);PSB;40;VITORIA DO POVO;PT / PTB / PPS / PSB;Deputado Federal;Masculino;1983-03-10;Solteiro(a);Comerciante;Superior incompleto;Brasileira nata;NATAL / RN;;Suplente;166882010;3792-49.2010.6.20.0000;12.167.762/0001-66;
MARCUS CESAR CAVALCANTI DE MORAIS;MARCUS CESAR;4307;APTO (Deferido);PV;43;POR UM RIO GRANDE DO NORTE MELHOR;PMDB / PR / PV;Deputado Federal;Masculino;1958-07-23;Casado(a);Empresário;Superior incompleto;Brasileira nata;NATAL / RN;;Suplente;165102010;3815-92.2010.6.20.0000;12.198.555/0001-79;
MARIA DE FATIMA BEZERRA;FATIMA;1313;APTO (Deferido);PT;13;VITORIA DO POVO;PT / PTB / PPS / PSB;Deputado Federal;Feminino;1955-05-19;Solteiro(a);Deputado;Superior completo;Brasileira nata;NOVA PALMEIRA / PB;;Eleito;166892010;3848-82.2010.6.20.0000;12.198.615/0001-53;
MARIA DO ROSÁRIO DE OLIVEIRA;CONTADORA MARIA DO ROSARIO;1516;APTO (Deferido);PMDB;15;POR UM RIO GRANDE DO NORTE MELHOR;PMDB / PR / PV;Deputado Federal;Feminino;1955-10-14;Solteiro(a);Contador;Superior completo;Brasileira nata;GOIANUNHA / RN;;Suplente;171792010;4035-90.2010.6.20.0000;12.198.383/0001-33;
MARIA SHIRLIANE DE LIMA;SHIRLIANE;1324;APTO (Deferido);PT;13;VITORIA DO POVO;PT / PTB / PPS / PSB;Deputado Federal;Feminino;1980-07-13;Solteiro(a);Pedagogo;Superior completo;Brasileira nata;PATU / RN;;Suplente;189732010;4314-76.2010.6.20.0000;12.262.746/0001-52;
MARIA SUELI CLAUDINO;TININHA;1499;APTO (Deferido);PTB;14;VITORIA DO POVO;PT / PTB / PPS / PSB;Deputado Federal;Feminino;1974-03-24;Casado(a);Enfermeiro;Ensino Médio completo;Brasileira nata;CORONEL EZEQUIEL / RN;;Suplente;189742010;4315-61.2010.6.20.0000;12.270.033/0001-30;
MARLETE FERNANDES AMORIM;MARLETE CIGANA;4066;APTO (Deferido);PSB;40;VITORIA DO POVO;PT / PTB / PPS / PSB;Deputado Federal;Feminino;1944-04-14;Viúvo(a);Agente Administrativo;Ensino Médio completo;Brasileira nata;TOUROS / RN;;Suplente;189752010;4313-91.2010.6.20.0000;12.270.011/0001-70;
MAURICIO PEREIRA DANTAS;MAURISOM;4444;APTO (Deferido);PRP;44;CORAGEM PRA MUDAR II;PDT / PRP / PC do B;Deputado Federal;Masculino;1952-09-24;Casado(a);Publicitário;Ensino Fundamental completo;Brasileira nata;NATAL / RN;;Não eleito;171882010;4038-45.2010.6.20.0000;12.204.076/0001-18;
MOACIR NUNES DA SILVA;MOACIR NUNES;4344;APTO (Deferido);PV;43;POR UM RIO GRANDE DO NORTE MELHOR;PMDB / PR / PV;Deputado Federal;Masculino;1940-09-24;Casado(a);Aposentado (Exceto Servidor Público);Superior incompleto;Brasileira nata;NATAL / RN;;Suplente;165122010;3831-46.2010.6.20.0000;12.167.454/0001-30;
NEY SIVEIRA DIAS;NEY DIAS;2707;APTO (Deferido);PSDC;27;MUDANÇA E RENOVAÇÃO;PRB / PP / PSDC / PHS;Deputado Federal;Masculino;1940-03-04;Casado(a);Advogado;Superior completo;Brasileira nata;NATAL / RN;;Não eleito;167542010;3952-74.2010.6.20.0000;12.167.887/0001-96;
PAULO WAGNER LEITE DANTAS;PAULO WAGNER;4333;APTO (Deferido);PV;43;POR UM RIO GRANDE DO NORTE MELHOR;PMDB / PR / PV;Deputado Federal;Masculino;1962-07-19;Divorciado(a);Vereador;Superior incompleto;Brasileira nata;AREIA BRANCA / RN;;Média;165132010;3829-76.2010.6.20.0000;12.175.219/0001-00;
ROGERIO SIMONETTI MARINHO;ROGERIO MARINHO;4555;APTO (Deferido);PSDB;45;FORÇA DA UNIÃO;PSL / PTN / PSC / DEM / PMN / PSDB;Deputado Federal;Masculino;1963-11-26;Casado(a);Economista;Superior completo;Brasileira nata;NATAL / RN;;Suplente;165912010;3770-88.2010.6.20.0000;12.190.638/0001-11;
SANDRA MARIA DA ESCOSSIA ROSADO;SANDRA ROSADO;4040;APTO (Deferido);PSB;40;VITORIA DO POVO;PT / PTB / PPS / PSB;Deputado Federal;Feminino;1951-05-23;Casado(a);Deputado;Superior completo;Brasileira nata;MOSSORÓ / RN;;Eleito;166912010;3789-94.2010.6.20.0000;12.190.441/0001-82;
SEBASTIÃO ARAUJO DE LIMA;TIÃO DA LANCHONETE;6555;APTO (Deferido);PC do B;65;CORAGEM PRA MUDAR II;PDT / PRP / PC do B;Deputado Federal;Masculino;1968-04-17;Solteiro(a);Comerciante;Ensino Médio completo;Brasileira nata;ASSU / RN;;Não eleito;167982010;3922-39.2010.6.20.0000;12.199.624/0001-69;
SHUTSA ALVES CLAUDINO;SHUTSA;2737;APTO (Deferido);PSDC;27;MUDANÇA E RENOVAÇÃO;PRB / PP / PSDC / PHS;Deputado Federal;Feminino;1984-06-20;Solteiro(a);Secretário e Datilógrafo;Ensino Médio completo;Brasileira nata;CEARA MIRIM / RN;;Não eleito;189082010;4307-84.2010.6.20.0000;12.262.753/0001-54;
TIRSO RENATO DANTAS;RENATO DANTAS;1515;APTO (Deferido);PMDB;15;POR UM RIO GRANDE DO NORTE MELHOR;PMDB / PR / PV;Deputado Federal;Masculino;1960-07-15;Divorciado(a);Empresário;Superior completo;Brasileira nata;NATAL / RN;;Suplente;165152010;3827-09.2010.6.20.0000;12.173.877/0001-63;
VICENTE FRANCO SOBRINHO;VICENTE;2010;APTO (Deferido);PSC;20;FORÇA DA UNIÃO;PSL / PTN / PSC / DEM / PMN / PSDB;Deputado Federal;Masculino;1935-09-10;Casado(a);Aposentado (Exceto Servidor Público);Ensino Médio incompleto;Brasileira nata;NOVA CRUZ / RN;;Suplente;165922010;3757-89.2010.6.20.0000;12.199.942/0001-20;
WILLIAM MOREIRA DA SILVA;WILLIAM DO TIROL;2888;APTO (Deferido);PRTB;28;-;-;Deputado Federal;Masculino;1958-03-05;Solteiro(a);Vendedor de Comércio Varejista e Atacadista;Superior incompleto;Brasileira nata;NATAL / RN;;Não eleito;165792010;3748-30.2010.6.20.0000;12.173.121/0001-14;
WOBER LOPES PINHEIRO JUNIOR;VOBER JUNIOR;2323;APTO (Deferido);PPS;23;VITORIA DO POVO;PT / PTB / PPS / PSB;Deputado Federal;Masculino;1958-11-11;Casado(a);Outros;Superior completo;Brasileira nata;NATAL / RN;;Suplente;166922010;3788-12.2010.6.20.0000;12.198.739/0001-39;
