Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
JOSÉ ROGERIO SALLES;ROGERIO SALLES;4555;APTO (Deferido);PSDB;45;COLIGAÇÃO SENADOR JONAS PINHEIRO II;PTB / DEM / PMN / PSDB / PT do B;Deputado Federal;Masculino;1953-06-18;Casado(a);Economista;Superior completo;Brasileira nata;FRANCISCO BELTRÃO / PR;;Suplente;196962010;1674-52.2010.6.11.0000;12.198.616/0001-06;
JULIANO DE SOUZA RABELO;CABO JULIANO RABELO;1212;APTO (Deferido);PDT;12;MATO GROSSO MELHOR PRA VOCÊ;PDT / PPS / PSB / PV;Deputado Federal;Masculino;1971-01-13;Casado(a);Policial Militar;Superior incompleto;Brasileira nata;ITUMBIARA / GO;;Suplente;207392010;1934-32.2010.6.11.0000;12.206.398/0001-04;
JULIANO FRANCISCO DE ALBUQUERQUE;JULIANO ALBUQUERQUE;2325;APTO (Deferido);PPS;23;MATO GROSSO MELHOR PRA VOCÊ;PDT / PPS / PSB / PV;Deputado Federal;Masculino;1969-06-05;Solteiro(a);Relações-Públicas;Ensino Fundamental completo;Brasileira nata;CUIABÁ / MT;;Suplente;267722010;2515-47.2010.6.11.0000;12.428.806/0001-64;
JULIO CEZAR DA SILVA MATOS;CEZAR MATTOS;1200;APTO (Deferido);PDT;12;MATO GROSSO MELHOR PRA VOCÊ;PDT / PPS / PSB / PV;Deputado Federal;Masculino;1974-07-01;Solteiro(a);Contador;Ensino Médio completo;Brasileira nata;CUIABA / MT;;Suplente;207482010;1926-55.2010.6.11.0000;12.206.467/0001-71;
JULIO JOSE DE CAMPOS;JULIO CAMPOS;2525;APTO (Deferido);DEM;25;COLIGAÇÃO SENADOR JONAS PINHEIRO II;PTB / DEM / PMN / PSDB / PT do B;Deputado Federal;Masculino;1946-12-11;Casado(a);Empresário;Superior completo;Brasileira nata;VARZEA GRANDE / MT;;Eleito;194532010;1654-61.2010.6.11.0000;12.189.464/0001-77;
LEONCIO PINHEIRO DA SILVA FILHO;LEONCIO PINHEIRO;2527;APTO (Deferido);DEM;25;COLIGAÇÃO SENADOR JONAS PINHEIRO II;PTB / DEM / PMN / PSDB / PT do B;Deputado Federal;Masculino;1951-07-25;Casado(a);Professor de Ensino Superior;Superior completo;Brasileira nata;SANTO ANTONIO DE LEVERGER / MT;;Suplente;194542010;1657-16.2010.6.11.0000;12.189.928/0001-45;
LUCIA DE LOURDES GONÇALVES;PROFESSORA LUCIA;1310;APTO (Deferido);PT;13;MATO GROSSO EM PRIMEIRO LUGAR II;PT / PMDB / PR;Deputado Federal;Feminino;1964-09-14;Solteiro(a);Professor de Ensino Fundamental;Superior completo;Brasileira nata;OCAUÇU / SP;;Suplente;200652010;1820-93.2010.6.11.0000;12.198.359/0001-02;
MANOEL LUIZ NOSCHANG;NOSSANGUE;1333;APTO (Deferido);PT;13;MATO GROSSO EM PRIMEIRO LUGAR II;PT / PMDB / PR;Deputado Federal;Masculino;1960-05-13;Separado(a) judicialmente;Outros;Superior incompleto;Brasileira nata;PANAMBI / RS;;Suplente;200662010;1819-11.2010.6.11.0000;12.199.056/0001-04;
MANOEL MESSIAS CRUZ NOGUEIRA;MESSIAS DICAPRIO;1125;INAPTO (Renúncia);PP;11;COLIGAÇÃO MATO GROSSO PROGRESSISTA;PRB / PP / PTN / PSC / PHS / PTC / PRP;Deputado Federal;Masculino;1971-05-20;Solteiro(a);Vereador;Ensino Médio completo;Brasileira nata;JANUARIO / MG;;Renúncia/falecimento/cassação antes da eleição;207802010;1722-11.2010.6.11.0000;12.206.626/0001-38;
MARCELO DE MELO COSTA;MARCELO COSTA;1919;APTO (Indeferido com recurso);PTN;19;COLIGAÇÃO MATO GROSSO PROGRESSISTA;PRB / PP / PTN / PSC / PHS / PTC / PRP;Deputado Federal;Masculino;1965-04-05;Casado(a);Empresário;Ensino Médio completo;Brasileira nata;GOIANIA / GO;;Indeferido com Recurso;203292010;1758-53.2010.6.11.0000;12.204.544/0001-54;
MARCOS AURELIO MARTINIANO DE ARAUJO;LELO;1500;INAPTO (Renúncia);PMDB;15;MATO GROSSO EM PRIMEIRO LUGAR II;PT / PMDB / PR;Deputado Federal;Masculino;1955-01-09;Divorciado(a);Empresário;Superior incompleto;Brasileira nata;CUIABA / MT;;Renúncia/falecimento/cassação antes da eleição;200672010;1664-08.2010.6.11.0000;12.198.340/0001-58;
MARIA DEUSIMAR MILHOMEM SILVA;DEUSIMAR;4055;APTO (Deferido);PSB;40;MATO GROSSO MELHOR PRA VOCÊ;PDT / PPS / PSB / PV;Deputado Federal;Feminino;1958-05-14;Casado(a);Dona de Casa;Superior completo;Brasileira nata;RIBEIRÃOZINHO / MT;;Suplente;241772010;2245-23.2010.6.11.0000;12.325.688/0001-69;
MARIO FRANCELINO VIEIRA;MARIO;4000;APTO (Deferido);PSB;40;MATO GROSSO MELHOR PRA VOCÊ;PDT / PPS / PSB / PV;Deputado Federal;Masculino;1962-02-03;Casado(a);Agricultor;Ensino Fundamental completo;Brasileira nata;CIANORTE / PR;;Suplente;200132010;1536-85.2010.6.11.0000;12.199.542/0001-14;
NATANIEL NAZARENO FERREIRA;NATANIEL DE JESUS;1521;INAPTO (Indeferido);PMDB;15;MATO GROSSO EM PRIMEIRO LUGAR II;PT / PMDB / PR;Deputado Federal;Masculino;1954-04-13;Casado(a);Servidor Público Estadual;Superior completo;Brasileira nata;RIO DE JANEIRO / RJ;;Registro negado antes da eleição;200682010;1818-26.2010.6.11.0000;12.199.314/0001-44;
NELCI DE SOUZA;CIZINHA;1932;INAPTO (Indeferido);PTN;19;COLIGAÇÃO MATO GROSSO PROGRESSISTA;PRB / PP / PTN / PSC / PHS / PTC / PRP;Deputado Federal;Feminino;1971-04-14;Solteiro(a);Vendedor Pracista, Representante, Caixeiro-Viajante e Assemelhados;Ensino Médio completo;Brasileira nata;CUIABA / MT;;;207892010;1922-18.2010.6.11.0000;12.207.362/0001-37;
NERI GELLER;NERI GELLER;1145;APTO (Deferido);PP;11;COLIGAÇÃO MATO GROSSO PROGRESSISTA;PRB / PP / PTN / PSC / PHS / PTC / PRP;Deputado Federal;Masculino;1968-11-07;Casado(a);Empresário;Ensino Médio incompleto;Brasileira nata;SELBACH / RS;;Suplente;203242010;1775-89.2010.6.11.0000;12.206.390/0001-30;
NEUZA ANAIA DE SOUZA GOMES;NEUZA NAIA;3334;APTO (Deferido);PMN;33;COLIGAÇÃO SENADOR JONAS PINHEIRO II;PTB / DEM / PMN / PSDB / PT do B;Deputado Federal;Feminino;1950-11-22;Casado(a);Comerciante;Ensino Médio completo;Brasileira nata;AURIFLAMA / SP;;Suplente;199952010;1991-50.2010.6.11.0000;12.199.925/0001-92;
NICODEMOS CRUZ DE ALMEIDA;NICÃO;1166;APTO (Deferido);PP;11;COLIGAÇÃO MATO GROSSO PROGRESSISTA;PRB / PP / PTN / PSC / PHS / PTC / PRP;Deputado Federal;Masculino;1964-11-21;Casado(a);Empresário;Ensino Médio completo;Brasileira nata;FREI INOCENCIO / MG;;Suplente;203212010;1743-84.2010.6.11.0000;12.204.569/0001-58;
NILSON APARECIDO LEITÃO;NILSON LEITÃO;4500;APTO (Deferido);PSDB;45;COLIGAÇÃO SENADOR JONAS PINHEIRO II;PTB / DEM / PMN / PSDB / PT do B;Deputado Federal;Masculino;1969-02-25;Casado(a);Técnico Contabilidade, Estatística, Economia Doméstica e Administração;Ensino Médio completo;Brasileira nata;CASSILANDIA / MS;;Média;196942010;1673-67.2010.6.11.0000;12.199.151/0001-08;
ONESIMO UNE TSEREWARIRIWE;ONEZIO JURUNA;1222;APTO (Deferido);PDT;12;MATO GROSSO MELHOR PRA VOCÊ;PDT / PPS / PSB / PV;Deputado Federal;Masculino;1979-02-16;Casado(a);Outros;Ensino Fundamental completo;Brasileira nata;BARRA D GARÇA / MT;;Suplente;207442010;1941-24.2010.6.11.0000;12.206.636/0001-73;
