Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
CARLOS ALBERTO DE ALMEIDA CAVALCANTE;CARLOS JARARACA;27000;APTO (Deferido);PSDC;27;MUDANÇA E RENOVAÇÃO;PRB / PP / PSDC / PHS;Deputado Estadual;Masculino;1963-12-04;Separado(a) judicialmente;Outros;Ensino Médio completo;Brasileira nata;ACARI / RN;;Suplente;167582010;3940-60.2010.6.20.0000;12.177.068/0001-20;
CELITON GIORDANO DE LIMA PAIVA;CÉLITON GIORDANO;11333;APTO (Deferido);PP;11;MUDANÇA E RENOVAÇÃO;PRB / PP / PSDC / PHS;Deputado Estadual;Masculino;1986-01-12;Solteiro(a);Estudante, Bolsista, Estagiário e Assemelhados;Superior incompleto;Brasileira nata;APODI / RN;;Suplente;167592010;3941-45.2010.6.20.0000;12.169.516/0001-43;
CLAUDIO HENRIQUE PESSOA PORPINO;CLAUDIO PORPINO;40444;APTO (Deferido);PSB;40;VITORIA DO POVO I;PTB / PPS / PSB;Deputado Estadual;Masculino;1965-09-27;Solteiro(a);Odontólogo;Superior completo;Brasileira nata;FORTALEZA / CE;;Suplente;166572010;3874-80.2010.6.20.0000;12.199.231/0001-55;
CLECIO FREIRE COELHO;CLÉCIO FREIRE;25333;APTO (Deferido);DEM;25;FORÇA DA UNIÃO;PSL / PTN / PSC / DEM / PMN / PSDB;Deputado Estadual;Masculino;1953-07-19;Casado(a);Empresário;Ensino Médio completo;Brasileira nata;NATAL / RN;;Suplente;165982010;3798-56.2010.6.20.0000;12.198.442/0001-73;
CLOVIS RODRIGUES NUNES;CLOVIS NUNES;65333;APTO (Deferido);PC do B;65;CORAGEM PRA MUDAR II;PDT / PRP / PC do B;Deputado Estadual;Masculino;1955-11-30;Casado(a);Empresário;Ensino Fundamental incompleto;Brasileira nata;MACAIBA / RN;;Suplente;167992010;3923-24.2010.6.20.0000;12.181.211/0001-57;
CRISLANE CONFESSOR DE OLIVEIRA DE LEMOS VASCONCELOS;CRISLEMOS;43003;APTO (Deferido);PV;43;POR UM RIO GRANDE DO NORTE MELHOR;PMDB / PR / PV;Deputado Estadual;Feminino;1988-12-02;Casado(a);Comerciante;Ensino Médio incompleto;Brasileira nata;SANTA CRUZ / RN;;Suplente;165202010;3767-36.2010.6.20.0000;12.170.446/0001-43;
DAMIÃO CONFESSOR DOS SANTOS;PAULO BOLA;13999;APTO (Deferido);PT;13;-;-;Deputado Estadual;Masculino;1974-09-16;Solteiro(a);Servidor Público Estadual;Ensino Médio completo;Brasileira nata;SITIO NOVO / RN;;Suplente;165552010;3723-17.2010.6.20.0000;12.181.739/0001-26;
DENIO SANTOS DA SILVEIRA;DENIO SILVEIRA;12000;APTO (Deferido com recurso);PDT;12;CORAGEM PRA MUDAR II;PDT / PRP / PC do B;Deputado Estadual;Masculino;1971-03-15;Solteiro(a);Motorista de Veículos de Transporte Coletivo de Passageiros;Superior completo;Brasileira nata;MOSSORO / RN;;Suplente;169952010;3949-22.2010.6.20.0000;12.180.484/0001-87;
DIBSON ANTONIO BEZERRA NASSER;DIBSON NASSER;45555;APTO (Deferido);PSDB;45;FORÇA DA UNIÃO;PSL / PTN / PSC / DEM / PMN / PSDB;Deputado Estadual;Masculino;1974-05-21;Casado(a);Analista de Sistemas;Superior completo;Brasileira nata;NATAL / RN;;Eleito;165992010;3799-41.2010.6.20.0000;12.181.379/0001-62;
DOMINGOS MARCOLINO DE OLIVEIRA;MARCOLINO;21123;APTO (Deferido);PCB;21;-;-;Deputado Estadual;Masculino;1970-07-20;Solteiro(a);Artesão;Ensino Fundamental incompleto;Brasileira nata;NATAL / RN;;Não eleito;173562010;3806-33.2010.6.20.0000;12.205.012/0001-31;
EDSON MORAES;EDSON MORAES - PELÉ;14444;APTO (Deferido);PTB;14;VITORIA DO POVO I;PTB / PPS / PSB;Deputado Estadual;Masculino;1965-05-21;Casado(a);Professor de Ensino Médio;Superior completo;Brasileira nata;CARAÚBAS / RN;;Suplente;166582010;3887-79.2010.6.20.0000;12.177.593/0001-45;
EDUARDO CANUTO DE OLIVEIRA;EDUARDO CANUTO;40190;APTO (Deferido);PSB;40;VITORIA DO POVO I;PTB / PPS / PSB;Deputado Estadual;Masculino;1972-05-06;Divorciado(a);Policial Militar;Superior completo;Brasileira nata;CAICÓ / RN;;Suplente;166592010;3885-12.2010.6.20.0000;12.199.856/0001-17;
ELIANE AGOSTINHO DA SILVA;ELIANE LIMA;31117;APTO (Deferido);PHS;31;MUDANÇA E RENOVAÇÃO;PRB / PP / PSDC / PHS;Deputado Estadual;Feminino;1978-11-15;Casado(a);Outros;Ensino Fundamental incompleto;Brasileira nata;CURRAIS NOVOS / RN;;Suplente;191542010;4330-30.2010.6.20.0000;12.269.979/0001-87;
ELIANE ALVES FERREIRA;ELIANE;40456;APTO (Deferido);PSB;40;VITORIA DO POVO I;PTB / PPS / PSB;Deputado Estadual;Feminino;1948-11-26;Solteiro(a);Agente Administrativo;Ensino Médio completo;Brasileira nata;SÃO LOURENÇO DA MATA / PE;;Suplente;189682010;4318-16.2010.6.20.0000;12.270.006/0001-68;
EMANUEL DE FRANÇA FERREIRA;EMANUEL FERREIRA;45333;APTO (Deferido);PSDB;45;FORÇA DA UNIÃO;PSL / PTN / PSC / DEM / PMN / PSDB;Deputado Estadual;Masculino;1983-01-26;Solteiro(a);Empresário;Superior completo;Brasileira nata;NATAL / RN;;Suplente;166002010;3801-11.2010.6.20.0000;12.169.141/0001-11;
ENEIDA MARIA DA CRUZ;ENEIDA MARIA;13719;APTO (Deferido);PT;13;-;-;Deputado Estadual;Feminino;1962-01-06;Solteiro(a);Dona de Casa;Superior incompleto;Brasileira nata;CAMPINAS / SP;;Suplente;173482010;4081-79.2010.6.20.0000;12.198.259/0001-78;
EZEQUIEL GALVÃO FERREIRA DE SOUZA;EZEQUIEL FERREIRA;14567;APTO (Deferido);PTB;14;VITORIA DO POVO I;PTB / PPS / PSB;Deputado Estadual;Masculino;1967-05-03;Casado(a);Pecuarista;Superior incompleto;Brasileira nata;NATAL / RN;;Eleito;166602010;3883-42.2010.6.20.0000;12.176.695/0001-46;
FABIO BERCKMANS VERAS DANTAS;FABIO DANTAS;31111;APTO (Deferido);PHS;31;MUDANÇA E RENOVAÇÃO;PRB / PP / PSDC / PHS;Deputado Estadual;Masculino;1971-10-06;Casado(a);Advogado;Superior completo;Brasileira nata;NATAL / RN;;Eleito;167612010;3967-43.2010.6.20.0000;12.179.332/0001-64;
FERNANDO ANTÔNIO CALDAS;FERNANDO CALDAS;23456;APTO (Deferido);PPS;23;VITORIA DO POVO I;PTB / PPS / PSB;Deputado Estadual;Masculino;1955-03-15;Casado(a);Comerciante;Ensino Médio incompleto;Brasileira nata;ASSU / RN;;Suplente;172362010;4063-58.2010.6.20.0000;12.198.382/0001-99;
FERNANDO WANDERLEY VARGAS DA SILVA;MINEIRO;13666;APTO (Deferido);PT;13;-;-;Deputado Estadual;Masculino;1956-12-06;Solteiro(a);Deputado;Superior completo;Brasileira nata;CURVELO / MG;;Eleito;165562010;3722-32.2010.6.20.0000;12.198.645/0001-60;
FLAVIANO DAGOBERTO FERREIRA DE ANDRADE;DAGÔ;25123;APTO (Deferido);DEM;25;FORÇA DA UNIÃO;PSL / PTN / PSC / DEM / PMN / PSDB;Deputado Estadual;Masculino;1949-12-22;Casado(a);Empresário;Ensino Fundamental completo;Brasileira nata;JOAO CAMARA / RN;;Suplente;166012010;3802-93.2010.6.20.0000;12.198.187/0001-69;
FLAVIANO MOREIRA MONTEIRO;PROF. FLAVIANO;65444;APTO (Deferido);PC do B;65;CORAGEM PRA MUDAR II;PDT / PRP / PC do B;Deputado Estadual;Masculino;1972-05-05;Solteiro(a);Professor de Ensino Médio;Superior completo;Brasileira nata;APODI / RN;;Suplente;168002010;3924-09.2010.6.20.0000;12.198.068/0001-06;
FRANCISCA LINHARES DE MELO;FRANCISCA LINHARES;40777;APTO (Deferido);PSB;40;VITORIA DO POVO I;PTB / PPS / PSB;Deputado Estadual;Feminino;1946-02-14;Viúvo(a);Aposentado (Exceto Servidor Público);Ensino Médio completo;Brasileira nata;CARAUBAS / RN;;Suplente;189692010;4312-09.2010.6.20.0000;12.262.819/0001-06;
FRANCISCA NEIDE MEDEIROS COSTA SANTOS;PROFA. FRANCISCA NEIDE;65111;APTO (Deferido);PC do B;65;CORAGEM PRA MUDAR II;PDT / PRP / PC do B;Deputado Estadual;Feminino;1965-05-17;Casado(a);Professor de Ensino Médio;Superior completo;Brasileira nata;CAICÓ / RN;;Suplente;168012010;3926-76.2010.6.20.0000;12.205.144/0001-63;
FRANCISCA VALDA DA SILVA;PROFESSORA VALDA;65029;APTO (Deferido);PC do B;65;CORAGEM PRA MUDAR II;PDT / PRP / PC do B;Deputado Estadual;Feminino;1951-10-30;Viúvo(a);Enfermeiro;Superior completo;Brasileira nata;NATAL / RN;;Suplente;168022010;3927-61.2010.6.20.0000;12.169.905/0001-79;
FRANCISCO DA CUNHA NETO;FRANCISCO DA CUNHA;40999;APTO (Deferido);PSB;40;VITORIA DO POVO I;PTB / PPS / PSB;Deputado Estadual;Masculino;1953-09-24;Viúvo(a);Contador;Superior completo;Brasileira nata;GUARABIRA / PB;;Suplente;166622010;3881-72.2010.6.20.0000;12.171.316/0001-25;
FRANCISCO DANTAS DA ROCHA;CHICO DA PREFEITURA;25616;APTO (Deferido);DEM;25;FORÇA DA UNIÃO;PSL / PTN / PSC / DEM / PMN / PSDB;Deputado Estadual;Masculino;1951-03-19;Casado(a);Vereador;Superior completo;Brasileira nata;MOSSORO / RN;;Suplente;166022010;3804-63.2010.6.20.0000;12.198.522/0001-29;
FRANCISCO DE ASSIS SILVA;ASSIS PIKÊ;17777;APTO (Deferido);PSL;17;FORÇA DA UNIÃO;PSL / PTN / PSC / DEM / PMN / PSDB;Deputado Estadual;Masculino;1978-11-16;Solteiro(a);Estudante, Bolsista, Estagiário e Assemelhados;Ensino Médio completo;Brasileira nata;BREJINHO / RN;;Suplente;170432010;4022-91.2010.6.20.0000;12.189.509/0001-03;
FRANCISCO GILSON DE MOURA;GILSON MOURA;43333;APTO (Deferido);PV;43;POR UM RIO GRANDE DO NORTE MELHOR;PMDB / PR / PV;Deputado Estadual;Masculino;1967-11-13;Casado(a);Deputado;Superior completo;Brasileira nata;PATU / RN;;Eleito;165232010;3780-35.2010.6.20.0000;12.190.662/0001-50;
FRANCISCO HERONIDES FERREIRA DE FARIAS;IRMÃO FRANCISCO;45699;APTO (Deferido);PSDB;45;FORÇA DA UNIÃO;PSL / PTN / PSC / DEM / PMN / PSDB;Deputado Estadual;Masculino;1961-07-19;Casado(a);Outros;Ensino Médio incompleto;Brasileira nata;TOUROS / RN;;Suplente;166032010;3871-28.2010.6.20.0000;12.174.715/0001-40;
FRANCISCO JOSÉ LIMA SILVEIRA;CHICO JOSÉ;33444;APTO (Deferido);PMN;33;FORÇA DA UNIÃO;PSL / PTN / PSC / DEM / PMN / PSDB;Deputado Estadual;Masculino;1949-07-02;Casado(a);Enfermeiro;Superior completo;Brasileira nata;RERINTABA / CE;;Suplente;166042010;3872-13.2010.6.20.0000;12.198.113/0001-22;
FRANCISCO POTIGUAR CAVALCANTI JUNIOR;POTI JÚNIOR;15000;APTO (Deferido);PMDB;15;POR UM RIO GRANDE DO NORTE MELHOR;PMDB / PR / PV;Deputado Estadual;Masculino;1962-03-17;Casado(a);Deputado;Superior completo;Brasileira nata;NATAL / RN;;Eleito;165242010;3775-13.2010.6.20.0000;12.199.015/0001-00;
FRANCISCO SALISMAR LOPES CORREIA;DR. SALISMAR;31333;APTO (Deferido);PHS;31;MUDANÇA E RENOVAÇÃO;PRB / PP / PSDC / PHS;Deputado Estadual;Masculino;1966-02-19;Casado(a);Servidor Público Estadual;Superior completo;Brasileira nata;PAU DOS FERROS / RN;;Suplente;167652010;3948-37.2010.6.20.0000;12.177.057/0001-40;
GENIVAN DE FREITAS VALE;GENIVAN VALE;22580;APTO (Deferido);PR;22;POR UM RIO GRANDE DO NORTE MELHOR;PMDB / PR / PV;Deputado Estadual;Masculino;1968-10-19;Casado(a);Farmacêutico;Superior completo;Brasileira nata;MOSSORO / RN;;Suplente;165252010;3772-58.2010.6.20.0000;12.199.599/0001-13;
GEORGE LUIS ROCHA DA CÃMARA;GEORGE CÂMARA;65123;APTO (Deferido);PC do B;65;CORAGEM PRA MUDAR II;PDT / PRP / PC do B;Deputado Estadual;Masculino;1959-09-30;Casado(a);Vereador;Superior completo;Brasileira nata;NATAL / RN;;Suplente;168032010;3928-46.2010.6.20.0000;12.172.262/0001-12;
GEORGE MONTENEGRO SOARES;GEORGE SOARES;22666;APTO (Deferido);PR;22;POR UM RIO GRANDE DO NORTE MELHOR;PMDB / PR / PV;Deputado Estadual;Masculino;1978-09-22;Solteiro(a);Administrador;Superior completo;Brasileira nata;NATAL / RN;;Eleito;165262010;3779-50.2010.6.20.0000;12.168.742/0001-00;
GESANNE BORGES MARINHO DANTAS;GESANE MARINHO;33111;APTO (Deferido);PMN;33;FORÇA DA UNIÃO;PSL / PTN / PSC / DEM / PMN / PSDB;Deputado Estadual;Feminino;1980-03-17;Casado(a);Odontólogo;Superior completo;Brasileira nata;RECIFE / PE;;Eleito;166052010;3873-95.2010.6.20.0000;12.168.924/0001-80;
GETULIO NUNES DO REGO;GETULIO REGO;25110;APTO (Deferido);DEM;25;FORÇA DA UNIÃO;PSL / PTN / PSC / DEM / PMN / PSDB;Deputado Estadual;Masculino;1944-01-30;Casado(a);Deputado;Superior completo;Brasileira nata;PORTALEGRE / RN;;Eleito;166062010;3875-65.2010.6.20.0000;12.170.322/0001-68;
GILBERTO MEDEIROS DE MELO;PROFESSOR GILBERTO;27777;APTO (Deferido);PSDC;27;MUDANÇA E RENOVAÇÃO;PRB / PP / PSDC / PHS;Deputado Estadual;Masculino;1969-09-27;Solteiro(a);Servidor Público Federal;Ensino Médio completo;Brasileira nata;BRASILIA / DF;;Suplente;167662010;3968-28.2010.6.20.0000;12.177.845/0001-36;
GILBERTO VERISSIMO TORRES;GILBERTO OLINTO;31456;APTO (Deferido);PHS;31;MUDANÇA E RENOVAÇÃO;PRB / PP / PSDC / PHS;Deputado Estadual;Masculino;1968-02-08;Solteiro(a);Agricultor;Ensino Médio completo;Brasileira nata;APODI / RN;;Suplente;167672010;3950-07.2010.6.20.0000;12.199.442/0001-98;
GILENE MEDEIROS DE OLIVEIRA LIBANIO;GILENE MEDEIROS;31789;APTO (Deferido);PHS;31;MUDANÇA E RENOVAÇÃO;PRB / PP / PSDC / PHS;Deputado Estadual;Feminino;1967-10-12;Divorciado(a);Outros;Ensino Médio completo;Brasileira nata;CAICÓ / RN;;Suplente;189112010;4291-33.2010.6.20.0000;12.262.830/0001-76;
GILVAN FERNANDES CARLOS;GILVAN CARLOS;31222;APTO (Deferido);PHS;31;MUDANÇA E RENOVAÇÃO;PRB / PP / PSDC / PHS;Deputado Estadual;Masculino;1942-05-27;Casado(a);Outros;Ensino Médio incompleto;Brasileira nata;FRUTUOSO GOMES / RN;;Suplente;167682010;3971-80.2010.6.20.0000;12.198.021/0001-42;
GLAUCIO TAVARES COSTA;GLAUCIO;10222;APTO (Deferido);PRB;10;MUDANÇA E RENOVAÇÃO;PRB / PP / PSDC / PHS;Deputado Estadual;Masculino;1976-04-02;Solteiro(a);Farmacêutico;Superior completo;Brasileira nata;NATAL / RN;;Suplente;167692010;3947-52.2010.6.20.0000;12.181.196/0001-47;
GUSTAVO HENRIQUE LIMA DE CARVALHO;GUSTAVO CARVALHO;40888;APTO (Deferido);PSB;40;VITORIA DO POVO I;PTB / PPS / PSB;Deputado Estadual;Masculino;1963-03-10;Casado(a);Deputado;Superior completo;Brasileira nata;NATAL / RN;;Eleito;166632010;3877-35.2010.6.20.0000;12.204.383/0001-07;
GUSTAVO REGIO TORQUATO FERNANDES;GUSTAVO FERNANDES;15123;APTO (Deferido);PMDB;15;POR UM RIO GRANDE DO NORTE MELHOR;PMDB / PR / PV;Deputado Estadual;Masculino;1977-10-28;Solteiro(a);Empresário;Superior completo;Brasileira nata;NATAL / RN;;Eleito;165272010;3860-96.2010.6.20.0000;12.181.352/0001-70;
GUTEMBERG HENRIQUE DIAS;GUTEMBERG DIAS;65222;APTO (Deferido);PC do B;65;CORAGEM PRA MUDAR II;PDT / PRP / PC do B;Deputado Estadual;Masculino;1974-10-26;Casado(a);Geólogo;Superior completo;Brasileira nata;CAICÓ / RN;;Suplente;168042010;3929-31.2010.6.20.0000;12.180.689/0001-62;
HERMANO DA COSTA MORAES;HERMANO MORAIS;15100;APTO (Deferido);PMDB;15;POR UM RIO GRANDE DO NORTE MELHOR;PMDB / PR / PV;Deputado Estadual;Masculino;1962-02-12;Divorciado(a);Bancário e Economiário;Superior completo;Brasileira nata;NATAL / RN;;Eleito;165282010;3855-74.2010.6.20.0000;12.175.167/0001-72;
IRON BURITI DE SOUSA;IRON BURITI;27222;APTO (Deferido);PSDC;27;MUDANÇA E RENOVAÇÃO;PRB / PP / PSDC / PHS;Deputado Estadual;Masculino;1976-08-18;Solteiro(a);Comerciante;Ensino Médio incompleto;Brasileira nata;NATAL / RN;;Suplente;175262010;4180-49.2010.6.20.0000;12.203.867/0001-23;
ISRAEL WALLACE PEREIRA DE FIGUEIREDO;ISRAEL WALLACE;27223;APTO (Deferido);PSDC;27;MUDANÇA E RENOVAÇÃO;PRB / PP / PSDC / PHS;Deputado Estadual;Masculino;1972-08-06;Solteiro(a);Outros;Ensino Médio completo;Brasileira nata;JOÃO CAMARA / RN;;Suplente;167702010;3970-95.2010.6.20.0000;12.181.032/0001-10;
IVANILDE VEIGA ZANELLA;IVANILDE;43222;APTO (Deferido);PV;43;POR UM RIO GRANDE DO NORTE MELHOR;PMDB / PR / PV;Deputado Estadual;Feminino;1955-06-13;Casado(a);Comerciante;Ensino Fundamental completo;Brasileira nata;CAÇADOR / SC;;Suplente;191832010;4331-15.2010.6.20.0000;12.270.043/0001-76;
IZABEL CRISTINE DANTAS;IZABEL DANTAS;31987;APTO (Deferido);PHS;31;MUDANÇA E RENOVAÇÃO;PRB / PP / PSDC / PHS;Deputado Estadual;Feminino;1982-11-26;Solteiro(a);Outros;Ensino Médio completo;Brasileira nata;CAICÓ / RN;;Suplente;189122010;4293-03.2010.6.20.0000;12.262.752/0001-00;
JEOACAZ GOMES MARQUES DA SILVEIRA;KAKA SILVEIRA;31321;APTO (Deferido com recurso);PHS;31;MUDANÇA E RENOVAÇÃO;PRB / PP / PSDC / PHS;Deputado Estadual;Masculino;1972-06-11;Solteiro(a);Outros;Superior completo;Brasileira nata;DIX SETPT ROSADO / RN;;Suplente;167722010;3969-13.2010.6.20.0000;12.180.743/0001-70;
JOÃO JOSÉ DE SOUSA;JOTA JOTA;13213;APTO (Deferido);PT;13;-;-;Deputado Estadual;Masculino;1955-09-16;Casado(a);Comerciante;Ensino Médio completo;Brasileira nata;CATOLÉ DO ROCHA / PB;;Suplente;165592010;3718-92.2010.6.20.0000;12.170.739/0001-20;
JOAO MARCELO MELO DE VARGAS;MARCELO VARGAS;22111;APTO (Deferido);PR;22;POR UM RIO GRANDE DO NORTE MELHOR;PMDB / PR / PV;Deputado Estadual;Masculino;1983-05-05;Solteiro(a);Administrador;Superior incompleto;Brasileira nata;ASSU / RN;;Suplente;165292010;3869-58.2010.6.20.0000;12.169.400/0001-04;
