Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
ADVALTER CAZELI BRAGANÇA;ADVALTER BRAGANÇA;17500;APTO (Deferido);PSL;17;FRENTE RENOVA ESPIRITO SANTO;PSL / PRTB;Deputado Estadual;Masculino;1969-12-25;Solteiro(a);Comerciante;Ensino Fundamental completo;Brasileira nata;VITORIA / ES;;Não eleito;92252010;2217-39.2010.6.08.0000;12.189.372/0001-97;
AFONSO SARLO NETO;AFONSO SARLO;27270;APTO (Deferido);PSDC;27;ESPÍRITO SANTO FORTE;PDT / PSDC;Deputado Estadual;Masculino;1960-03-18;Casado(a);Economista;Superior completo;Brasileira nata;VITORIA / ES;;Suplente;88532010;2073-65.2010.6.08.0000;12.191.083/0001-22;
AGUIMAEL FERREIRA DOS SANTOS;SGT AGUIMAEL;20190;APTO (Deferido);PSC;20;FRENTE POPULAR PROGRESSISTA;PRB / PP / PSC / PR;Deputado Estadual;Masculino;1960-10-19;Casado(a);Policial Militar;Ensino Fundamental completo;Brasileira nata;GUARAPARI / BA;;Suplente;87662010;1814-70.2010.6.08.0000;12.180.026/0001-48;
AILTON ALMEIDA DE BARROS;AILTON BAIANO;45677;INAPTO (Renúncia);PSDB;45;O ESPÍRITO SANTO NO RUMO CERTO;PPS / DEM / PMN / PSDB;Deputado Estadual;Masculino;1947-08-13;Casado(a);Engenheiro;Superior completo;Brasileira nata;ALMENARA / MG;;;93412010;2098-78.2010.6.08.0000;12.190.269/0001-67;
ALBERTH KAUÊ GOMES OLIVEIRA;KAUÊ OLIVEIRA;11234;INAPTO (Indeferido);PP;11;FRENTE POPULAR PROGRESSISTA;PRB / PP / PSC / PR;Deputado Estadual;Masculino;1989-02-27;Solteiro(a);Estudante, Bolsista, Estagiário e Assemelhados;Ensino Médio completo;Brasileira nata;ITABUNA / BA;;;87842010;1760-07.2010.6.08.0000;12.171.544/0001-03;
ALBERTO STEIN NETO;ALBERTO STEIN;36222;APTO (Deferido);PTC;36;CAPIXABA DE CORAÇÃO;PHS / PTC / PV / PT do B;Deputado Estadual;Masculino;1964-12-05;Casado(a);Outros;Ensino Médio completo;Brasileira nata;VILA VELHA / ES;;Suplente;88942010;1842-38.2010.6.08.0000;12.205.023/0001-11;
ALBERTO TADEU CARDOSO GUERZET;TADEU;50123;APTO (Deferido);PSOL;50;-;-;Deputado Estadual;Masculino;1984-08-18;Solteiro(a);Outros;Superior incompleto;Brasileira nata;VITÓRIA / ES;;Não eleito;92622010;2207-92.2010.6.08.0000;12.189.839/0001-07;
ALCENIR NEITZER;ALCENIR NEITZER;19888;APTO (Deferido);PTN;19;ESPIRITO SANTO QUE DA CERTO;PTN / PRP / PC do B;Deputado Estadual;Masculino;1958-05-26;Casado(a);Protético;Ensino Médio incompleto;Brasileira nata;BARRA DE SÃO FRANCISCO / ES;;Suplente;89422010;1922-02.2010.6.08.0000;12.173.194/0001-06;
ALDEMIR JOSE ANDREATTA;TINHO;22500;APTO (Deferido);PR;22;FRENTE POPULAR PROGRESSISTA;PRB / PP / PSC / PR;Deputado Estadual;Masculino;1967-03-18;Casado(a);Vereador;Ensino Médio completo;Brasileira nata;ITAGUAÇU / ES;;Suplente;88032010;1858-89.2010.6.08.0000;12.181.346/0001-12;
ALEX GOMES LORDELO;ALEX LORDELO;20010;APTO (Deferido);PSC;20;FRENTE POPULAR PROGRESSISTA;PRB / PP / PSC / PR;Deputado Estadual;Masculino;1963-08-05;Casado(a);Corretor de Imóveis, Seguros, Títulos e Valores;Ensino Médio completo;Brasileira nata;RIO DE JANEIRO / RJ;;Suplente;87622010;1810-33.2010.6.08.0000;12.180.438/0001-88;
ALEXANDRE BASTOS RODRIGUES;ALEXANDRE BASTOS;40644;APTO (Deferido);PSB;40;JUNTOS PELO ESPÍRITO SANTO;PT / PMDB / PSB;Deputado Estadual;Masculino;1967-01-19;Casado(a);Empresário;Ensino Médio completo;Brasileira nata;CACHOEIRO DE ITAPEMIRIM / ES;;Suplente;90822010;2128-16.2010.6.08.0000;12.191.443/0001-96;
ALEXANDRE MARCELO COUTINHO SANTOS;MARCELO SANTOS;15123;APTO (Deferido);PMDB;15;JUNTOS PELO ESPÍRITO SANTO;PT / PMDB / PSB;Deputado Estadual;Masculino;1970-07-20;Casado(a);Administrador;Superior completo;Brasileira nata;VITORIA / ES;;Eleito;90932010;2160-21.2010.6.08.0000;12.189.779/0001-14;
ALEXANDRO MARTINS COSTA;ALEXANDRO DO SINDIMOTOS;36036;INAPTO (Renúncia);PTC;36;CAPIXABA DE CORAÇÃO;PHS / PTC / PV / PT do B;Deputado Estadual;Masculino;1973-01-23;Casado(a);Outros;Superior incompleto;Brasileira nata;PORTO SEGURO / BA;;;88852010;1822-47.2010.6.08.0000;12.203.889/0001-93;
ALOISIO FERREIRA SANTANA;ALOISIO SANTANA;27672;APTO (Deferido);PSDC;27;ESPÍRITO SANTO FORTE;PDT / PSDC;Deputado Estadual;Masculino;1954-11-04;Casado(a);Vereador;Ensino Médio completo;Brasileira (naturalizada);CACHOEIRO DE ITAPEMIRIM / ES;;Suplente;88552010;2072-80.2010.6.08.0000;12.199.029/0001-23;
ALOISIO VAREJAO;VAREJAO;45000;INAPTO (Renúncia);PSDB;45;O ESPÍRITO SANTO NO RUMO CERTO;PPS / DEM / PMN / PSDB;Deputado Estadual;Masculino;1965-02-15;Casado(a);Vereador;Superior completo;Brasileira nata;VITORIA / ES;;;93452010;2083-12.2010.6.08.0000;12.191.278/0001-72;
ALOYSIO RIBEIRO ALVES;DR. ALOYSIO;12333;APTO (Deferido);PDT;12;ESPÍRITO SANTO FORTE;PDT / PSDC;Deputado Estadual;Masculino;1954-07-16;Casado(a);Médico;Superior completo;Brasileira nata;BARRA DE SÃO FRANCISCO / ES;;Suplente;88622010;2045-97.2010.6.08.0000;12.190.562/0001-24;
ALTEMAR LUCIANO DA SILVA;ALTEMAR LUCIANO;14177;APTO (Deferido);PTB;14;-;-;Deputado Estadual;Masculino;1971-01-31;Casado(a);Outros;Ensino Médio completo;Brasileira nata;VITORIA / ES;;Suplente;92282010;2013-92.2010.6.08.0000;12.189.603/0001-62;
AMANCIO PICOLI;AMANCIO PICOLI;15456;APTO (Deferido);PMDB;15;JUNTOS PELO ESPÍRITO SANTO;PT / PMDB / PSB;Deputado Estadual;Masculino;1952-04-08;Divorciado(a);Agricultor;Ensino Médio completo;Brasileira nata;COLATINA / ES;;Suplente;94132010;2224-31.2010.6.08.0000;12.190.270/0001-91;
AMILTON LUIZ SOUZA QUEIROZ;AMILTON;45800;INAPTO (Renúncia);PSDB;45;O ESPÍRITO SANTO NO RUMO CERTO;PPS / DEM / PMN / PSDB;Deputado Estadual;Masculino;1981-03-30;Solteiro(a);Estudante, Bolsista, Estagiário e Assemelhados;Superior incompleto;Brasileira nata;VITÓRIA / ES;;;93432010;2094-41.2010.6.08.0000;12.189.642/0001-60;
ANA MARIA FERREIRA COUTO;ANA COUTO;23777;APTO (Deferido);PPS;23;O ESPÍRITO SANTO NO RUMO CERTO;PPS / DEM / PMN / PSDB;Deputado Estadual;Feminino;1952-07-02;Casado(a);Servidor Público Federal;Superior completo;Brasileira nata;COLATINA / ES;;Suplente;94352010;2289-26.2010.6.08.0000;12.199.382/0001-03;
ANDRE MORAIS;ANDRE MORAIS;36124;INAPTO (Indeferido);PTC;36;CAPIXABA DE CORAÇÃO;PHS / PTC / PV / PT do B;Deputado Estadual;Masculino;1973-11-05;Solteiro(a);Representante Comercial;Ensino Médio completo;Brasileira nata;IUNA / ES;;;88922010;1837-16.2010.6.08.0000;12.203.855/0001-07;
ANDRÉIA DIAS SCHWARTZ;ANDRÉIA SCHWARTZ;44500;APTO (Deferido);PRP;44;ESPIRITO SANTO QUE DA CERTO;PTN / PRP / PC do B;Deputado Estadual;Feminino;1977-03-02;Solteiro(a);Empresário;Superior completo;Brasileira nata;VITÓRIA / ES;;Suplente;89462010;1923-84.2010.6.08.0000;12.221.627/0001-51;
ANGELITA DE JESUS SAMOEL;ANGELITA SAMOEL;14444;APTO (Deferido);PTB;14;-;-;Deputado Estadual;Feminino;1981-09-19;Solteiro(a);Outros;Ensino Médio completo;Brasileira nata;VITORIA / ES;;Suplente;92292010;2024-24.2010.6.08.0000;12.189.822/0001-41;
ANIZIO LYRA;ANIZIO SALVA-VIDAS;31222;APTO (Deferido);PHS;31;CAPIXABA DE CORAÇÃO;PHS / PTC / PV / PT do B;Deputado Estadual;Masculino;1955-08-07;Casado(a);Salva-Vidas;Ensino Fundamental completo;Brasileira nata;GUARAPARI / ES;;Suplente;95672010;2266-80.2010.6.08.0000;12.204.718/0001-89;
ANTARIO ALEXANDRE THEODORO NETO;ANTARIO NETO;11299;APTO (Deferido);PP;11;FRENTE POPULAR PROGRESSISTA;PRB / PP / PSC / PR;Deputado Estadual;Masculino;1982-10-27;Solteiro(a);Relações-Públicas;Superior completo;Brasileira nata;VITÓRIA / ES;;Suplente;87852010;1757-52.2010.6.08.0000;12.214.145/0001-74;
ANTONIO ALEXANDRE DOS PASSOS SOUZA;ALEXANDRE PASSOS;13660;APTO (Deferido);PT;13;JUNTOS PELO ESPÍRITO SANTO;PT / PMDB / PSB;Deputado Estadual;Masculino;1961-12-04;Casado(a);Vereador;Superior completo;Brasileira nata;VITORIA / ES;;Suplente;91192010;2164-58.2010.6.08.0000;12.191.173/0001-13;
ANTONIO ARMINI JUNIOR;JUNINHO LINHARES;36007;APTO (Deferido);PTC;36;CAPIXABA DE CORAÇÃO;PHS / PTC / PV / PT do B;Deputado Estadual;Masculino;1979-05-16;Casado(a);Comerciante;Ensino Médio completo;Brasileira nata;LINHARES / ES;;Suplente;88872010;1825-02.2010.6.08.0000;12.204.022/0001-52;
ANTONIO CARLOS BARBOSA COUTINHO;CORONEL COUTINHO;44190;APTO (Deferido);PRP;44;ESPIRITO SANTO QUE DA CERTO;PTN / PRP / PC do B;Deputado Estadual;Masculino;1962-01-17;Casado(a);Policial Militar;Superior completo;Brasileira nata;VITÓRIA / ES;;Suplente;89372010;1924-69.2010.6.08.0000;12.179.823/0001-05;
ANTONIO CARLOS LOSS;ANTONIO LOSS;23444;APTO (Deferido);PPS;23;O ESPÍRITO SANTO NO RUMO CERTO;PPS / DEM / PMN / PSDB;Deputado Estadual;Masculino;1954-08-01;Casado(a);Joalheiro e Ourives;Ensino Fundamental incompleto;Brasileira nata;ITAGUACU / ES;;Suplente;94562010;2291-93.2010.6.08.0000;12.199.835/0001-00;
ANTONIO CARLOS RANGEL;SARGENTO RANGEL;12707;APTO (Deferido);PDT;12;ESPÍRITO SANTO FORTE;PDT / PSDC;Deputado Estadual;Masculino;1958-09-08;Casado(a);Servidor Público Estadual;Superior completo;Brasileira nata;CACHOEIRO DE ITAPEMIRIM / ES;;Suplente;97632010;2327-38.2010.6.08.0000;12.221.761/0001-52;
ANTONIO CELSO GOMES WANDELKOOKEM;CELSO WANDELKOOKEM;12060;APTO (Deferido);PDT;12;ESPÍRITO SANTO FORTE;PDT / PSDC;Deputado Estadual;Masculino;1951-04-13;Casado(a);Despachante;Ensino Médio completo;Brasileira nata;ARACRUZ / ES;;Suplente;97642010;2330-90.2010.6.08.0000;12.221.726/0001-33;
ANTONIO ERINALDO TEIXEIRA;JABÁ;20678;APTO (Deferido);PSC;20;FRENTE POPULAR PROGRESSISTA;PRB / PP / PSC / PR;Deputado Estadual;Masculino;1977-01-18;Casado(a);Empresário;Ensino Médio completo;Brasileira nata;CAMPOS SALES / CE;;Suplente;87612010;1809-48.2010.6.08.0000;12.170.224/0001-20;
ANTONIO FERNANDES DE AQUINO;BOY DO INSS;40333;APTO (Deferido);PSB;40;JUNTOS PELO ESPÍRITO SANTO;PT / PMDB / PSB;Deputado Estadual;Masculino;1972-01-04;Solteiro(a);Servidor Público Federal;Superior completo;Brasileira nata;CAMAÇARI / BA;;Suplente;94502010;2227-83.2010.6.08.0000;12.191.158/0001-75;
ANTONIO JOSE COUTINHO DE JESUS;ENFERMEIRO COUTINHO;45673;APTO (Deferido);PSDB;45;O ESPÍRITO SANTO NO RUMO CERTO;PPS / DEM / PMN / PSDB;Deputado Estadual;Masculino;1961-06-14;Casado(a);Enfermeiro;Superior completo;Brasileira nata;VITORIA / ES;;Suplente;93362010;2088-34.2010.6.08.0000;12.214.464/0001-80;
ANTONIO MOREIRA;TONINHO MOREIRA;25115;INAPTO (Renúncia);DEM;25;O ESPÍRITO SANTO NO RUMO CERTO;PPS / DEM / PMN / PSDB;Deputado Estadual;Masculino;1941-06-26;Casado(a);Aposentado (Exceto Servidor Público);Superior completo;Brasileira nata;NOVA VENECIA / ES;;;90312010;2129-98.2010.6.08.0000;12.189.807/0001-01;
ANTONIO TEIXEIRA SOUZA FILHO;TONINHO PROMOÇOES;17555;INAPTO (Indeferido);PSL;17;FRENTE RENOVA ESPIRITO SANTO;PSL / PRTB;Deputado Estadual;Masculino;1956-04-15;Solteiro(a);Produtor de Espetáculos Públicos;Ensino Fundamental completo;Brasileira nata;LAJEDÃO / BA;;;90502010;1976-65.2010.6.08.0000;12.177.686/0001-70;
ARCELINO GUIMARAES;CELINO;36000;APTO (Deferido);PTC;36;CAPIXABA DE CORAÇÃO;PHS / PTC / PV / PT do B;Deputado Estadual;Masculino;1950-12-04;Solteiro(a);Outros;Ensino Fundamental incompleto;Brasileira nata;VILA VELHA / ES;;Suplente;88832010;1820-77.2010.6.08.0000;12.204.861/0001-70;
ARGENTINO DIAS DOS REIS;ARGENTINO;40400;APTO (Deferido);PSB;40;JUNTOS PELO ESPÍRITO SANTO;PT / PMDB / PSB;Deputado Estadual;Masculino;1946-08-04;Casado(a);Servidor Público Estadual;Superior completo;Brasileira nata;ITANHOMI / MG;;Suplente;90832010;2140-30.2010.6.08.0000;12.189.707/0001-77;
ARIANI OLIVEIRA DOS SANTOS DE JESUS;MISSIONÁRIA ARIANI DE JESUS;36234;APTO (Deferido);PTC;36;CAPIXABA DE CORAÇÃO;PHS / PTC / PV / PT do B;Deputado Estadual;Feminino;1964-10-26;Casado(a);Outros;Ensino Fundamental completo;Brasileira nata;NOVA VENÉCIA / ES;;Suplente;88862010;1823-32.2010.6.08.0000;12.205.059/0001-03;
ARILDO ELEZIÁRIO;ARILDO ELEZIARIO;11122;INAPTO (Indeferido);PP;11;FRENTE POPULAR PROGRESSISTA;PRB / PP / PSC / PR;Deputado Estadual;Masculino;1959-01-06;Separado(a) judicialmente;Agricultor;Ensino Fundamental incompleto;Brasileira nata;RIO BANANAL / ES;;;88002010;1787-87.2010.6.08.0000;12.180.999/0001-87;
ARNALDO DE OLIVEIRA CASTOR FILHO;GUGU;45444;APTO (Deferido);PSDB;45;O ESPÍRITO SANTO NO RUMO CERTO;PPS / DEM / PMN / PSDB;Deputado Estadual;Masculino;1959-03-29;Solteiro(a);Analista de Sistemas;Superior completo;Brasileira nata;NEOPOLIS / SE;;Suplente;93402010;2082-27.2010.6.08.0000;12.191.079/0001-64;
ARNALDO JOSÉ CANDIDO;ARNALDO JC;36999;APTO (Deferido);PTC;36;CAPIXABA DE CORAÇÃO;PHS / PTC / PV / PT do B;Deputado Estadual;Masculino;1968-08-26;Divorciado(a);Comerciário;Ensino Médio completo;Brasileira nata;ITAGUAÇU / ES;;Suplente;116572010;2528-30.2010.6.08.0000;12.325.743/0001-10;
ATAYDES ANTONIO ARMANI;ATAYDE ARMANI;25800;APTO (Deferido);DEM;25;O ESPÍRITO SANTO NO RUMO CERTO;PPS / DEM / PMN / PSDB;Deputado Estadual;Masculino;1955-11-15;Casado(a);Deputado;Superior completo;Brasileira nata;LINHARES / ES;;Eleito;90372010;2120-39.2010.6.08.0000;12.190.426/0001-34;
BRUNO LAMAS SILVA;BRUNO LAMAS;40011;APTO (Deferido);PSB;40;JUNTOS PELO ESPÍRITO SANTO;PT / PMDB / PSB;Deputado Estadual;Masculino;1977-07-16;Casado(a);Empresário;Superior completo;Brasileira nata;VITORIA / ES;;Suplente;90812010;2104-85.2010.6.08.0000;12.189.713/0001-24;
CARLINHO SIMIAO CORREIA;CARLINHO SIMIAO;27123;APTO (Deferido);PSDC;27;ESPÍRITO SANTO FORTE;PDT / PSDC;Deputado Estadual;Masculino;1961-09-11;Casado(a);Vereador;Superior incompleto;Brasileira nata;SAO MATEUS / ES;;Suplente;88592010;2071-95.2010.6.08.0000;12.191.157/0001-20;
CARLOS ADRIANO SOUZA DOS ANJOS;ADRIANO;12013;INAPTO (Indeferido);PDT;12;ESPÍRITO SANTO FORTE;PDT / PSDC;Deputado Estadual;Masculino;1969-04-04;Solteiro(a);Enfermeiro;Superior completo;Brasileira nata;VITORIA / ES;;Registro negado antes da eleição;97652010;2326-53.2010.6.08.0000;12.221.630/0001-75;
CARLOS ALBERTO LYRIO;CARLINHOS LYRIO;12111;INAPTO (Renúncia);PDT;12;ESPÍRITO SANTO FORTE;PDT / PSDC;Deputado Estadual;Masculino;1959-04-06;Divorciado(a);Locutor e Comentarista de Rádio e Televisão e Radialista;Ensino Médio completo;Brasileira nata;SÃO MATHEUS / ES;;;88752010;2048-52.2010.6.08.0000;12.190.869/0001-25;
CARLOS ALBERTO MAZONI;MAZONI;19456;APTO (Deferido);PTN;19;ESPIRITO SANTO QUE DA CERTO;PTN / PRP / PC do B;Deputado Estadual;Masculino;1956-07-05;Divorciado(a);Outros;Ensino Médio completo;Brasileira nata;SAO PAULO / SP;;Suplente;89522010;1925-54.2010.6.08.0000;12.180.294/0001-60;
CARLOS EDUARDO DE SOUZA PINEL;CARLOS PINEL;40441;APTO (Deferido);PSB;40;JUNTOS PELO ESPÍRITO SANTO;PT / PMDB / PSB;Deputado Estadual;Masculino;1954-11-20;Separado(a) judicialmente;Servidor Público Municipal;Superior completo;Brasileira nata;LARANJA DA TERRA / ES;;Suplente;90902010;2122-09.2010.6.08.0000;12.190.867/0001-36;
CARLOS EDUARDO NUNES RIBEIRO;EDUARDO LOBÃO;12888;APTO (Deferido);PDT;12;ESPÍRITO SANTO FORTE;PDT / PSDC;Deputado Estadual;Masculino;1966-06-14;Solteiro(a);Agente Administrativo;Ensino Fundamental completo;Brasileira nata;GUARAPARI / ES;;Suplente;97662010;2328-23.2010.6.08.0000;12.241.682/0001-03;
CARLOS JOSE CARDOSO;DR.CARLOS JOSÉ;22123;APTO (Deferido);PR;22;FRENTE POPULAR PROGRESSISTA;PRB / PP / PSC / PR;Deputado Estadual;Masculino;1962-10-08;Separado(a) judicialmente;Médico;Superior completo;Brasileira nata;VITORIA / ES;;Suplente;88042010;1859-74.2010.6.08.0000;12.180.939/0001-64;
CARLOS LOUREIRO OLIVEIRA;CARLOS OLIVEIRA;17121;APTO (Deferido);PSL;17;FRENTE RENOVA ESPIRITO SANTO;PSL / PRTB;Deputado Estadual;Masculino;1970-05-26;Casado(a);Jornalista e Redator;Superior incompleto;Brasileira nata;ARACRUZ / ES;;Não eleito;96552010;2296-18.2010.6.08.0000;12.205.955/0001-64;
CARLOS MAGNO CAPRINI;CAPRINI;40410;APTO (Deferido);PSB;40;JUNTOS PELO ESPÍRITO SANTO;PT / PMDB / PSB;Deputado Estadual;Masculino;1973-02-13;Solteiro(a);Empresário;Superior completo;Brasileira nata;CACHOEIRO DE ITAPEMIRIM / ES;;Suplente;90892010;2107-40.2010.6.08.0000;12.189.517/0001-50;
CARLOS MAGNO DE JESUS VERISSIMO;DR CARLOS MAGNO VERISSIMO;11123;INAPTO (Indeferido);PP;11;FRENTE POPULAR PROGRESSISTA;PRB / PP / PSC / PR;Deputado Estadual;Masculino;1951-04-06;Divorciado(a);Advogado;Superior completo;Brasileira nata;RIO DE JANEIRO / RJ;;Registro negado antes da eleição;87812010;1768-81.2010.6.08.0000;12.332.386/0001-18;
CARLOS ROBERTO BORGES;CARLOS BORGES DESPACHANTE;31456;APTO (Deferido);PHS;31;CAPIXABA DE CORAÇÃO;PHS / PTC / PV / PT do B;Deputado Estadual;Masculino;1955-04-30;Casado(a);Despachante;Superior completo;Brasileira nata;CARATINGA / MG;;Suplente;95222010;2264-13.2010.6.08.0000;12.204.768/0001-66;
CARLOS ROBERTO CAETANO;ROBERTO CAETANO;11190;APTO (Deferido);PP;11;FRENTE POPULAR PROGRESSISTA;PRB / PP / PSC / PR;Deputado Estadual;Masculino;1966-08-01;Casado(a);Servidor Público Estadual;Superior completo;Brasileira nata;VILA VELHA / ES;;Suplente;87912010;1795-64.2010.6.08.0000;12.181.030/0001-20;
CARMEM LUCIA REIS;CARMINHA;15111;INAPTO (Indeferido);PMDB;15;JUNTOS PELO ESPÍRITO SANTO;PT / PMDB / PSB;Deputado Estadual;Feminino;1959-02-11;Solteiro(a);Professor de Ensino Médio;Superior completo;Brasileira nata;VITORIA / ES;;;90942010;2159-36.2010.6.08.0000;12.190.949/0001-80;
CELSO LUIZ CAMPOS;CELSO CAMPOS;11112;INAPTO (Indeferido);PP;11;FRENTE POPULAR PROGRESSISTA;PRB / PP / PSC / PR;Deputado Estadual;Masculino;1956-03-29;Casado(a);Advogado;Superior completo;Brasileira nata;VITORIA / ES;;;87992010;1789-57.2010.6.08.0000;12.177.397/0001-70;
CELSO SOARES FARIA;CELSO FOTOGRAFO;17444;APTO (Deferido);PSL;17;FRENTE RENOVA ESPIRITO SANTO;PSL / PRTB;Deputado Estadual;Masculino;1964-08-12;Casado(a);Fotógrafo e Assemelhados;Ensino Fundamental completo;Brasileira nata;RESPLENDOR / MG;;Não eleito;90472010;1979-20.2010.6.08.0000;12.191.411/0001-90;
CHARLES DE CASTRO RIBEIRO;CHARLES PIRASSUNUNGA;20777;APTO (Deferido);PSC;20;FRENTE POPULAR PROGRESSISTA;PRB / PP / PSC / PR;Deputado Estadual;Masculino;1970-10-02;Solteiro(a);Servidor Público Federal;Superior incompleto;Brasileira nata;CACHOEIRO DE ITAPEMIRIM / ES;;Suplente;87722010;1829-39.2010.6.08.0000;12.167.504/0001-80;
CHARLESTON RODRIGUES FERREIRA;CHARLESTON;19147;APTO (Deferido);PTN;19;ESPIRITO SANTO QUE DA CERTO;PTN / PRP / PC do B;Deputado Estadual;Masculino;1974-03-06;Solteiro(a);Produtor Agropecuário;Ensino Médio completo;Brasileira nata;ECOPORANGA / ES;;Suplente;89362010;1926-39.2010.6.08.0000;12.171.068/0001-12;
CLAUDIO DE ALMEIDA THIAGO SOARES;CLAUDIO THIAGO;43000;APTO (Deferido);PV;43;CAPIXABA DE CORAÇÃO;PHS / PTC / PV / PT do B;Deputado Estadual;Masculino;1961-12-28;Solteiro(a);Fiscal;Ensino Médio completo;Brasileira nata;IBITIRAMA / ES;;Suplente;89292010;1755-82.2010.6.08.0000;12.204.973/0001-21;
CLAUDIO GOMES DOS SANTOS;CLAUDIO DA BATATA;11113;APTO (Deferido);PP;11;FRENTE POPULAR PROGRESSISTA;PRB / PP / PSC / PR;Deputado Estadual;Masculino;1955-06-06;Divorciado(a);Comerciante;Ensino Fundamental incompleto;Brasileira nata;PALMEIRA DOS INDIOS / AL;;Suplente;87862010;1802-56.2010.6.08.0000;12.180.744/0001-14;
CLAUDIO HUMBERTO VEREZA LODI;CLAUDIO VEREZA;13456;APTO (Deferido);PT;13;JUNTOS PELO ESPÍRITO SANTO;PT / PMDB / PSB;Deputado Estadual;Masculino;1950-02-22;Casado(a);Deputado;Superior completo;Brasileira nata;AIMORES / MG;;Eleito;91342010;2180-12.2010.6.08.0000;12.190.718/0001-77;
