Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
ADILSON ROBERTO VENÂNCIO DE GODOY;ADILSON VENÂNCIO;3623;APTO (Deferido);PTC;36;-;-;Deputado Federal;Masculino;1966-01-30;Casado(a);Servidor Público Estadual;Superior completo;Brasileira nata;SÃO JOSÉ DO RIO PRETO / SP;;Não eleito;453682010;4564-44.2010.6.26.0000;12.206.081/0001-60;
ADILSON RODRIGUES SANTOS;ADILSON RODRIGUES;5012;APTO (Deferido);PSOL;50;-;-;Deputado Federal;Masculino;1968-01-05;Casado(a);Serventuário de Justiça;Superior completo;Brasileira nata;POTIRAGUA / BA;;Suplente;444712010;3927-93.2010.6.26.0000;12.169.605/0001-90;
ADONES ANTUNES DOS SANTOS;ADONES;4505;INAPTO (Renúncia);PSDB;45;PSDB/DEM/PPS;PPS / DEM / PSDB;Deputado Federal;Masculino;1941-05-06;Divorciado(a);Servidor Público Federal;Superior completo;Brasileira nata;VENTUROSA / PE;;;415962010;2356-87.2010.6.26.0000;12.155.748/0001-42;
ADRIANA ALVARES DA COSTA DE PAULA ALVES;DRA ADRIANA DA COSTA;1143;APTO (Deferido);PP;11;-;-;Deputado Federal;Feminino;1976-06-19;Casado(a);Advogado;Superior completo;Brasileira nata;SÃO PAULO / SP;;Suplente;441252010;3408-21.2010.6.26.0000;12.174.091/0001-60;
ADRIANA CARLA DIAS OLIVEIRA;PRª ADRIANA;2041;APTO (Deferido);PSC;20;HUMANISTA CRISTÃO ;PSC / PHS;Deputado Federal;Feminino;1972-05-22;Casado(a);Empresário;Ensino Médio incompleto;Brasileira nata;POÁ / SP;;Suplente;472982010;5293-70.2010.6.26.0000;12.206.150/0001-35;
ADRIANA SILVA RENAUT CAVALHEIRO;ADRIANA RENAULT;3648;APTO (Deferido);PTC;36;-;-;Deputado Federal;Feminino;1965-05-04;Separado(a) judicialmente;Cantor e Compositor;Superior incompleto;Brasileira nata;SAO PAULO / SP;;Não eleito;453692010;4565-29.2010.6.26.0000;12.171.627/0001-94;
ADRIANO ELI CORREA;ELI CORREA FILHO;2577;APTO (Deferido);DEM;25;PSDB/DEM/PPS;PPS / DEM / PSDB;Deputado Federal;Masculino;1976-01-13;Casado(a);Deputado;Superior completo;Brasileira nata;SAO PAULO / SP;;Eleito;415972010;2357-72.2010.6.26.0000;12.155.946/0001-06;
AFFONSO SALATI FILHO;DR. AFFONSO;3639;INAPTO (Indeferido);PTC;36;-;-;Deputado Federal;Masculino;1958-12-25;Divorciado(a);Médico;Superior completo;Brasileira nata;PIRACICABA / SP;;Registro negado antes da eleição;453702010;4566-14.2010.6.26.0000;12.176.983/0001-09;
AGENOR HERMOGENES JULIO;AGENOR BISTECA;2768;INAPTO (Indeferido);PSDC;27;POR UM SÃO PAULO NOVO;PSDC / PRTB / PRP;Deputado Federal;Masculino;1943-03-08;Casado(a);Aposentado (Exceto Servidor Público);Ensino Médio completo;Brasileira nata;SÃO JOAQUIM DA BARRA / SP;;Registro negado antes da eleição;446732010;4111-49.2010.6.26.0000;12.178.849/0001-39;
AGNALDO SAMPAIO;AGNALDO SAMPAIO;3641;APTO (Indeferido com recurso);PTC;36;-;-;Deputado Federal;Masculino;1969-03-25;Casado(a);Outros;Ensino Médio completo;Brasileira nata;ITU / SP;;Indeferido com Recurso;634252010;6135-50.2010.6.26.0000;12.311.716/0001-99;
AGRIPINO BARBOSA MACEDO;PILOTO;1239;APTO (Deferido);PDT;12;-;-;Deputado Federal;Masculino;1960-05-12;Casado(a);Empresário;Ensino Médio completo;Brasileira nata;ITATIRA / CE;;Suplente;417462010;2462-49.2010.6.26.0000;12.168.099/0001-14;
AGUINALDO TIMOTEO PEREIRA;AGNALDO TIMOTEO;2212;APTO (Deferido);PR;22;Juntos por São Paulo;PRB / PT / PR / PC do B / PT do B;Deputado Federal;Masculino;1936-10-29;Solteiro(a);Cantor e Compositor;Ensino Fundamental completo;Brasileira nata;CARATINGA / MG;;Suplente;429472010;2906-82.2010.6.26.0000;12.168.511/0001-04;
AGUINALDO TRIUMPHO AVELLAR;A. TRIUNFO AVELLAR;1583;APTO (Deferido);PMDB;15;-;-;Deputado Federal;Masculino;1943-09-22;Divorciado(a);Psicólogo;Superior completo;Brasileira nata;SÃO PAULO / SP;;Suplente;413812010;2142-96.2010.6.26.0000;12.156.008/0001-20;
AIRTON GARCIA FERREIRA;AIRTON GARCIA;2580;APTO (Indeferido com recurso);DEM;25;PSDB/DEM/PPS;PPS / DEM / PSDB;Deputado Federal;Masculino;1949-10-17;Solteiro(a);Empresário;Superior incompleto;Brasileira nata;SÃO CARLOS / SP;;Indeferido com Recurso;415982010;2358-57.2010.6.26.0000;12.155.961/0001-54;
AJURICABA DE SOUZA MENEZES;DR. AJURICABA;1533;APTO (Deferido);PMDB;15;-;-;Deputado Federal;Masculino;1952-05-04;Casado(a);Advogado;Superior completo;Brasileira nata;ICÓ / CE;;Suplente;413822010;2143-81.2010.6.26.0000;12.156.155/0001-09;
AKIKO AKIYAMA;AKIKO AKI;5020;APTO (Deferido);PSOL;50;-;-;Deputado Federal;Feminino;1941-09-30;Divorciado(a);Servidor Público Civil Aposentado;Superior completo;Brasileira nata;ASSAI / PR;;Suplente;444722010;3928-78.2010.6.26.0000;12.176.081/0001-64;
ALBERTO GOMES BARBOSA;TICO DO TRANSPORTE ESCOLAR;1422;APTO (Deferido);PTB;14;-;-;Deputado Federal;Masculino;1977-02-02;Casado(a);Motorista de Veículos de Transporte Coletivo de Passageiros;Ensino Fundamental completo;Brasileira nata;PRESIDENTE EPITACIO / SP;;Suplente;454732010;4667-51.2010.6.26.0000;12.172.476/0001-99;
ALBERTO PEREIRA MOURAO;ALBERTO MOURAO;4530;APTO (Deferido);PSDB;45;PSDB/DEM/PPS;PPS / DEM / PSDB;Deputado Federal;Masculino;1954-04-26;Casado(a);Empresário;Superior completo;Brasileira nata;SAO PAULO / SP;;Suplente;415992010;2359-42.2010.6.26.0000;12.156.189/0001-95;
ALBERTO REGA;REGA;1551;APTO (Deferido);PMDB;15;-;-;Deputado Federal;Masculino;1952-03-01;Casado(a);Comerciante;Ensino Médio completo;Brasileira nata;SÃO PAULO / SP;;Suplente;413832010;2144-66.2010.6.26.0000;12.156.262/0001-29;
ALBINO MATOS GOMES;ALBINO MATOS GOMES;7090;APTO (Deferido);PT do B;70;Juntos por São Paulo;PRB / PT / PR / PC do B / PT do B;Deputado Federal;Masculino;1964-06-28;Casado(a);Comerciante;Ensino Fundamental completo;Portuguesa com igualdade de direitos;RIBEIRÃO PIRES / SP;;Suplente;429482010;2907-67.2010.6.26.0000;12.169.463/0001-60;
ALCIDES BELUCI NETO;NETO BELUCI;1181;APTO (Deferido);PP;11;-;-;Deputado Federal;Masculino;1970-05-24;Casado(a);Servidor Público Municipal;Superior completo;Brasileira nata;ITU / SP;;Suplente;441262010;3409-06.2010.6.26.0000;12.172.165/0001-20;
ALCIDES MONTANHER FILHO;NENÊ MONTANHER;1509;APTO (Deferido);PMDB;15;-;-;Deputado Federal;Masculino;1959-11-09;Separado(a) judicialmente;Advogado;Superior completo;Brasileira nata;IPUÃ / SP;;Suplente;414482010;2209-61.2010.6.26.0000;12.156.259/0001-05;
ALCIDES RODRIGUES CINTRA;CINTRA;3337;APTO (Deferido);PMN;33;-;-;Deputado Federal;Masculino;1955-10-02;Casado(a);Servidor Público Federal;Superior completo;Brasileira nata;MANAUS / AM;;Não eleito;443552010;3563-24.2010.6.26.0000;12.176.425/0001-35;
ALDA CELINA FRANCO;ALDA FRANCO;5017;APTO (Indeferido com recurso);PSOL;50;-;-;Deputado Federal;Feminino;1962-11-16;Solteiro(a);Professor de Ensino Fundamental;Superior completo;Brasileira nata;BOFETE / SP;;Indeferido com Recurso;444732010;3929-63.2010.6.26.0000;12.168.559/0001-04;
ALDEMIRA DA CRUZ PINTO;DEIRA;2844;INAPTO (Indeferido);PRTB;28;POR UM SÃO PAULO NOVO;PSDC / PRTB / PRP;Deputado Federal;Feminino;1944-05-02;Viúvo(a);Servidor Público Civil Aposentado;Lê e escreve;Brasileira nata;BELO HORIZONTE / MG;;Indeferido com Recurso;446742010;4112-34.2010.6.26.0000;12.179.472/0001-32;
ALDINEA RODRIGUES FIDELIX DA CRUZ;ALDINEA FIDELIX;2828;APTO (Deferido);PRTB;28;POR UM SÃO PAULO NOVO;PSDC / PRTB / PRP;Deputado Federal;Feminino;1957-03-03;Casado(a);Empresário;Superior incompleto;Brasileira nata;VITORIA / ES;;Não eleito;446752010;4113-19.2010.6.26.0000;12.167.639/0001-45;
ALDOMIRO FERNANDES;MIRO FERNANDES;2051;APTO (Deferido);PSC;20;HUMANISTA CRISTÃO ;PSC / PHS;Deputado Federal;Masculino;1950-11-28;Viúvo(a);Gerente;Superior completo;Brasileira nata;SÃO PAULO / SP;;Suplente;458622010;5052-96.2010.6.26.0000;12.179.026/0001-28;
ALEKSANDAR CARLOS MANDIC;MANDIC;2555;APTO (Deferido);DEM;25;PSDB/DEM/PPS;PPS / DEM / PSDB;Deputado Federal;Masculino;1954-08-12;Separado(a) judicialmente;Diretor de Empresas;Ensino Médio completo;Brasileira nata;SAO PAULO / SP;;Suplente;416002010;2360-27.2010.6.26.0000;12.156.197/0001-31;
ALESSANDER BARREIRA VIGNA;ALESSANDER VIGNA;1012;APTO (Deferido);PRB;10;Juntos por São Paulo;PRB / PT / PR / PC do B / PT do B;Deputado Federal;Masculino;1973-02-04;Casado(a);Odontólogo;Superior completo;Brasileira nata;SANTOS / SP;;Suplente;429492010;2908-52.2010.6.26.0000;12.171.213/0001-65;
ALEXANDRE COSTA;ALEXANDRE COSTA;1401;APTO (Deferido);PTB;14;-;-;Deputado Federal;Masculino;1969-10-11;Divorciado(a);Outros;Superior completo;Brasileira nata;ILHA SOLTEIRA / SP;;Suplente;454742010;4668-36.2010.6.26.0000;12.198.517/0001-16;
ALEXANDRE DE ALMEIDA YOUSSEF;ALE YOUSSEF;4340;APTO (Deferido);PV;43;-;-;Deputado Federal;Masculino;1974-12-26;Solteiro(a);Empresário;Superior completo;Brasileira nata;SAO PAULO / SP;;Suplente;451032010;3881-07.2010.6.26.0000;12.171.277/0001-66;
ALEXANDRE LEITE DA SILVA;ALEXANDRE LEITE;2513;APTO (Deferido);DEM;25;PSDB/DEM/PPS;PPS / DEM / PSDB;Deputado Federal;Masculino;1989-04-18;Solteiro(a);Empresário;Superior incompleto;Brasileira nata;SÃO PAULO / SP;;Eleito;416012010;2361-12.2010.6.26.0000;12.155.976/0001-12;
ALEXANDRE MARCIO DE FREITAS;ALEXANDRE FREITHAS;3686;APTO (Deferido);PTC;36;-;-;Deputado Federal;Masculino;1973-10-25;Casado(a);Servidor Público Estadual;Superior completo;Brasileira nata;ARARAS / SP;;Não eleito;473462010;5380-26.2010.6.26.0000;12.206.205/0001-07;
ALEXANDRE NELSON TULLII;ALEXANDRE TULLII (NINJA);5069;INAPTO (Indeferido);PSOL;50;-;-;Deputado Federal;Masculino;1964-12-03;Solteiro(a);Servidor Público Estadual;Superior completo;Brasileira nata;CURITIBA / PR;;Indeferido com Recurso;444742010;3930-48.2010.6.26.0000;12.181.303/0001-37;
ALEXANDRE SADALA DOS SANTOS;SADALA;3603;APTO (Deferido);PTC;36;-;-;Deputado Federal;Masculino;1971-10-06;Casado(a);Cabeleireiro e Barbeiro;Ensino Médio completo;Brasileira nata;MANAUS / AM;;Não eleito;453712010;4567-96.2010.6.26.0000;12.171.359/0001-00;
ALEXANDRE SARTORATO;SARTORATO;3101;APTO (Deferido);PHS;31;HUMANISTA CRISTÃO ;PSC / PHS;Deputado Federal;Masculino;1972-05-12;Casado(a);Servidor Público Municipal;Superior completo;Brasileira nata;SANTOS / SP;;Suplente;431322010;3027-13.2010.6.26.0000;12.172.346/0001-56;
ALEXANDRE SÉRGIO DE OLIVEIRA AZOUBEL;DR. ALEXANDRE;4044;APTO (Deferido);PSB;40;PRESTE ATENÇÃO SÃO PAULO;PSL / PSB;Deputado Federal;Masculino;1963-01-10;Casado(a);Médico;Superior completo;Brasileira nata;RIBEIRÃO PRETO / SP;;Suplente;451422010;4337-54.2010.6.26.0000;12.170.187/0001-50;
ALFREDO ANTONIO DA SILVA NETO;ALFREDO SILVA NETO;3632;APTO (Deferido);PTC;36;-;-;Deputado Federal;Masculino;1961-05-15;Divorciado(a);Motorista Particular;Superior incompleto;Brasileira nata;SÃO PAULO / SP;;Não eleito;473442010;5378-56.2010.6.26.0000;12.205.963/0001-00;
ALICE ALVES;ALICE ALVES;4396;INAPTO (Indeferido);PV;43;-;-;Deputado Federal;Feminino;1950-09-29;Solteiro(a);Outros;Ensino Médio completo;Brasileira nata;SAO PAULO / SP;;;451042010;3882-89.2010.6.26.0000;12.179.757/0001-73;
ALINE LEMOS CORREA DE OLIVEIRA ANDRADE;ALINE CORREA;1133;APTO (Deferido);PP;11;-;-;Deputado Federal;Feminino;1973-03-25;Divorciado(a);Empresário;Superior incompleto;Brasileira nata;RECIFE / PE;;Eleito;441272010;3410-88.2010.6.26.0000;12.181.146/0001-60;
ALMÉRIO AGUIAR MELO FILHO;DR. ALMÉRIO;1503;APTO (Deferido);PMDB;15;-;-;Deputado Federal;Masculino;1967-04-22;Casado(a);Médico;Superior completo;Brasileira nata;SÃO PAULO / SP;;Suplente;413842010;2145-51.2010.6.26.0000;12.155.887/0001-76;
ALMIR SANTOS;DR INDIO;4316;APTO (Deferido);PV;43;-;-;Deputado Federal;Masculino;1958-06-22;Casado(a);Advogado;Superior completo;Brasileira nata;SALVADOR / BA;;Suplente;451052010;3883-74.2010.6.26.0000;12.229.874/0001-02;
ALTAIR BARBOSA GOUVEIA;ALTAIR DA ASSOCIACAO;4349;APTO (Deferido);PV;43;-;-;Deputado Federal;Masculino;1972-07-02;Casado(a);Jornalista e Redator;Superior completo;Brasileira nata;SAO PAULO / SP;;Suplente;451062010;3884-59.2010.6.26.0000;12.172.411/0001-43;
ALTINO FRANCISCO DA SILVA NETO;ALTINO SILVA NETO;2004;INAPTO (Renúncia);PSC;20;HUMANISTA CRISTÃO ;PSC / PHS;Deputado Federal;Masculino;1954-11-03;Solteiro(a);Advogado;Superior completo;Brasileira nata;BELO CAMPO / BA;;;458632010;5053-81.2010.6.26.0000;12.181.603/0001-16;
ALVARO BONFA JUNIOR;BONFÁ;1513;APTO (Deferido);PMDB;15;-;-;Deputado Federal;Masculino;1960-12-15;Casado(a);Empresário;Ensino Médio completo;Brasileira nata;SÃO PAULO / SP;;Suplente;413852010;2146-36.2010.6.26.0000;12.189.418/0001-78;
ALVARO JOSÉ MAZIEIRO;ALVARO JOSÉ;3692;APTO (Deferido);PTC;36;-;-;Deputado Federal;Masculino;1933-11-15;Casado(a);Aposentado (Exceto Servidor Público);Ensino Médio completo;Brasileira nata;COSMÓPOLIS / SP;;Não eleito;649702010;6210-89.2010.6.26.0000;12.312.426/0001-60;
AMAURI MARCELO BARBOZA;PASTOR AMAURI;2789;APTO (Deferido);PSDC;27;POR UM SÃO PAULO NOVO;PSDC / PRTB / PRP;Deputado Federal;Masculino;1968-02-07;Casado(a);Outros;Superior completo;Brasileira nata;JACAREZINHO / PR;;Não eleito;446762010;4114-04.2010.6.26.0000;12.177.634/0001-01;
AMAURY ALBANO DA SILVA;AMAURY SILVA;4031;APTO (Indeferido com recurso);PSB;40;PRESTE ATENÇÃO SÃO PAULO;PSL / PSB;Deputado Federal;Masculino;1968-03-22;Separado(a) judicialmente;Diretor de Empresas;Ensino Fundamental incompleto;Brasileira nata;GOIOERE / PR;;Indeferido com Recurso;451432010;4338-39.2010.6.26.0000;12.171.343/0001-06;
AMAURY CAMARGO MONACO;AMAURY CAMARGO MONICO;4390;APTO (Deferido);PV;43;-;-;Deputado Federal;Masculino;1964-04-17;Solteiro(a);Empresário;Superior completo;Brasileira nata;GARÇA / SP;;Suplente;451072010;3885-44.2010.6.26.0000;12.169.806/0001-97;
AMILCAR PEZZOLO;PEZZOLO AMILCAR;3100;INAPTO (Indeferido);PHS;31;HUMANISTA CRISTÃO ;PSC / PHS;Deputado Federal;Masculino;1951-12-13;Casado(a);Advogado;Superior completo;Brasileira nata;SANTO ANDRÉ / SP;;Indeferido com Recurso;431332010;3028-95.2010.6.26.0000;12.199.555/0001-93;
AMIRA BUCANCAO MENUZZO LEPORE;AMIRA LEPORE;1429;INAPTO (Indeferido);PTB;14;-;-;Deputado Federal;Feminino;1943-11-22;Divorciado(a);Psicólogo;Superior completo;Brasileira nata;BANDEIRANTES / PR;;;672242010;6282-76.2010.6.26.0000;12.332.423/0001-98;
AMIRAH SABA;AMIRAH SABA DA METROPOLITANAFM;1430;APTO (Deferido);PTB;14;-;-;Deputado Federal;Feminino;1948-01-12;Viúvo(a);Empresário;Ensino Médio completo;Brasileira (naturalizada);HAIFA ISRAEL / SP;;Suplente;454752010;4669-21.2010.6.26.0000;12.173.745/0001-31;
ANA CECILIA CATTAN;ANA CATTAN;3334;APTO (Deferido);PMN;33;-;-;Deputado Federal;Feminino;1971-09-20;Solteiro(a);Administrador;Superior completo;Brasileira nata;SÃO PAULO / SP;;Não eleito;443562010;3564-09.2010.6.26.0000;12.172.728/0001-80;
ANA CRISTINA FERNANDES GIAMPIETRO;ANA CRISTINA;1505;APTO (Deferido);PMDB;15;-;-;Deputado Federal;Feminino;1966-10-11;Solteiro(a);Advogado;Superior completo;Brasileira nata;CAMPINAS / SP;;Suplente;413862010;2147-21.2010.6.26.0000;12.206.106/0001-25;
ANA LAURA LIMA MARCIANO;LAURA LIMA;4382;INAPTO (Indeferido);PV;43;-;-;Deputado Federal;Feminino;1991-09-14;Solteiro(a);Outros;Superior incompleto;Brasileira nata;GUAIRA / SP;;;451082010;3886-29.2010.6.26.0000;12.176.700/0001-10;
ANA LUCIA CAMPOS;ANA CAMPOS;2131;INAPTO (Indeferido);PCB;21;-;-;Deputado Federal;Feminino;1965-04-30;Solteiro(a);Médico;Superior completo;Brasileira nata;SÃO PAULO / SP;;Indeferido com Recurso;458842010;5070-20.2010.6.26.0000;12.171.363/0001-79;
ANA LUCIA PASSOS RIBEIRO;ANA;4073;INAPTO (Renúncia);PSB;40;PRESTE ATENÇÃO SÃO PAULO;PSL / PSB;Deputado Federal;Feminino;1957-08-31;Divorciado(a);Servidor Público Municipal;Ensino Médio completo;Brasileira nata;IPIRA / BA;;;451442010;4339-24.2010.6.26.0000;12.169.255/0001-61;
ANA MARIA RODRIGUES DE OLIVEIRA;ANA MARIA RODRIGUES;4348;APTO (Deferido);PV;43;-;-;Deputado Federal;Feminino;1957-03-21;Solteiro(a);Advogado;Superior completo;Brasileira nata;CUBATÃO / SP;;Suplente;451092010;3887-14.2010.6.26.0000;12.181.526/0001-02;
ANA MARIA SUEIRO CABO;ANA CABO;3604;APTO (Deferido);PTC;36;-;-;Deputado Federal;Feminino;1965-03-11;Casado(a);Representante Comercial;Ensino Médio completo;Brasileira nata;SAO PAULO / SP;;Não eleito;453722010;4568-81.2010.6.26.0000;12.169.778/0001-08;
ANA PAULA GUIMARAES DE AZEVEDO JUNQUEIRA;ANA PAULA JUNQUEIRA;4334;APTO (Deferido);PV;43;-;-;Deputado Federal;Feminino;1969-09-03;Casado(a);Empresário;Superior completo;Brasileira nata;SANTA RITA DO PASSA QUATRO / SP;;Suplente;451102010;3888-96.2010.6.26.0000;12.170.196/0001-41;
ANA PAULA MACHADO DE CASTRO;PAULA CASTRO;2024;APTO (Deferido);PSC;20;HUMANISTA CRISTÃO ;PSC / PHS;Deputado Federal;Feminino;1984-03-01;Solteiro(a);Estudante, Bolsista, Estagiário e Assemelhados;Superior incompleto;Brasileira nata;RIBEIRÃO PRETO / SP;;Suplente;458642010;5054-66.2010.6.26.0000;12.174.984/0001-06;
ANA TORRES DE LARA;ANA TORRES;4032;INAPTO (Indeferido);PSB;40;PRESTE ATENÇÃO SÃO PAULO;PSL / PSB;Deputado Federal;Feminino;1960-03-27;Casado(a);Auxiliar de Escritório e Assemelhados;Ensino Fundamental incompleto;Brasileira nata;ARARUNA / PR;;;469892010;5284-11.2010.6.26.0000;12.204.034/0001-87;
ANAMARIA YAECO HIRAKAWA;DR ANAMARIA HIRAKAWA;3103;APTO (Deferido);PHS;31;HUMANISTA CRISTÃO ;PSC / PHS;Deputado Federal;Feminino;1950-08-01;Divorciado(a);Médico;Superior completo;Brasileira nata;MIRACATU / SP;;Suplente;431342010;3029-80.2010.6.26.0000;12.180.529/0001-13;
ANANIAS RODRIGUES DA SILVA;OBAMA BRASIL;1424;APTO (Deferido);PTB;14;-;-;Deputado Federal;Masculino;1968-10-16;Casado(a);Sacerdote ou Membro de Ordem ou Seita Religiosa;Ensino Médio completo;Brasileira nata;REMANSO / BA;;Suplente;454762010;4670-06.2010.6.26.0000;12.171.579/0001-34;
ANDERSON APARECIDO MENDONCA;ANDERSON MENDONCA;4380;APTO (Deferido);PV;43;-;-;Deputado Federal;Masculino;1967-11-26;Casado(a);Administrador;Superior completo;Brasileira nata;ITAPIRA / SP;;Suplente;451112010;3889-81.2010.6.26.0000;12.171.029/0001-15;
ANDERSON RICARDO VALENTE;ANDERSON VALENTE;3652;APTO (Deferido);PTC;36;-;-;Deputado Federal;Masculino;1965-10-22;Solteiro(a);Servidor Público Estadual;Superior completo;Brasileira nata;SÃO PAULO / SP;;Não eleito;453732010;4569-66.2010.6.26.0000;12.169.663/0001-13;
ANDRE FELIPPE FALBO FERREIRA;PAMPA;4350;APTO (Deferido);PV;43;-;-;Deputado Federal;Masculino;1964-11-24;Casado(a);Empresário;Superior completo;Brasileira nata;RECIFE PE / SP;;Suplente;451122010;3890-66.2010.6.26.0000;12.176.973/0001-65;
ANDRÉ LUIS DE MORAES;ANDRÉ GAETTA;1910;APTO (Deferido);PTN;19;-;-;Deputado Federal;Masculino;1957-09-01;Solteiro(a);Diretor de Empresas;Superior incompleto;Brasileira nata;SÃO PAULO / SP;;Não eleito;439552010;3194-30.2010.6.26.0000;12.167.253/0001-33;
ANDRE LUIS ROCHA;DR ANDRE ROCHA;1474;APTO (Deferido);PTB;14;-;-;Deputado Federal;Masculino;1972-02-22;Separado(a) judicialmente;Médico;Superior completo;Brasileira nata;CAMPINAS / SP;;Suplente;454772010;4671-88.2010.6.26.0000;12.235.209/0001-13;
ANDRE LUIZ DA CRUZ;ANDRE LUIZ;4457;APTO (Deferido);PRP;44;POR UM SÃO PAULO NOVO;PSDC / PRTB / PRP;Deputado Federal;Masculino;1957-05-31;Solteiro(a);Policial Civil;Ensino Fundamental completo;Brasileira nata;FERRAZ DE VASCONCELOS / SP;;Não eleito;446772010;4115-86.2010.6.26.0000;12.181.320/0001-74;
ANDRE LUIZ DE JESUS PEREIRA;DUDA;5044;APTO (Indeferido com recurso);PSOL;50;-;-;Deputado Federal;Masculino;1964-09-10;Solteiro(a);Representante Comercial;Ensino Fundamental completo;Brasileira nata;SÃO VICENTE / SP;;Indeferido com Recurso;444752010;3931-33.2010.6.26.0000;12.169.565/0001-86;
ANDRE MARTINS MACHADO;ANDRÉ FALCON;4329;APTO (Deferido);PV;43;-;-;Deputado Federal;Masculino;1957-03-29;Solteiro(a);Outros;Lê e escreve;Brasileira nata;ITUBERÁ / BA;;Suplente;451132010;3891-51.2010.6.26.0000;12.167.398/0001-34;
ANDRE MORALE;ANDRE DO J. CÉLIO;5027;APTO (Deferido);PSOL;50;-;-;Deputado Federal;Masculino;1948-10-27;Casado(a);Comerciário;Ensino Médio completo;Brasileira (naturalizada);COSMORAMA / SP;;Suplente;483512010;5441-81.2010.6.26.0000;12.221.703/0001-29;
ANDRE SACCO JUNIOR;DR ANDRE SACCO;4535;APTO (Deferido);PSDB;45;PSDB/DEM/PPS;PPS / DEM / PSDB;Deputado Federal;Masculino;1953-08-09;Casado(a);Médico;Superior completo;Brasileira nata;SÃO PAULO / SP;;Suplente;416022010;2362-94.2010.6.26.0000;12.156.110/0001-26;
