Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
ALBERTO GONCALVES MEDEIROS;BETO MEDEIROS;19200;APTO (Deferido);PTN;19;A BAHIA QUER PAZ, A BAHIA QUER MAIS;PTB / PTN / PTC;Deputado Estadual;Masculino;1959-02-22;Solteiro(a);Policial Militar;Ensino Médio completo;Brasileira nata;SALVADOR / BA;;Suplente;194252010;2545-50.2010.6.05.0000;12.190.050/0001-68;
ALBERTO REINAND REIS CARMO;REINAN DO TAXI;33045;APTO (Deferido);PMN;33;LUTA DE UMA BAHIA QUE TEM PRESSA;PPS / PSDC / PMN / PRP / PT do B;Deputado Estadual;Masculino;1958-12-20;Divorciado(a);Motorista Particular;Ensino Médio completo;Brasileira nata;CRUZ DAS ALMAS / BA;;Suplente;185562010;2034-52.2010.6.05.0000;12.171.447/0001-02;
ALBERTONIO DA COSTA GOMES;TONY DE BIKUITA;19300;APTO (Deferido);PTN;19;A BAHIA QUER PAZ, A BAHIA QUER MAIS;PTB / PTN / PTC;Deputado Estadual;Masculino;1980-04-11;Solteiro(a);Outros;Ensino Médio completo;Brasileira nata;CRUZ DAS ALMAS / BA;;Suplente;213082010;2902-30.2010.6.05.0000;12.206.618/0001-91;
ALBRY ALVES DA ANUNCIACAO;ALBRY;43023;APTO (Deferido);PV;43;-;-;Deputado Estadual;Masculino;1971-11-04;Divorciado(a);Bibliotecário;Superior completo;Brasileira nata;SALVADOR / BA;;Suplente;182832010;1975-64.2010.6.05.0000;12.199.486/0001-18;
ALCINO SABADINI;ALCINO SABADINI;10950;APTO (Deferido);PRB;10;PRA FRENTE BAHIA;PRB / PP / PDT / PT;Deputado Estadual;Masculino;1950-02-21;Casado(a);Empresário;Ensino Fundamental completo;Brasileira nata;CAHOEIRA ITAPEMIRIM / ES;;Suplente;206862010;2390-47.2010.6.05.0000;12.198.439/0001-50;
ALDA JUSTINA DOS SANTOS;ALDA JUSTINA;10252;APTO (Deferido);PRB;10;PRA FRENTE BAHIA;PRB / PP / PDT / PT;Deputado Estadual;Feminino;1950-10-05;Solteiro(a);Comerciante;Ensino Médio completo;Brasileira nata;SALVADOR / BA;;Suplente;206872010;2393-02.2010.6.05.0000;12.198.852/0001-14;
ALDEMAR LOPES RIOS;ALDEMAR RIOS;12120;INAPTO (Indeferido);PDT;12;PRA FRENTE BAHIA;PRB / PP / PDT / PT;Deputado Estadual;Masculino;1965-09-08;Casado(a);Outros;Superior completo;Brasileira nata;MIGUEL CALMON / BA;;;206882010;2565-41.2010.6.05.0000;12.199.265/0001-40;
ALECSANDRO DE SOUZA SANTOS;LEO KRET DO BRASIL;22024;APTO (Deferido);PR;22;MAIS AÇÃO, MAIS BAHIA;PMDB / PSC / PR / PRTB;Deputado Estadual;Masculino;1983-12-09;Solteiro(a);Vereador;Ensino Médio incompleto;Brasileira nata;SALVADOR / BA;;Suplente;195772010;2212-98.2010.6.05.0000;12.203.834/0001-83;
ALESSANDRA SANTOS SILVA CERQUEIRA;ALESSANDRA CERQUEIRA;20012;APTO (Deferido);PSC;20;MAIS AÇÃO, MAIS BAHIA;PMDB / PSC / PR / PRTB;Deputado Estadual;Feminino;1974-01-03;Casado(a);Administrador;Superior incompleto;Brasileira nata;SALVADOR / BA;;Suplente;195782010;2213-83.2010.6.05.0000;12.181.613/0001-51;
ALEXANDRE GIACHETTO;ALEXANDRE GIACHETTO;15777;APTO (Deferido);PMDB;15;MAIS AÇÃO, MAIS BAHIA;PMDB / PSC / PR / PRTB;Deputado Estadual;Masculino;1974-03-25;Casado(a);Jornalista e Redator;Superior completo;Brasileira nata;RIBEIRÃO PRETO / BA;;Suplente;195792010;2214-68.2010.6.05.0000;12.172.810/0001-04;
ALEXANDRE RODRIGUES DE JESUS;ALEXANDRE RODRIGUES;19777;APTO (Deferido);PTN;19;A BAHIA QUER PAZ, A BAHIA QUER MAIS;PTB / PTN / PTC;Deputado Estadual;Masculino;1974-06-10;Solteiro(a);Empresário;Ensino Médio completo;Brasileira nata;SAO PAULO / SP;;Suplente;194262010;2546-35.2010.6.05.0000;12.191.228/0001-95;
ALEXSANDRO MARCIO BISPO NEVES;ALEX NEVES;44250;APTO (Deferido);PRP;44;LUTA DE UMA BAHIA QUE TEM PRESSA;PPS / PSDC / PMN / PRP / PT do B;Deputado Estadual;Masculino;1978-09-19;Solteiro(a);Empresário;Superior completo;Brasileira nata;SALVADOR / BA;;Suplente;212412010;2887-61.2010.6.05.0000;12.206.633/0001-30;
ALFREDO BOA SORTE JUNIOR;DRº ALFREDO BOA SORTE;65789;APTO (Deferido);PC do B;65;-;-;Deputado Estadual;Masculino;1958-07-21;Casado(a);Servidor Público Federal;Superior completo;Brasileira nata;GUANAMBI / BA;;Suplente;199542010;2396-54.2010.6.05.0000;12.189.952/0001-84;
ALFREDO JOSE DE ARAUJO GOMES;AFREDO DE ARAUJO;40444;APTO (Deferido);PSB;40;FRENTE DOIS DE JULHO;PSL / PSB;Deputado Estadual;Masculino;1963-03-23;Casado(a);Servidor Público Estadual;Superior completo;Brasileira nata;SALVADOR / BA;;Suplente;204802010;2740-35.2010.6.05.0000;12.190.181/0001-45;
ALINE CAPISTRANO DOS SANTOS;ALINE;17101;APTO (Deferido);PSL;17;FRENTE DOIS DE JULHO;PSL / PSB;Deputado Estadual;Feminino;1980-12-01;Solteiro(a);Estudante, Bolsista, Estagiário e Assemelhados;Superior incompleto;Brasileira nata;SALVADOR / BA;;Suplente;204812010;2730-88.2010.6.05.0000;12.191.257/0001-57;
ALMERIDIO LACERDA COSTA;ALMERIDIO LACERDA;45666;APTO (Deferido);PSDB;45;-;-;Deputado Estadual;Masculino;1964-09-25;Casado(a);Protético;Ensino Médio incompleto;Brasileira nata;VITORIA DA CONQUISTA / BA;;Suplente;182012010;1905-47.2010.6.05.0000;12.206.327/0001-01;
ALMIR SOUSA DOS SANTOS;TIO ALMIR;45110;APTO (Deferido);PSDB;45;-;-;Deputado Estadual;Masculino;1966-08-23;Casado(a);Outros;Ensino Médio completo;Brasileira nata;SALVADOR / BA;;Suplente;182022010;1906-32.2010.6.05.0000;12.199.109/0001-89;
ALTAMIRA PITA E SILVA;ALTAMIRA PITA;20999;APTO (Deferido);PSC;20;MAIS AÇÃO, MAIS BAHIA;PMDB / PSC / PR / PRTB;Deputado Estadual;Feminino;1948-05-25;Solteiro(a);Servidor Público Civil Aposentado;Superior incompleto;Brasileira nata;SALVADOR / BA;;Suplente;195802010;2215-53.2010.6.05.0000;12.198.235/0001-19;
ALTELYR RABELLO DE OLIVEIRA;PROFESSOR RABELLO;40684;APTO (Deferido);PSB;40;FRENTE DOIS DE JULHO;PSL / PSB;Deputado Estadual;Masculino;1946-12-22;Solteiro(a);Professor de Ensino Superior;Superior completo;Brasileira nata;NITEROI / RJ;;Suplente;204822010;2722-14.2010.6.05.0000;12.293.362/0001-05;
ALVARO AUGUSTO ARRUDA DO CARMO;ALVARO ARRUDA;33655;APTO (Deferido);PMN;33;LUTA DE UMA BAHIA QUE TEM PRESSA;PPS / PSDC / PMN / PRP / PT do B;Deputado Estadual;Masculino;1954-06-17;Casado(a);Eletricista e Assemelhados;Ensino Médio completo;Brasileira nata;MARACAS / BA;;Suplente;185572010;2035-37.2010.6.05.0000;12.172.118/0001-86;
AMARILIO PUBLIO DE ALMEIDA NETO;AMARILIO TOPÓ;14670;APTO (Deferido);PTB;14;A BAHIA QUER PAZ, A BAHIA QUER MAIS;PTB / PTN / PTC;Deputado Estadual;Masculino;1973-10-04;Casado(a);Técnico em Informática;Ensino Médio completo;Brasileira nata;SALVADOR / BA;;Suplente;194272010;2610-45.2010.6.05.0000;12.178.735/0001-99;
AMILTON DE SOUSA NASCIMENTO;AMILTON DE SOUSA;10023;APTO (Deferido);PRB;10;PRA FRENTE BAHIA;PRB / PP / PDT / PT;Deputado Estadual;Masculino;1963-03-03;Casado(a);Operador de Aparelhos de Produção Industrial;Ensino Fundamental incompleto;Brasileira nata;SALVADOR / BA;;Suplente;206892010;2392-17.2010.6.05.0000;12.199.120/0001-49;
ANA ANGELICA BASTOS E SILVA;PRO ANA ANGELICA;36555;APTO (Deferido);PTC;36;A BAHIA QUER PAZ, A BAHIA QUER MAIS;PTB / PTN / PTC;Deputado Estadual;Feminino;1975-05-05;Solteiro(a);Professor de Ensino Médio;Superior completo;Brasileira nata;SALVADOR / BA;;Suplente;194282010;2589-69.2010.6.05.0000;12.179.070/0001-38;
ANA CECILIA PARADA GONÇALVES CHAGAS;CIÇA CHAGAS;17000;INAPTO (Indeferido);PSL;17;FRENTE DOIS DE JULHO;PSL / PSB;Deputado Estadual;Feminino;1984-02-15;Solteiro(a);Estudante, Bolsista, Estagiário e Assemelhados;Superior incompleto;Brasileira nata;SALVADOR / BA;;;204832010;2719-59.2010.6.05.0000;12.189.410/0001-01;
ANA CRISTINA DE JESUS DAMASCENO;ANA CRISTINA;17012;INAPTO (Indeferido);PSL;17;FRENTE DOIS DE JULHO;PSL / PSB;Deputado Estadual;Feminino;1973-11-04;Solteiro(a);Outros;Ensino Médio completo;Brasileira nata;SALVADOR / BA;;;204842010;2741-20.2010.6.05.0000;12.189.516/0001-05;
ANA CRISTINA SANTOS DE JESUS;ANA CRISTINA;31011;INAPTO (Indeferido);PHS;31;-;-;Deputado Estadual;Feminino;1966-10-14;Solteiro(a);Bibliotecário;Superior completo;Brasileira nata;SALVADOR / BA;;;197512010;2295-17.2010.6.05.0000;12.325.704/0001-13;
ANDERSON ALVES BARRETO;ANDERSON NINHO;20300;APTO (Deferido);PSC;20;MAIS AÇÃO, MAIS BAHIA;PMDB / PSC / PR / PRTB;Deputado Estadual;Masculino;1980-04-06;Solteiro(a);Estudante, Bolsista, Estagiário e Assemelhados;Superior incompleto;Brasileira nata;SALVADOR / BA;;Suplente;195812010;2216-38.2010.6.05.0000;12.199.913/0001-68;
ANDERSON ASSIS SOUZA;ANDERSON ASSIS;43177;APTO (Deferido);PV;43;-;-;Deputado Estadual;Masculino;1975-03-03;Solteiro(a);Policial Militar;Superior completo;Brasileira nata;SALVADOR / BA;;Suplente;182842010;1976-49.2010.6.05.0000;12.181.074/0001-50;
ANDRE DE GOES PATERNOSTRO;ANDRE PATERNOSTRO;43311;APTO (Deferido);PV;43;-;-;Deputado Estadual;Masculino;1974-05-12;Solteiro(a);Administrador;Superior completo;Brasileira nata;SALVADOR / BA;;Suplente;182852010;1977-34.2010.6.05.0000;12.179.285/0001-59;
ANDRÉ ROGÉRIO DE ARAÚJO ANDRADE;ROGÉRIO ANDRADE;25444;APTO (Deferido);DEM;25;-;-;Deputado Estadual;Masculino;1976-08-19;Casado(a);Deputado;Superior completo;Brasileira nata;AMARGOSA / BA;;Eleito;179902010;1844-89.2010.6.05.0000;12.156.242/0001-58;
ANDRE SOUZA DOS SANTOS;ANDRE PEGOVA;45024;APTO (Deferido);PSDB;45;-;-;Deputado Estadual;Masculino;1979-05-06;Solteiro(a);Outros;Superior completo;Brasileira nata;SALVADOR / BA;;Suplente;182032010;1907-17.2010.6.05.0000;12.180.702/0001-83;
ANDREIA ANDRADE DE SOUZA RIOS;ANDREIA RIOS;14234;APTO (Deferido);PTB;14;A BAHIA QUER PAZ, A BAHIA QUER MAIS;PTB / PTN / PTC;Deputado Estadual;Feminino;1979-06-22;Casado(a);Fisioterapeuta e Terapeuta Ocupacional;Superior completo;Brasileira nata;JACOBINA / BA;;Suplente;194292010;2609-60.2010.6.05.0000;12.181.450/0001-07;
ANFRISIA MARIA SAMPAIO SANTOS;ANFRISIA;14558;APTO (Deferido);PTB;14;A BAHIA QUER PAZ, A BAHIA QUER MAIS;PTB / PTN / PTC;Deputado Estadual;Feminino;1958-12-18;Casado(a);Administrador;Ensino Médio completo;Brasileira nata;SALVADOR / BA;;Suplente;194302010;2608-75.2010.6.05.0000;12.171.854/0001-10;
ANGELA MARIA CORREA DE SOUSA;ANGELA SOUSA;20890;APTO (Deferido);PSC;20;MAIS AÇÃO, MAIS BAHIA;PMDB / PSC / PR / PRTB;Deputado Estadual;Feminino;1952-12-15;Casado(a);Deputado;Ensino Médio completo;Brasileira nata;ILHEUS / BA;;Eleito;195822010;2217-23.2010.6.05.0000;12.191.076/0001-20;
ANGELICA CONCEICAO FERREIRA GOMES;ANGELICA ABAIANA;50666;APTO (Deferido);PSOL;50;-;-;Deputado Estadual;Feminino;1960-01-27;Casado(a);Outros;Ensino Médio completo;Brasileira nata;SALVADOR / BA;;Não eleito;193982010;2344-58.2010.6.05.0000;12.173.809/0001-02;
ANGELO MARIO CERQUEIRA DE ALMEIDA;ANGELO ALMEIDA;13000;APTO (Deferido);PT;13;PRA FRENTE BAHIA;PRB / PP / PDT / PT;Deputado Estadual;Masculino;1963-11-28;Casado(a);Vereador;Superior completo;Brasileira nata;FEIRA DE SANTANA / BA;;Suplente;206902010;2567-11.2010.6.05.0000;12.204.508/0001-90;
ANGELO MARIO CORONEL DE AZEVEDO MARTINS;CORONEL;11456;APTO (Deferido);PP;11;PRA FRENTE BAHIA;PRB / PP / PDT / PT;Deputado Estadual;Masculino;1958-05-03;Casado(a);Deputado;Superior completo;Brasileira nata;CORAÇÃO DE MARIA / BA;;Eleito;206912010;2411-23.2010.6.05.0000;12.199.877/0001-32;
ANISIO VIEIRA CAVALCANTI FILHO;SOLDADO ANIZIO;36200;APTO (Deferido);PTC;36;A BAHIA QUER PAZ, A BAHIA QUER MAIS;PTB / PTN / PTC;Deputado Estadual;Masculino;1973-09-17;Casado(a);Policial Militar;Superior completo;Brasileira nata;PETROLINA / PE;;Suplente;194312010;2528-14.2010.6.05.0000;12.180.724/0001-43;
ANTONIA MILLA MACHADO VIANNA;MILLA VIANNA;17147;APTO (Deferido);PSL;17;FRENTE DOIS DE JULHO;PSL / PSB;Deputado Estadual;Feminino;1955-06-04;Casado(a);Professor de Ensino Superior;Superior completo;Brasileira nata;CACHOEIRA DO SUL / RS;;Suplente;204852010;2676-25.2010.6.05.0000;12.190.035/0001-10;
ANTONIA PEDROSA PINA;ANTONIA PEDROSA;15789;APTO (Deferido);PMDB;15;MAIS AÇÃO, MAIS BAHIA;PMDB / PSC / PR / PRTB;Deputado Estadual;Feminino;1946-05-04;Divorciado(a);Deputado;Superior incompleto;Brasileira nata;BARREIRAS / BA;;Suplente;195832010;2218-08.2010.6.05.0000;12.170.705/0001-36;
ANTONIEL ALVES DA SILVA;NATAN CARROCERIAS;15888;APTO (Deferido);PMDB;15;MAIS AÇÃO, MAIS BAHIA;PMDB / PSC / PR / PRTB;Deputado Estadual;Masculino;1972-06-26;Casado(a);Gerente;Ensino Médio completo;Brasileira nata;GUANAMBI / BA;;Suplente;195842010;2219-90.2010.6.05.0000;12.214.432/0001-84;
ANTONIO ALBERTO MACHADO MAGALHAES;MAGALHÃES;14333;APTO (Deferido);PTB;14;A BAHIA QUER PAZ, A BAHIA QUER MAIS;PTB / PTN / PTC;Deputado Estadual;Masculino;1950-07-24;Casado(a);Engenheiro;Superior completo;Brasileira nata;SALVADOR / BA;;Suplente;194322010;2607-90.2010.6.05.0000;12.214.167/0001-34;
ANTÔNIO ALBERTO MAGALHÃES DA CRUZ;PRETO MAGALHÃES;22611;APTO (Deferido);PR;22;MAIS AÇÃO, MAIS BAHIA;PMDB / PSC / PR / PRTB;Deputado Estadual;Masculino;1979-06-11;Casado(a);Vereador;Superior completo;Brasileira nata;SANTO AMARO / BA;;Suplente;195902010;2220-75.2010.6.05.0000;12.181.725/0001-02;
ANTONIO ALMIR SANTANA MELO JR;ALMIR MELO;15555;APTO (Deferido);PMDB;15;MAIS AÇÃO, MAIS BAHIA;PMDB / PSC / PR / PRTB;Deputado Estadual;Masculino;1974-01-28;Casado(a);Empresário;Superior completo;Brasileira nata;CANAVIEIRAS / BA;;Suplente;195852010;2221-60.2010.6.05.0000;12.177.975/0001-79;
ANTONIO CARLOS COSTA RAMOS;ACR - RAMOS;43051;APTO (Deferido);PV;43;-;-;Deputado Estadual;Masculino;1958-06-03;Casado(a);Contador;Superior completo;Brasileira nata;SALVADOR / BA;;Suplente;182862010;1978-19.2010.6.05.0000;12.214.161/0001-67;
