Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
CELI MORAIS DE OLIVEIRA;CELI;15150;INAPTO (Indeferido);PMDB;15;PARA O PIAUÍ SEGUIR MUDANDO II;PRB / PMDB / PTN / PR / PSB / PRP / PC do B;Deputado Estadual;Feminino;1981-08-26;Solteiro(a);Auxiliar de Escritório e Assemelhados;Ensino Médio completo;Brasileira nata;SAO FELIX / PI;;;152402010;1772-42.2010.6.18.0000;12.181.579/0001-15;
CICERO MAGALHAES OLIVEIRA;MAGALHAES;13567;APTO (Deferido);PT;13;-;-;Deputado Estadual;Masculino;1956-09-20;Casado(a);Deputado;Ensino Fundamental completo;Brasileira nata;SÃO BENEDITO DO RIO PRETO / MA;;Suplente;152172010;2039-14.2010.6.18.0000;12.170.895/0001-91;
CIRO JOSE DE CALDAS BRITO PEREIRA;CIRO;15115;INAPTO (Indeferido);PMDB;15;PARA O PIAUÍ SEGUIR MUDANDO II;PRB / PMDB / PTN / PR / PSB / PRP / PC do B;Deputado Estadual;Masculino;1980-07-14;Solteiro(a);Leiloeiro, Avaliador e Assemelhados;Superior completo;Brasileira nata;BARRAS / PI;;;152412010;1750-81.2010.6.18.0000;12.181.002/0001-03;
CLADIANA DA SILVA NASCIMENTO;CLAUDIANA NASCIMENTO;13200;INAPTO (Indeferido);PT;13;-;-;Deputado Estadual;Feminino;1981-04-30;Solteiro(a);Auxiliar de Escritório e Assemelhados;Superior incompleto;Brasileira nata;TERESINA / PI;;;160352010;2198-54.2010.6.18.0000;12.191.358/0001-28;
CLÁUDIO TADEU FONSECA MAIA;TADEU MAIA;40345;APTO (Deferido);PSB;40;PARA O PIAUÍ SEGUIR MUDANDO II;PRB / PMDB / PTN / PR / PSB / PRP / PC do B;Deputado Estadual;Masculino;1976-04-18;Divorciado(a);Advogado;Superior completo;Brasileira nata;BRASILEIRA / PI;;Suplente;152442010;1781-04.2010.6.18.0000;12.178.511/0001-87;
CLÉCIO DE ALBUQUERQUE LIMA;MAESTRO;25000;INAPTO (Indeferido);DEM;25;A FORÇA DO POVO;PSC / PPS / DEM / PSDB;Deputado Estadual;Masculino;1976-07-08;Solteiro(a);Servidor Público Municipal;Superior incompleto;Brasileira nata;PARNAÍBA / PI;;Registro negado antes da eleição;162472010;2221-97.2010.6.18.0000;12.214.476/0001-04;
CLEIDOMIR PEREIRA LIMA JUNIOR;CLEIDOMIR JUNIOR;19190;APTO (Deferido);PTN;19;PARA O PIAUÍ SEGUIR MUDANDO II;PRB / PMDB / PTN / PR / PSB / PRP / PC do B;Deputado Estadual;Masculino;1980-09-23;Casado(a);Vendedor de Comércio Varejista e Atacadista;Ensino Médio completo;Brasileira nata;TERESINA / PI;;Suplente;152422010;1778-49.2010.6.18.0000;12.181.287/0001-82;
CLEMILTON PEREIRA VIANA;CLEMILTON VIANA;19999;APTO (Deferido);PTN;19;PARA O PIAUÍ SEGUIR MUDANDO II;PRB / PMDB / PTN / PR / PSB / PRP / PC do B;Deputado Estadual;Masculino;1960-06-20;Casado(a);Professor de Ensino Superior;Superior completo;Brasileira nata;TERESINA / PI;;Suplente;152432010;1775-94.2010.6.18.0000;12.172.861/0001-36;
CLEVES JOSE DE ALENCAR;CLEVES ALENCAR;13150;APTO (Deferido);PT;13;-;-;Deputado Estadual;Masculino;1972-02-20;Solteiro(a);Representante Comercial;Ensino Médio completo;Brasileira nata;ANGICAL DO PIAUI / PI;;Suplente;152182010;2034-89.2010.6.18.0000;12.221.747/0001-59;
DEUSA MARIA DE SOUSA;DONA DEUSA;13234;APTO (Deferido);PT;13;-;-;Deputado Estadual;Feminino;1966-10-04;Solteiro(a);Faxineiro;Ensino Médio completo;Brasileira nata;BATALHA / PI;;Suplente;160372010;2199-39.2010.6.18.0000;12.191.236/0001-31;
DEUSIMAR DO SOCORRO BRITO DE FARIAS;TERERÊ;45111;APTO (Deferido);PSDB;45;A FORÇA DO POVO;PSC / PPS / DEM / PSDB;Deputado Estadual;Masculino;1960-05-03;Casado(a);Empresário;Superior completo;Brasileira nata;PARNAIBA / PI;;Suplente;150732010;1995-92.2010.6.18.0000;12.175.553/0001-64;
EDILENE LIMA CARVALHO SOUSA;EDILENE SOUSA;10144;APTO (Deferido);PRB;10;PARA O PIAUÍ SEGUIR MUDANDO II;PRB / PMDB / PTN / PR / PSB / PRP / PC do B;Deputado Estadual;Feminino;1974-09-13;Casado(a);Agente Administrativo;Ensino Médio completo;Brasileira nata;TERESINA / PI;;Suplente;152452010;1788-93.2010.6.18.0000;;
EDSON DE CASTRO FERREIRA;EDSON FERREIRA;25132;APTO (Deferido);DEM;25;A FORÇA DO POVO;PSC / PPS / DEM / PSDB;Deputado Estadual;Masculino;1964-07-13;Casado(a);Deputado;Superior completo;Brasileira nata;SAO RAIMUNDO NONATO / PI;;Eleito;150742010;2011-46.2010.6.18.0000;12.198.848/0001-56;
EDVALDO MARQUES LOPES;CORONEL EDVALDO MARQUES;40190;APTO (Deferido);PSB;40;PARA O PIAUÍ SEGUIR MUDANDO II;PRB / PMDB / PTN / PR / PSB / PRP / PC do B;Deputado Estadual;Masculino;1956-08-19;Casado(a);Militar Reformado;Superior completo;Brasileira nata;TERESINA / PI;;Suplente;152462010;1789-78.2010.6.18.0000;12.171.925/0001-84;
EDVALDO SARAIVA COSTA;SARAIVA;15147;APTO (Deferido);PMDB;15;PARA O PIAUÍ SEGUIR MUDANDO II;PRB / PMDB / PTN / PR / PSB / PRP / PC do B;Deputado Estadual;Masculino;1966-01-13;Casado(a);Publicitário;Superior incompleto;Brasileira nata;CAMPO MAIOR / PI;;Suplente;157312010;2097-17.2010.6.18.0000;12.173.851/0001-15;
ELIANA BARCELAR NASCIMENTO;ELIANA;36008;APTO (Deferido);PTC;36;UNIDOS PELO PIAUÍ;PHS / PTC / PT do B;Deputado Estadual;Feminino;1981-11-03;Solteiro(a);Dona de Casa;Ensino Fundamental incompleto;Brasileira nata;TERESINA / PI;;Suplente;177092010;2382-10.2010.6.18.0000;12.256.041/0001-22;
ELIAS PEREIRA LOPES;IRMÃO ELIAS;45678;APTO (Deferido);PSDB;45;A FORÇA DO POVO;PSC / PPS / DEM / PSDB;Deputado Estadual;Masculino;1953-03-29;Casado(a);Aposentado (Exceto Servidor Público);Superior completo;Brasileira nata;TERESINA / PI;;Suplente;150752010;1988-03.2010.6.18.0000;12.170.024/0001-78;
ELIAS XIMENES DO PRADO;ELIAS PRADO;70123;APTO (Deferido);PT do B;70;UNIDOS PELO PIAUÍ;PHS / PTC / PT do B;Deputado Estadual;Masculino;1925-05-04;Casado(a);Aposentado (Exceto Servidor Público);Ensino Médio completo;Brasileira nata;SOBRAL / CE;;Suplente;150092010;1828-75.2010.6.18.0000;12.168.018/0001-86;
ELZA WAQUIM BUCAR DE ALMEIDA NUNES;PROFESSORA ELZA BUCAR;12345;APTO (Deferido);PDT;12;PP - PDT;PP / PDT;Deputado Estadual;Feminino;1949-08-26;Casado(a);Empresário;Superior completo;Brasileira nata;FLORIANO / PI;;Suplente;151742010;1903-17.2010.6.18.0000;12.169.358/0001-21;
EUCÁRIO LEITE MONTEIRO ALVES;DR. EUCÁRIO;13789;APTO (Deferido);PT;13;-;-;Deputado Estadual;Masculino;1965-04-17;Casado(a);Professor de Ensino Superior;Superior completo;Brasileira nata;PIRIPIRI / PI;;Suplente;152192010;2038-29.2010.6.18.0000;12.173.437/0001-06;
EVALDO GOMES DA SILVA;EVALDO GOMES;36789;APTO (Deferido);PTC;36;UNIDOS PELO PIAUÍ;PHS / PTC / PT do B;Deputado Estadual;Masculino;1971-12-03;Casado(a);Vereador;Superior completo;Brasileira nata;TERESINA / PI;;Eleito;150102010;1830-45.2010.6.18.0000;12.179.519/0001-68;
FABIO NUNEZ NOVO;FABIO NOVO;13111;APTO (Deferido);PT;13;-;-;Deputado Estadual;Masculino;1974-07-20;Solteiro(a);Jornalista e Redator;Superior completo;Brasileira nata;BOM JESUS / PI;;Eleito;152202010;2029-67.2010.6.18.0000;12.178.382/0001-27;
FERNANDO ALBERTO DE BRITO MONTEIRO;FERNANDO MONTEIRO;14114;APTO (Deferido);PTB;14;TRABALHO E PROGRESSO;PTB / PRTB;Deputado Estadual;Masculino;1951-06-20;Solteiro(a);Economista;Superior completo;Brasileira nata;TERESINA / PI;;Eleito;151092010;1841-74.2010.6.18.0000;12.170.401/0001-79;
FERNANDO ANTONIO LOPES GOMES;FERNANDO GOMES;13100;INAPTO (Renúncia);PT;13;-;-;Deputado Estadual;Masculino;1965-11-01;Casado(a);Servidor Público Federal;Superior completo;Brasileira nata;CAMPO MAIOR / PI;;Renúncia/falecimento/cassação antes da eleição;152212010;2043-51.2010.6.18.0000;12.173.610/0001-76;
FILINTRO LURA DE SÁ NETO;PROFESSOR FILINTRO NETO;43457;APTO (Deferido);PV;43;-;-;Deputado Estadual;Masculino;1975-06-03;Casado(a);Policial Militar;Ensino Médio completo;Brasileira nata;TERESINA / PI;;Não eleito;151512010;2051-28.2010.6.18.0000;12.177.607/0001-20;
FIRMINO DA SILVEIRA SOARES FILHO;FIRMINO;45145;APTO (Deferido);PSDB;45;A FORÇA DO POVO;PSC / PPS / DEM / PSDB;Deputado Estadual;Masculino;1963-12-16;Casado(a);Vereador;Superior completo;Brasileira nata;TERESINA / PI;;Eleito;150762010;1999-32.2010.6.18.0000;12.174.489/0001-05;
FLÁVIO RODRIGUES NOGUEIRA JÚNIOR;FLÁVIO NOGUEIRA;12369;APTO (Deferido);PDT;12;PP - PDT;PP / PDT;Deputado Estadual;Masculino;1981-08-05;Casado(a);Médico;Superior completo;Brasileira nata;TERESINA / PI;;Eleito;151752010;1905-84.2010.6.18.0000;12.179.298/0001-28;
FLORA IZABEL NOBRE RODRIGUES;FLORA IZABEL;13678;APTO (Deferido);PT;13;-;-;Deputado Estadual;Feminino;1962-11-29;Casado(a);Agente Administrativo;Superior completo;Brasileira nata;TERESINA / PI;;Suplente;152222010;2031-37.2010.6.18.0000;12.173.595/0001-66;
FLORENTINO ALVES VERAS NETO;FLORENTINO NETO;13613;APTO (Deferido);PT;13;-;-;Deputado Estadual;Masculino;1969-10-05;Casado(a);Agente Administrativo;Superior completo;Brasileira nata;BURITI DOS LOPES / PI;;Suplente;152232010;2047-88.2010.6.18.0000;12.175.382/0001-73;
FRANCINETE MAIA SARAIVA;FRANCINETE MAIA;10133;APTO (Deferido);PRB;10;PARA O PIAUÍ SEGUIR MUDANDO II;PRB / PMDB / PTN / PR / PSB / PRP / PC do B;Deputado Estadual;Feminino;1972-12-17;Casado(a);Outros;Superior incompleto;Brasileira nata;FORTALEZA / CE;;Suplente;152472010;1797-55.2010.6.18.0000;12.177.292/0001-11;
FRANCISCO DAS CHAGAS ARAÚJO;PR. CHAGAS ARAÚJO;14200;APTO (Deferido);PTB;14;TRABALHO E PROGRESSO;PTB / PRTB;Deputado Estadual;Masculino;1968-05-04;Casado(a);Outros;Superior completo;Brasileira nata;CAPITÃO DE CAMPOS / PI;;Suplente;151102010;1843-44.2010.6.18.0000;12.221.744/0001-15;
FRANCISCO DAS CHAGAS ARAÚJO;FRANCISCO ARAÚJO;43555;APTO (Deferido);PV;43;-;-;Deputado Estadual;Masculino;1965-09-03;Solteiro(a);Outros;Ensino Médio completo;Brasileira nata;MIGUEL ALVES / PI;;Não eleito;151522010;2052-13.2010.6.18.0000;12.204.626/0001-07;
FRANCISCO DAS CHAGAS CIRILO OLIVEIRA;CIRILO;70112;APTO (Deferido);PT do B;70;UNIDOS PELO PIAUÍ;PHS / PTC / PT do B;Deputado Estadual;Masculino;1975-03-25;Casado(a);Policial Militar;Superior incompleto;Brasileira nata;TERESINA / PI;;Suplente;150112010;1837-37.2010.6.18.0000;12.178.648/0001-31;
FRANCISCO DAS CHAGAS COSTA OLIVEIRA;QUEM QUEM;28123;INAPTO (Indeferido);PRTB;28;TRABALHO E PROGRESSO;PTB / PRTB;Deputado Estadual;Masculino;1971-12-29;Separado(a) judicialmente;Empresário;Ensino Médio incompleto;Brasileira nata;TERESINA / PI;;;151112010;1810-54.2010.6.18.0000;12.176.672/0001-31;
FRANCISCO DAS CHAGAS SANTOS COSTA;CHICO COSTA;70145;APTO (Deferido);PT do B;70;UNIDOS PELO PIAUÍ;PHS / PTC / PT do B;Deputado Estadual;Masculino;1960-06-10;Casado(a);Contador;Superior completo;Brasileira nata;PORTO / PI;;Suplente;150122010;1840-89.2010.6.18.0000;12.332.362/0001-69;
FRANCISCO DE ASSIS SILVA;CHIQUINHO GARRA;43112;INAPTO (Indeferido);PV;43;-;-;Deputado Estadual;Masculino;1962-04-20;Solteiro(a);Comerciante;Ensino Fundamental incompleto;Brasileira nata;TERESINA / PI;;;151532010;2053-95.2010.6.18.0000;12.172.851/0001-09;
FRANCISCO DE SALES RODRIGUES;SALES;70170;APTO (Deferido);PT do B;70;UNIDOS PELO PIAUÍ;PHS / PTC / PT do B;Deputado Estadual;Masculino;1964-07-14;Casado(a);Outros;Ensino Médio incompleto;Brasileira nata;VALENÇA / PI;;Suplente;150132010;1842-59.2010.6.18.0000;12.174.549/0001-81;
FRANCISCO FERREIRA RAMOS;DR. CHICO RAMOS;40222;APTO (Deferido);PSB;40;PARA O PIAUÍ SEGUIR MUDANDO II;PRB / PMDB / PTN / PR / PSB / PRP / PC do B;Deputado Estadual;Masculino;1929-12-13;Casado(a);Médico;Superior completo;Brasileira nata;VALENÇA / PI;;Suplente;152482010;1799-25.2010.6.18.0000;12.167.240/0001-64;
FRANCISCO GUEDES ALCOFORADO FILHO;GUEDES;13456;APTO (Deferido);PT;13;-;-;Deputado Estadual;Masculino;1958-11-07;Casado(a);Servidor Público Federal;Superior completo;Brasileira nata;OEIRAS / PI;;Suplente;152242010;2041-81.2010.6.18.0000;12.207.175/0001-53;
FRANCISCO JORGE LOPES SOUSA;JORGE LOPES;14444;APTO (Deferido com recurso);PTB;14;TRABALHO E PROGRESSO;PTB / PRTB;Deputado Estadual;Masculino;1961-12-21;Casado(a);Servidor Público Federal;Superior completo;Brasileira nata;ITAPAJE / CE;;Suplente;151122010;1806-17.2010.6.18.0000;12.172.828/0001-06;
FRANCISCO JOSÉ DA SILVA NETO;CHICO NETO;25369;APTO (Deferido);DEM;25;A FORÇA DO POVO;PSC / PPS / DEM / PSDB;Deputado Estadual;Masculino;1967-05-15;Solteiro(a);Comerciante;Ensino Médio completo;Brasileira nata;FLORIANO / PI;;Suplente;150772010;2001-02.2010.6.18.0000;12.176.869/0001-70;
FRANCISCO RAULINO NETO;RAULINO;45045;APTO (Deferido);PSDB;45;A FORÇA DO POVO;PSC / PPS / DEM / PSDB;Deputado Estadual;Masculino;1961-09-22;Casado(a);Servidor Público Estadual;Superior completo;Brasileira nata;TERESINA / PI;;Suplente;150782010;1996-77.2010.6.18.0000;12.173.622/0001-09;
FRED WILLIMANS COUTINHO MELO;FRED MELO;11222;APTO (Deferido);PP;11;PP - PDT;PP / PDT;Deputado Estadual;Masculino;1954-05-14;Casado(a);Contador;Superior completo;Brasileira nata;TERESINA / PI;;Suplente;151762010;1906-69.2010.6.18.0000;12.203.928/0001-52;
FREDERICO ANTONIO REBELO TORRES;FREDERICO REBELO;36999;APTO (Deferido);PTC;36;UNIDOS PELO PIAUÍ;PHS / PTC / PT do B;Deputado Estadual;Masculino;1972-07-17;Solteiro(a);Técnico Contabilidade, Estatística, Economia Doméstica e Administração;Superior incompleto;Brasileira nata;MIGUEL ALVES / PI;;Suplente;150142010;1845-14.2010.6.18.0000;12.175.862/0001-34;
GABRIEL MACHADO VIEIRA;GBARIEL MACHADO;43140;INAPTO (Indeferido);PV;43;-;-;Deputado Estadual;Masculino;1964-01-13;Casado(a);Técnico Contabilidade, Estatística, Economia Doméstica e Administração;Ensino Médio completo;Brasileira nata;UNIAO / PI;;;151542010;2055-65.2010.6.18.0000;12.176.874/0001-83;
GERALDO DA COSTA E SOUSA FILHO;GERALDO FILHO;28289;INAPTO (Indeferido);PRTB;28;TRABALHO E PROGRESSO;PTB / PRTB;Deputado Estadual;Masculino;1963-01-12;Divorciado(a);Outros;Superior completo;Brasileira nata;ALTO ARAGUAIA / MT;;;151132010;1846-96.2010.6.18.0000;12.204.409/0001-09;
GERARDO JURACI CAMPELO LEITE;JURACI LEITE;25123;APTO (Deferido);DEM;25;A FORÇA DO POVO;PSC / PPS / DEM / PSDB;Deputado Estadual;Masculino;1931-09-24;Casado(a);Aposentado (Exceto Servidor Público);Superior completo;Brasileira nata;PEDRO II / PI;;Eleito;150792010;2021-90.2010.6.18.0000;12.167.239/0001-30;
GERARDO PEDREIRA EVANGELISTA;GERARDO;25112;APTO (Deferido);DEM;25;A FORÇA DO POVO;PSC / PPS / DEM / PSDB;Deputado Estadual;Masculino;1950-09-06;Casado(a);Motorista de Veículos de Transporte de Carga;Lê e escreve;Brasileira nata;TERESINA / PI;;Suplente;162482010;2220-15.2010.6.18.0000;12.198.419/0001-89;
