Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
GILSON GOMES DE OLIVEIRA;GILSON GOMES;2727;APTO (Deferido);PSDC;27;FPA II;PRB / PP / PDT / PT / PTB / PTN / PR / PSDC / PHS / PTC / PSB / PV / PRP / PC do B;Deputado Federal;Masculino;1966-01-22;Casado(a);Outros;Superior completo;Brasileira nata;RIO DE JANEIRO / RJ;;Suplente;55822010;642-88.2010.6.01.0000;12.181.358/0001-47;
GLADSON DE LIMA CAMELI;GLADSON CAMELI;1122;APTO (Deferido);PP;11;FPA II;PRB / PP / PDT / PT / PTB / PTN / PR / PSDC / PHS / PTC / PSB / PV / PRP / PC do B;Deputado Federal;Masculino;1978-03-26;Casado(a);Deputado;Superior completo;Brasileira nata;CRUZEIRO DO SUL / AC;;Eleito;55832010;643-73.2010.6.01.0000;12.176.958/0001-17;
HAROLDO ONOFRE DE ANDRADE E SILVA;HAROLDO;3636;APTO (Deferido);PTC;36;FPA II;PRB / PP / PDT / PT / PTB / PTN / PR / PSDC / PHS / PTC / PSB / PV / PRP / PC do B;Deputado Federal;Masculino;1956-03-16;Casado(a);Bancário e Economiário;Ensino Médio completo;Brasileira nata;CRUZEIRO DO SUL / AC;;Suplente;55842010;644-58.2010.6.01.0000;12.172.089/0001-52;
HENRIQUE AFONSO SOARES LIMA;HENRIQUE AFONSO;4325;APTO (Deferido);PV;43;FPA II;PRB / PP / PDT / PT / PTB / PTN / PR / PSDC / PHS / PTC / PSB / PV / PRP / PC do B;Deputado Federal;Masculino;1964-12-03;Casado(a);Deputado;Superior completo;Brasileira nata;CRUZEIRO DO SUL / AC;;Eleito;55852010;645-43.2010.6.01.0000;12.206.228/0001-11;
IDESIO LUIS FRANKE;IDESIO;1333;APTO (Deferido);PT;13;FPA II;PRB / PP / PDT / PT / PTB / PTN / PR / PSDC / PHS / PTC / PSB / PV / PRP / PC do B;Deputado Federal;Masculino;1967-05-08;Casado(a);Servidor Público Estadual;Superior completo;Brasileira nata;MERCEDES / PR;;Suplente;55862010;646-28.2010.6.01.0000;12.173.425/0001-81;
JAIRO CASSIANO BARBOSA;JAIRO CASSIANO;1212;APTO (Indeferido com recurso);PDT;12;FPA II;PRB / PP / PDT / PT / PTB / PTN / PR / PSDC / PHS / PTC / PSB / PV / PRP / PC do B;Deputado Federal;Masculino;1974-05-26;Casado(a);Outros;Ensino Médio completo;Brasileira nata;SENA MADUREIRA / AC;;Indeferido com Recurso;55872010;647-13.2010.6.01.0000;12.176.677/0001-64;
JESSE DO NASCIMENTO SANTIAGO;JESSE;4040;INAPTO (Falecido);PSB;40;FPA II;PRB / PP / PDT / PT / PTB / PTN / PR / PSDC / PHS / PTC / PSB / PV / PRP / PC do B;Deputado Federal;Masculino;1971-10-12;Casado(a);Vereador;Superior completo;Brasileira nata;RIO BRANCO / AC;;;55882010;648-95.2010.6.01.0000;12.175.918/0001-50;
JOSE ALVES DE MORAES;ZEZINHO;4565;APTO (Deferido);PSDB;45;LIBERDADE E PRODUZIR PARA EMPREGAR I;PMDB / PSL / PSC / PPS / DEM / PMN / PSDB / PT do B;Deputado Federal;Masculino;1952-12-13;Casado(a);Outros;Ensino Fundamental completo;Brasileira nata;PORTO VELHO / RO;;Suplente;55402010;623-82.2010.6.01.0000;12.169.002/0001-98;
JOSE DELMAR SANTIAGO;MAZINHO SANTIAGO;2020;INAPTO (Indeferido);PSC;20;LIBERDADE E PRODUZIR PARA EMPREGAR I;PMDB / PSL / PSC / PPS / DEM / PMN / PSDB / PT do B;Deputado Federal;Masculino;1957-01-16;Casado(a);Outros;Ensino Médio completo;Brasileira nata;CRUZEIRO DO SUL / AC;;;55412010;624-67.2010.6.01.0000;12.169.295/0001-03;
LEONARDO CUNHA DE BRITO;LEO DO PT;1331;APTO (Deferido);PT;13;FPA II;PRB / PP / PDT / PT / PTB / PTN / PR / PSDC / PHS / PTC / PSB / PV / PRP / PC do B;Deputado Federal;Masculino;1979-04-13;Casado(a);Professor de Ensino Superior;Superior completo;Brasileira nata;RIO BRANCO / AC;;Suplente;55892010;649-80.2010.6.01.0000;12.179.093/0001-42;
MANOEL PEREIRA DE FREITAS;MANOEL DA BANHA;2555;APTO (Deferido);DEM;25;LIBERDADE E PRODUZIR PARA EMPREGAR I;PMDB / PSL / PSC / PPS / DEM / PMN / PSDB / PT do B;Deputado Federal;Masculino;1956-05-31;Casado(a);Vendedor Pracista, Representante, Caixeiro-Viajante e Assemelhados;Ensino Fundamental completo;Brasileira nata;TARAUACA / AC;;Suplente;55422010;625-52.2010.6.01.0000;12.179.108/0001-72;
MARCIO MIGUEL BITTAR;MARCIO BITTAR;4545;APTO (Deferido);PSDB;45;LIBERDADE E PRODUZIR PARA EMPREGAR I;PMDB / PSL / PSC / PPS / DEM / PMN / PSDB / PT do B;Deputado Federal;Masculino;1963-06-28;Casado(a);Pecuarista;Ensino Médio completo;Brasileira nata;FRANCA / SP;;Eleito;55432010;626-37.2010.6.01.0000;12.173.808/0001-50;
MARCOS ANTONIO SILVA TORRES;MARCOS TORRES;4343;APTO (Deferido);PV;43;FPA II;PRB / PP / PDT / PT / PTB / PTN / PR / PSDC / PHS / PTC / PSB / PV / PRP / PC do B;Deputado Federal;Masculino;1967-12-06;Casado(a);Servidor Público Estadual;Superior completo;Brasileira nata;GUAJARA-MIRIM / RO;;Suplente;55902010;650-65.2010.6.01.0000;12.174.657/0001-54;
MARIA DA ROCHA SEVERO;MARIA SEVERO;2369;APTO (Deferido);PPS;23;LIBERDADE E PRODUZIR PARA EMPREGAR I;PMDB / PSL / PSC / PPS / DEM / PMN / PSDB / PT do B;Deputado Federal;Feminino;1943-08-15;Solteiro(a);Fiscal;Superior incompleto;Brasileira nata;RIO BRANCO / AC;;Suplente;55442010;627-22.2010.6.01.0000;12.175.582/0001-26;
MARIA PERPETUA DE ALMEIDA;PERPÉTUA ALMEIDA;6513;APTO (Deferido);PC do B;65;FPA II;PRB / PP / PDT / PT / PTB / PTN / PR / PSDC / PHS / PTC / PSB / PV / PRP / PC do B;Deputado Federal;Feminino;1964-12-28;Casado(a);Deputado;Superior incompleto;Brasileira nata;PORTO WALTER / AC;;Eleito;55912010;651-50.2010.6.01.0000;12.173.405/0001-00;
MARIA ZILA FROTA BEZERRA DE OLIVEIRA;ZILA BEZERRA;1400;APTO (Deferido);PTB;14;FPA II;PRB / PP / PDT / PT / PTB / PTN / PR / PSDC / PHS / PTC / PSB / PV / PRP / PC do B;Deputado Federal;Feminino;1945-05-07;Casado(a);Outros;Superior completo;Brasileira nata;RIO DE JANEIRO / RJ;;Suplente;55922010;652-35.2010.6.01.0000;12.167.726/0001-00;
MARIA ZULMIRA DA SILVA;MARIA PRETA;2011;INAPTO (Indeferido);PSC;20;LIBERDADE E PRODUZIR PARA EMPREGAR I;PMDB / PSL / PSC / PPS / DEM / PMN / PSDB / PT do B;Deputado Federal;Feminino;1957-03-23;Solteiro(a);Dona de Casa;Ensino Médio completo;Brasileira nata;SIMOES / PI;;;55452010;628-07.2010.6.01.0000;12.204.165/0001-64;
MARIUSA DE CARVALHO;MARIUSA;1324;APTO (Deferido);PT;13;FPA II;PRB / PP / PDT / PT / PTB / PTN / PR / PSDC / PHS / PTC / PSB / PV / PRP / PC do B;Deputado Federal;Feminino;1944-06-16;Solteiro(a);Taquígrafo e Estenógrafo;Superior completo;Brasileira nata;RIO BRANCO / AC;;Suplente;55932010;653-20.2010.6.01.0000;12.204.013/0001-61;
MAURICIO DINIZ LIMA;MAURICIO DINIZ;2345;APTO (Deferido);PPS;23;LIBERDADE E PRODUZIR PARA EMPREGAR I;PMDB / PSL / PSC / PPS / DEM / PMN / PSDB / PT do B;Deputado Federal;Masculino;1960-01-15;Casado(a);Outros;Ensino Médio completo;Brasileira nata;CRUZEIRO DO SUL / AC;;Suplente;55462010;629-89.2010.6.01.0000;12.171.803/0001-98;
MIGUEL ARCANJO DE SOUZA CARNEIRO;MIGUEL CARNEIRO;2009;APTO (Deferido);PSC;20;LIBERDADE E PRODUZIR PARA EMPREGAR I;PMDB / PSL / PSC / PPS / DEM / PMN / PSDB / PT do B;Deputado Federal;Masculino;1973-09-29;Solteiro(a);Digitador;Ensino Médio completo;Brasileira nata;CRUZEIRO DO SUL / AC;;Suplente;55472010;630-74.2010.6.01.0000;12.176.662/0001-04;
PABLO ROMERO OLIMPIO QUEIROZ;PLABLO QUEIROZ;5050;INAPTO (Indeferido);PSOL;50;-;-;Deputado Federal;Masculino;1980-08-11;Solteiro(a);Professor de Ensino Superior;Superior completo;Brasileira nata;MANAUS / AM;;;55942010;654-05.2010.6.01.0000;12.179.514/0001-35;
RAIMUNDO MOREIRA NOLETO;RAIMUNDO NOLETO;2525;INAPTO (Renúncia);DEM;25;LIBERDADE E PRODUZIR PARA EMPREGAR I;PMDB / PSL / PSC / PPS / DEM / PMN / PSDB / PT do B;Deputado Federal;Masculino;1959-12-12;Casado(a);Gerente;Ensino Fundamental completo;Brasileira nata;GURIPA / TO;;;55482010;631-59.2010.6.01.0000;12.173.428/0001-15;
RAIMUNDO NONATO DE CASTRO;DRRAIMUNDO CASTRO;4533;APTO (Deferido);PSDB;45;LIBERDADE E PRODUZIR PARA EMPREGAR I;PMDB / PSL / PSC / PPS / DEM / PMN / PSDB / PT do B;Deputado Federal;Masculino;1969-12-03;Casado(a);Médico;Superior completo;Brasileira nata;RIO BRANCO / AC;;Suplente;55492010;632-44.2010.6.01.0000;12.175.050/0001-99;
SEBASTIAO SIBA MACHADO OLIVEIRA;SIBA MACHADO;1313;APTO (Deferido);PT;13;FPA II;PRB / PP / PDT / PT / PTB / PTN / PR / PSDC / PHS / PTC / PSB / PV / PRP / PC do B;Deputado Federal;Masculino;1958-01-24;Solteiro(a);Geógrafo;Superior completo;Brasileira nata;UNIAO / PI;;Eleito;55952010;655-87.2010.6.01.0000;12.171.808/0001-10;
SIDNEY DIAS DE OLIVEIRA;PROFESSOR SIDNEY;4455;APTO (Deferido);PRP;44;FPA II;PRB / PP / PDT / PT / PTB / PTN / PR / PSDC / PHS / PTC / PSB / PV / PRP / PC do B;Deputado Federal;Masculino;1966-06-09;Casado(a);Outros;Superior completo;Brasileira nata;RIO DE JANEIRO / RJ;;Suplente;55962010;656-72.2010.6.01.0000;12.181.394/0001-00;
SOLANGE MARIA PINHO PASCOAL;SOLANGE PASCOAL;3333;APTO (Deferido);PMN;33;LIBERDADE E PRODUZIR PARA EMPREGAR I;PMDB / PSL / PSC / PPS / DEM / PMN / PSDB / PT do B;Deputado Federal;Feminino;1962-02-20;Casado(a);Outros;Superior completo;Brasileira nata;RIO BRANCO / AC;;Suplente;55502010;633-29.2010.6.01.0000;12.206.163/0001-04;
SOZA MARIA ALMEIDA DO NASCIMENTO;SOZA NASCIMENTO;3345;APTO (Deferido);PMN;33;LIBERDADE E PRODUZIR PARA EMPREGAR I;PMDB / PSL / PSC / PPS / DEM / PMN / PSDB / PT do B;Deputado Federal;Feminino;1978-12-25;Solteiro(a);Vereador;Ensino Médio completo;Brasileira nata;RIO BRANCO / AC;;Suplente;55512010;634-14.2010.6.01.0000;12.178.948/0001-10;
TAUMATURGO LIMA CORDEIRO;TAUMATURGO;1310;APTO (Deferido);PT;13;FPA II;PRB / PP / PDT / PT / PTB / PTN / PR / PSDC / PHS / PTC / PSB / PV / PRP / PC do B;Deputado Federal;Masculino;1957-07-11;Casado(a);Deputado;Superior completo;Brasileira nata;CRUZEIRO DO SUL / AC;;Média;55972010;657-57.2010.6.01.0000;12.178.234/0001-02;
UAGLA BELMONT ALVES;SGT BELMONT;2012;APTO (Deferido);PSC;20;LIBERDADE E PRODUZIR PARA EMPREGAR I;PMDB / PSL / PSC / PPS / DEM / PMN / PSDB / PT do B;Deputado Federal;Masculino;1972-07-15;Casado(a);Outros;Ensino Médio completo;Brasileira nata;MUNDO NOVO / MS;;Suplente;55522010;635-96.2010.6.01.0000;12.176.371/0001-08;
VALDEMIR JANUARIO DE ALMEIDA;BRANCO DO CALAFATE;1010;APTO (Deferido);PRB;10;FPA II;PRB / PP / PDT / PT / PTB / PTN / PR / PSDC / PHS / PTC / PSB / PV / PRP / PC do B;Deputado Federal;Masculino;1980-05-01;Casado(a);Outros;Superior incompleto;Brasileira nata;SENA MADUREIRA / AC;;Suplente;55982010;658-42.2010.6.01.0000;12.179.605/0001-70;
