Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
ANDERSON EDUARDO GOMES DA SILVA;ANDERSON SILVA;1404;APTO (Deferido);PTB;14;JUSTIÇA SOCIAL E TRABALHO;PTB / PSB;Deputado Federal;Masculino;1973-04-21;Casado(a);Enfermeiro;Ensino Médio completo;Brasileira nata;BELO HORIZONTE / MG;;Suplente;417632010;4569-29.2010.6.13.0000;12.181.117/0001-06;
ANDRE REZENDE PEREIRA;ANDRE REZENDE;7024;APTO (Deferido);PT do B;70;MINAS NO RUMO CERTO;PTN / PRTB / PRP / PT do B;Deputado Federal;Masculino;1976-10-21;Casado(a);Outros;Ensino Médio completo;Brasileira nata;CONTAGEM / MG;;Suplente;514612010;5750-65.2010.6.13.0000;12.256.158/0001-06;
ANDREA APARECIDA MACHADO DINIZ;ANDREA MACHADO;3140;APTO (Deferido);PHS;31;PHS/PTC;PHS / PTC;Deputado Federal;Feminino;1971-06-04;Casado(a);Dona de Casa;Ensino Médio incompleto;Brasileira nata;BELO HORIZONTE / MG;;Suplente;412082010;4029-78.2010.6.13.0000;12.167.154/0001-51;
ANDRESA SÁ DE OLIVEIRA;ANDRESA;1210;APTO (Deferido);PDT;12;-;-;Deputado Federal;Feminino;1975-12-03;Solteiro(a);Recepcionista;Ensino Médio completo;Brasileira nata;LUZ / MG;;Suplente;428852010;5299-40.2010.6.13.0000;12.256.037/0001-64;
ANDREY MARCIO GOMES;CAPITAO ANDREY;1493;APTO (Deferido);PTB;14;JUSTIÇA SOCIAL E TRABALHO;PTB / PSB;Deputado Federal;Masculino;1972-10-09;Casado(a);Bombeiro Militar;Superior completo;Brasileira nata;MONTES CLAROS / MG;;Suplente;417642010;4570-14.2010.6.13.0000;12.180.473/0001-05;
ANELITO PEREIRA DE OLIVEIRA;PROF DR ANELITO DE OLIVEIRA;4075;APTO (Deferido);PSB;40;JUSTIÇA SOCIAL E TRABALHO;PTB / PSB;Deputado Federal;Masculino;1970-08-28;Casado(a);Professor de Ensino Superior;Superior completo;Brasileira nata;BOCAIUVA / MG;;Suplente;417652010;4571-96.2010.6.13.0000;12.179.999/0001-67;
ANGÉLICA CAROLINA DE OLIVEIRA;ANGÉLICA;6577;INAPTO (Renúncia);PC do B;65;TODOS JUNTOS POR MINAS;PRB / PT / PMDB / PC do B;Deputado Federal;Feminino;1989-11-04;Solteiro(a);Estudante, Bolsista, Estagiário e Assemelhados;Superior incompleto;Brasileira nata;BELO HORIZONTE / MG;;Renúncia/falecimento/cassação antes da eleição;427092010;5056-96.2010.6.13.0000;12.189.797/0001-04;
ANTONIO ALBERTO LOBO RAMOS;LOBO;1769;APTO (Deferido);PSL;17;UNIDOS POR MINAS;PSL / PSDC / PMN;Deputado Federal;Masculino;1949-08-07;Separado(a) judicialmente;Outros;Superior incompleto;Brasileira nata;BELO HORIZONTE / MG;;Suplente;405522010;3610-58.2010.6.13.0000;12.172.413/0001-32;
ANTÔNIO AMÉRICO PAIVA DA SILVA MARTINS;DR. ANTÔNIO AMÉRICO;4364;APTO (Deferido);PV;43;-;-;Deputado Federal;Masculino;1962-03-08;Casado(a);Servidor Público Municipal;Superior completo;Brasileira nata;BELO HORIZONTE / MG;;Suplente;409992010;3892-96.2010.6.13.0000;12.289.749/0001-80;
ANTONIO BENEVENUTO DO AMARAL;ANTONIO AMARAL;3646;INAPTO (Indeferido);PTC;36;PHS/PTC;PHS / PTC;Deputado Federal;Masculino;1948-01-01;Casado(a);Comerciante;Ensino Fundamental incompleto;Brasileira nata;FRANCISCO SA / MG;;;425792010;5377-34.2010.6.13.0000;12.172.911/0001-85;
ANTONIO BISPO RODRIGUES;DIDI;3309;APTO (Deferido);PMN;33;UNIDOS POR MINAS;PSL / PSDC / PMN;Deputado Federal;Masculino;1959-01-22;Casado(a);Empresário;Ensino Fundamental incompleto;Brasileira nata;JANUARIA / MG;;Suplente;405532010;3611-43.2010.6.13.0000;12.175.290/0001-93;
ANTONIO CARLOS DA SILVA;ANTONIO CARLOS;2800;APTO (Deferido);PRTB;28;MINAS NO RUMO CERTO;PTN / PRTB / PRP / PT do B;Deputado Federal;Masculino;1960-06-12;Casado(a);Servidor Público Estadual;Superior completo;Brasileira nata;JUERAMA / ES;;Suplente;413822010;4191-73.2010.6.13.0000;12.176.516/0001-70;
ANTONIO CARLOS MONTEIRO CORREIA;CORREIA;3614;INAPTO (Indeferido);PTC;36;PHS/PTC;PHS / PTC;Deputado Federal;Masculino;1953-12-30;Casado(a);Mecânico de Manutenção;Ensino Médio completo;Brasileira nata;GUARATINGUETA / SP;;;425802010;5378-19.2010.6.13.0000;12.180.521/0001-57;
ANTONIO CLARET DE RESENDE;ANTONIO CLARET RAINHA DA PAZ;2811;APTO (Deferido);PRTB;28;MINAS NO RUMO CERTO;PTN / PRTB / PRP / PT do B;Deputado Federal;Masculino;1971-10-24;Solteiro(a);Outros;Ensino Médio completo;Brasileira nata;SÃO PAULO / SP;;Suplente;413832010;4192-58.2010.6.13.0000;12.169.664/0001-68;
ANTÔNIO DE ALMEIDA LIMA;ALMEIDA;2100;APTO (Deferido);PCB;21;-;-;Deputado Federal;Masculino;1939-12-14;Casado(a);Corretor de Imóveis, Seguros, Títulos e Valores;Ensino Médio completo;Brasileira nata;BELO HORIZONTE / MG;;Não eleito;425382010;5027-46.2010.6.13.0000;12.189.602/0001-18;
ANTONIO EPAMINONDAS DE ARAUJO;EPA ARAUJO;2080;INAPTO (Indeferido);PSC;20;-;-;Deputado Federal;Masculino;1953-06-16;Solteiro(a);Agricultor;Ensino Fundamental incompleto;Brasileira nata;JACUI / MG;;;571412010;6141-20.2010.6.13.0000;12.325.741/0001-21;
ANTÔNIO EUSTÁQUIO ANDRADE FERREIRA;ANTÔNIO ANDRADE;1518;APTO (Deferido);PMDB;15;TODOS JUNTOS POR MINAS;PRB / PT / PMDB / PC do B;Deputado Federal;Masculino;1953-06-18;Casado(a);Deputado;Superior completo;Brasileira nata;PATOS DE MINAS / MG;;Eleito;427112010;5058-66.2010.6.13.0000;12.189.990/0001-37;
ANTONIO FARIA DE ALCANTARA;ANTONIO FARIA;2064;APTO (Deferido);PSC;20;-;-;Deputado Federal;Masculino;1948-05-13;Solteiro(a);Aposentado (Exceto Servidor Público);Ensino Médio completo;Brasileira nata;DIAMANTINA / MG;;Suplente;571442010;6143-87.2010.6.13.0000;12.311.729/0001-68;
ANTONIO FRANCISCO DE OLIVEIRA FILHO;TONI PLAY;1413;INAPTO (Indeferido);PTB;14;JUSTIÇA SOCIAL E TRABALHO;PTB / PSB;Deputado Federal;Masculino;1949-08-05;Divorciado(a);Advogado;Superior completo;Brasileira nata;GUAXUPE / MG;;;417662010;4572-81.2010.6.13.0000;12.172.978/0001-10;
ANTONIO GODOFREDO ALMEIDA VIOLANTE;GODOFREDO VIOLANTE;1475;APTO (Deferido);PTB;14;JUSTIÇA SOCIAL E TRABALHO;PTB / PSB;Deputado Federal;Masculino;1951-06-15;Casado(a);Economista;Superior completo;Brasileira nata;PRESIDENTE PRUDENTE / SP;;Suplente;417672010;4573-66.2010.6.13.0000;12.179.445/0001-60;
ANTONIO JOAO DE SOUZA;DIEGUITO;2008;APTO (Deferido);PSC;20;-;-;Deputado Federal;Masculino;1965-06-13;Casado(a);Técnico de Eletricidade, Eletrônica e Telecomunicações;Ensino Fundamental completo;Brasileira nata;BELO HORIZONTE / MG;;Suplente;571242010;6140-35.2010.6.13.0000;12.311.781/0001-14;
ANTONIO JOSE DA SILVA;ANTONIO HULK;5052;APTO (Deferido);PSOL;50;-;-;Deputado Federal;Masculino;1958-06-14;Casado(a);Vendedor Pracista, Representante, Caixeiro-Viajante e Assemelhados;Ensino Médio completo;Brasileira nata;CATAGUASES / MG;;Não eleito;422172010;3673-83.2010.6.13.0000;12.173.778/0001-81;
ANTÔNIO JOSÉ DE SOUZA BRITO;TOM ZÉ;1251;APTO (Deferido);PDT;12;-;-;Deputado Federal;Masculino;1964-03-31;Divorciado(a);Jornalista e Redator;Superior completo;Brasileira nata;JEQUITINHONHA / MG;;Suplente;428862010;4726-02.2010.6.13.0000;12.177.409/0001-67;
ANTONIO LUCAS BARROS;ANTONIO LUCAS;3605;INAPTO (Indeferido);PTC;36;PHS/PTC;PHS / PTC;Deputado Federal;Masculino;1964-02-17;Casado(a);Comerciante;Ensino Fundamental completo;Brasileira nata;PITANGUI / MG;;;425812010;5379-04.2010.6.13.0000;12.178.286/0001-89;
ANTONIO MEDINA OLIVEIRA SILVA;ANTONIO MEDINA;3388;APTO (Deferido);PMN;33;UNIDOS POR MINAS;PSL / PSDC / PMN;Deputado Federal;Masculino;1945-08-30;Casado(a);Eletricista e Assemelhados;Ensino Fundamental completo;Brasileira nata;SAO JOAO EVANGELISTA / MG;;Suplente;405542010;3612-28.2010.6.13.0000;12.172.275/0001-91;
ANTONIO MILTON OLIVEIRA;PROFESSOR MILTAO;1550;APTO (Deferido);PMDB;15;TODOS JUNTOS POR MINAS;PRB / PT / PMDB / PC do B;Deputado Federal;Masculino;1946-10-14;Casado(a);Professor de Ensino Superior;Superior completo;Brasileira nata;BELO HORIZONTE / MG;;Suplente;427102010;5057-81.2010.6.13.0000;12.189.900/0001-08;
ANTONIO ORLANDO SOUZA NEVES;ORLANDO NEVES;5020;INAPTO (Indeferido);PSOL;50;-;-;Deputado Federal;Masculino;1975-07-28;Solteiro(a);Artesão;Ensino Fundamental completo;Brasileira nata;BURITIZEIRO / MG;;;422182010;3675-53.2010.6.13.0000;12.181.473/0001-11;
ANTÔNIO PEDRO DA SILVA;TONINHO REAL;4316;INAPTO (Indeferido);PV;43;-;-;Deputado Federal;Masculino;1955-07-27;Casado(a);Outros;Ensino Fundamental completo;Brasileira nata;SANTA ROSA / MG;;;410002010;3893-81.2010.6.13.0000;12.176.489/0001-36;
ANTONIO PINHEIRO JUNIOR;TONINHO PINHEIRO;1122;APTO (Deferido);PP;11;PSDB/DEM/PP/PR/PPS;PP / PR / PPS / DEM / PSDB;Deputado Federal;Masculino;1960-04-23;Casado(a);Empresário;Ensino Fundamental completo;Brasileira nata;IBIRITE / MG;;Eleito;413132010;4123-26.2010.6.13.0000;12.176.083/0001-53;
ANTÔNIO ROBERTO SOARES;ANTÔNIO ROBERTO;4343;APTO (Deferido);PV;43;-;-;Deputado Federal;Masculino;1942-06-20;Divorciado(a);Deputado;Superior completo;Brasileira nata;MONTES CLAROS / MG;;Eleito;410012010;3894-66.2010.6.13.0000;12.169.433/0001-54;
APRIGIO VELOSO PRATES;SARGENTO VELOSO;3390;APTO (Deferido);PMN;33;UNIDOS POR MINAS;PSL / PSDC / PMN;Deputado Federal;Masculino;1938-01-06;Casado(a);Advogado;Superior completo;Brasileira nata;JURAMENTO / MG;;Suplente;405552010;3613-13.2010.6.13.0000;12.170.214/0001-95;
ARACELY DE PAULA;ARACELY DE PAULA;2240;APTO (Deferido);PR;22;PSDB/DEM/PP/PR/PPS;PP / PR / PPS / DEM / PSDB;Deputado Federal;Masculino;1941-05-02;Casado(a);Deputado;Superior completo;Brasileira nata;IBIA / MG;;Média;413142010;4124-11.2010.6.13.0000;12.167.467/0001-00;
ARCANJO NUNES DOS SANTOS;ARCANJO NUNES;1316;APTO (Deferido);PT;13;TODOS JUNTOS POR MINAS;PRB / PT / PMDB / PC do B;Deputado Federal;Masculino;1954-09-14;Casado(a);Vereador;Ensino Fundamental completo;Brasileira nata;ARAÇUAÍ / MG;;Suplente;427122010;5059-51.2010.6.13.0000;12.189.306/0001-17;
ARETHA WAYHATH DA SILVA RODRIGUES;ARETHA WAYHATH;4409;APTO (Deferido);PRP;44;MINAS NO RUMO CERTO;PTN / PRTB / PRP / PT do B;Deputado Federal;Feminino;1978-02-13;Solteiro(a);Vendedor de Comércio Varejista e Atacadista;Ensino Médio completo;Brasileira nata;CORONEL FABRICIANO / MG;;Suplente;413842010;4193-43.2010.6.13.0000;12.169.012/0001-23;
ARIOVALDO DE MELO FILHO;MELO;1200;APTO (Indeferido com recurso);PDT;12;-;-;Deputado Federal;Masculino;1951-07-26;Casado(a);Empresário;Superior completo;Brasileira nata;UBERLÂNDIA / MG;;Indeferido com Recurso;428872010;4727-84.2010.6.13.0000;12.171.185/0001-86;
ARIVALDO SOUZA DE OLIVEIRA;ARIVALDO "NOQUINHA";2048;APTO (Deferido);PSC;20;-;-;Deputado Federal;Masculino;1956-02-02;Casado(a);Operador de Aparelhos de Produção Industrial;Ensino Médio completo;Brasileira nata;ATALÉIA / MG;;Suplente;583662010;6224-36.2010.6.13.0000;12.332.379/0001-16;
ARMANDO CESAR DEL BIANCO;ARMANDO DEL BIANCO;7013;APTO (Deferido);PT do B;70;MINAS NO RUMO CERTO;PTN / PRTB / PRP / PT do B;Deputado Federal;Masculino;1969-04-06;Casado(a);Produtor Agropecuário;Ensino Médio completo;Brasileira nata;BELO HORIZONTE / MG;;Suplente;413852010;4195-13.2010.6.13.0000;12.180.074/0001-36;
ATAIDE RODRIGUES DE JESUS SILVA;DR ATAIDE;1991;INAPTO (Renúncia);PTN;19;MINAS NO RUMO CERTO;PTN / PRTB / PRP / PT do B;Deputado Federal;Masculino;1962-12-02;Solteiro(a);Policial Civil;Superior completo;Brasileira nata;BOCAIÚVA / MG;;;413862010;4197-80.2010.6.13.0000;12.177.615/0001-77;
AUGUSTO BARBOSA DA SILVA PEREIRA;DR. AUGUSTO;1414;APTO (Deferido);PTB;14;JUSTIÇA SOCIAL E TRABALHO;PTB / PSB;Deputado Federal;Masculino;1953-04-03;Casado(a);Médico;Superior completo;Brasileira nata;ITAMBACURI / MG;;Suplente;417682010;4574-51.2010.6.13.0000;12.204.595/0001-86;
AUGUSTO CESAR SILVA;AUGUSTO CESAR;3112;APTO (Deferido);PHS;31;PHS/PTC;PHS / PTC;Deputado Federal;Masculino;1966-05-30;Solteiro(a);Diretor de Estabelecimento de Ensino;Ensino Médio completo;Brasileira nata;DORES DO INDAIA / MG;;Suplente;412092010;4030-63.2010.6.13.0000;12.179.233/0001-82;
AURÍVIO LÚCIO VEIGA;AURÍVIO VEIGA;1310;APTO (Deferido);PT;13;TODOS JUNTOS POR MINAS;PRB / PT / PMDB / PC do B;Deputado Federal;Masculino;1964-03-06;Casado(a);Professor de Ensino Médio;Superior completo;Brasileira nata;ITALÓPOLIS / SC;;Suplente;427132010;5060-36.2010.6.13.0000;12.190.804/0001-80;
