Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
CIBELY RABELO DE ASSIS ABUSSAFI;CIBELY RABELLO;1700;INAPTO (Indeferido);PSL;17;A FORÇA DO POVO;PP / PDT / PT / PSL / PSC / PSDC / PV / PRP / PC do B;Deputado Federal;Feminino;1976-03-20;Solteiro(a);Cantor e Compositor;Superior completo;Brasileira nata;CAMPO GRANDE / MS;;Indeferido com Recurso;208602010;2541-18.2010.6.12.0000;12.174.902/0001-23;
CLAUDIO PACHE ANACHE;PACHE ANACHE;3636;APTO (Deferido);PTC;36;AMOR, TRABALHO E FÉ II;PTB / PTN / PPS / PRTB / PHS / PTC / PT do B;Deputado Federal;Masculino;1956-11-27;Casado(a);Engenheiro;Superior completo;Brasileira nata;CAMPO GRNADE / MS;;Não eleito;205872010;2443-33.2010.6.12.0000;12.190.501/0001-67;
CRISTIANE PINHEIRO DUARTE;CRIS DUARTE;2323;APTO (Deferido);PPS;23;AMOR, TRABALHO E FÉ II;PTB / PTN / PPS / PRTB / PHS / PTC / PT do B;Deputado Federal;Feminino;1974-11-07;Divorciado(a);Outros;Superior completo;Brasileira nata;CAMPO GRANDE / MS;;Não eleito;205882010;2446-85.2010.6.12.0000;12.179.182/0001-99;
DELARI MARIA BOTTEGA EBELING;DELARI;1363;APTO (Deferido);PT;13;A FORÇA DO POVO;PP / PDT / PT / PSL / PSC / PSDC / PV / PRP / PC do B;Deputado Federal;Feminino;1955-07-15;Casado(a);Vereador;Superior completo;Brasileira nata;TUPARENDI / RS;;Suplente;208612010;2542-03.2010.6.12.0000;12.180.421/0001-20;
EDINETE BENEDITA SILVA JUSTINO;NETTE;1400;APTO (Deferido);PTB;14;AMOR, TRABALHO E FÉ II;PTB / PTN / PPS / PRTB / PHS / PTC / PT do B;Deputado Federal;Feminino;1964-05-09;Casado(a);Outros;Superior incompleto;Brasileira nata;CORUMBA / MS;;Não eleito;217612010;2886-81.2010.6.12.0000;12.204.550/0001-01;
EDMIR RIBEIRO TERRA;PROF. EDMIR;2300;APTO (Deferido);PPS;23;AMOR, TRABALHO E FÉ II;PTB / PTN / PPS / PRTB / PHS / PTC / PT do B;Deputado Federal;Masculino;1958-06-13;Casado(a);Professor de Ensino Superior;Superior completo;Brasileira nata;CAMPO GRANDE / MS;;Não eleito;205892010;2451-10.2010.6.12.0000;12.171.974/0001-17;
EDSON GIROTO;GIROTO;2222;APTO (Deferido);PR;22;AMOR, TRABALHO E FÉ I;PRB / PMDB / PR / DEM / PMN / PSB / PSDB;Deputado Federal;Masculino;1959-09-23;Casado(a);Engenheiro;Superior completo;Brasileira nata;OSCAR BRESSANE / SP;;Eleito;205662010;2431-19.2010.6.12.0000;12.189.427/0001-69;
ELANO HOLANDA DE ALMEIDA;ELANO;2345;APTO (Deferido);PPS;23;AMOR, TRABALHO E FÉ II;PTB / PTN / PPS / PRTB / PHS / PTC / PT do B;Deputado Federal;Masculino;1953-12-25;Separado(a) judicialmente;Empresário;Superior completo;Brasileira nata;CORUMBA / MS;;Não eleito;205902010;2454-62.2010.6.12.0000;12.179.101/0001-50;
ELIAS ISHY DE MATTOS;ELIAS ISHY;1313;APTO (Deferido);PT;13;A FORÇA DO POVO;PP / PDT / PT / PSL / PSC / PSDC / PV / PRP / PC do B;Deputado Federal;Masculino;1958-12-30;Casado(a);Bancário e Economiário;Superior completo;Brasileira nata;BATAGUASSU / MS;;Suplente;208622010;2543-85.2010.6.12.0000;12.173.146/0001-18;
ESACHEU CIPRIANO NASCIMENTO;ESACHEU NASCIMENTO;1545;APTO (Deferido);PMDB;15;AMOR, TRABALHO E FÉ I;PRB / PMDB / PR / DEM / PMN / PSB / PSDB;Deputado Federal;Masculino;1953-08-04;Casado(a);Advogado;Superior completo;Brasileira nata;IBIPORÃ / PR;;Suplente;205672010;2423-42.2010.6.12.0000;12.172.606/0001-93;
FABIO RICARDO TRAD;FABIO TRAD;1580;APTO (Deferido);PMDB;15;AMOR, TRABALHO E FÉ I;PRB / PMDB / PR / DEM / PMN / PSB / PSDB;Deputado Federal;Masculino;1969-08-18;Casado(a);Advogado;Superior completo;Brasileira nata;CAMPO GRANDE / MS;;Eleito;205682010;2415-65.2010.6.12.0000;12.181.811/0001-15;
FABRIZIA TINOCO ABREGO;FABRIZIA TINOCO;1000;APTO (Deferido);PRB;10;AMOR, TRABALHO E FÉ I;PRB / PMDB / PR / DEM / PMN / PSB / PSDB;Deputado Federal;Feminino;1972-07-09;Solteiro(a);Vereador;Superior completo;Brasileira nata;CAMPO GRANDE / MS;;Suplente;212612010;2861-68.2010.6.12.0000;12.191.007/0001-17;
FRANCISCA MARIA DANTAS;FRANCISCA DANTAS;3322;APTO (Deferido);PMN;33;AMOR, TRABALHO E FÉ I;PRB / PMDB / PR / DEM / PMN / PSB / PSDB;Deputado Federal;Feminino;1971-01-24;Solteiro(a);Vendedor Pracista, Representante, Caixeiro-Viajante e Assemelhados;Ensino Médio completo;Brasileira nata;NOVA ANDRADINA / MS;;Suplente;205692010;2407-88.2010.6.12.0000;12.178.156/0001-46;
GEORGE MAIA MISTRAL;GEORGE MOTOQUEIRO;5007;APTO (Deferido);PSOL;50;-;-;Deputado Federal;Masculino;1968-09-02;Solteiro(a);Servidor Público Estadual;Superior completo;Brasileira nata;DOURADOS / MS;;Não eleito;210202010;2676-30.2010.6.12.0000;12.177.097/0001-91;
GERALDO RESENDE PEREIRA;GERALDO RESENDE;1511;APTO (Deferido);PMDB;15;AMOR, TRABALHO E FÉ I;PRB / PMDB / PR / DEM / PMN / PSB / PSDB;Deputado Federal;Masculino;1955-04-20;Divorciado(a);Médico;Superior completo;Brasileira nata;CORREGO DANTA / MG;;Eleito;205702010;2402-66.2010.6.12.0000;12.171.697/0001-42;
GILMAR DE ALMEIDA VICENTIN;GILMAR VICENTIM;1212;APTO (Deferido);PDT;12;A FORÇA DO POVO;PP / PDT / PT / PSL / PSC / PSDC / PV / PRP / PC do B;Deputado Federal;Masculino;1975-02-10;Casado(a);Empresário;Ensino Médio completo;Brasileira nata;JI PARANÁ / RO;;Suplente;208632010;2544-70.2010.6.12.0000;12.177.756/0001-90;
HUMBERTO TEIXEIRA JUNIOR;JUNIOR TEIXEIRA;1213;INAPTO (Renúncia);PDT;12;A FORÇA DO POVO;PP / PDT / PT / PSL / PSC / PSDC / PV / PRP / PC do B;Deputado Federal;Masculino;1966-10-29;Casado(a);Vereador;Superior completo;Brasileira nata;DOURADOS / MS;;;208642010;2545-55.2010.6.12.0000;12.176.051/0001-58;
IACIR PAULO RODRIGUES DE AZAMOR;CORONEL AZAMOR;2727;APTO (Deferido);PSDC;27;A FORÇA DO POVO;PP / PDT / PT / PSL / PSC / PSDC / PV / PRP / PC do B;Deputado Federal;Masculino;1961-06-19;Casado(a);Policial Militar;Superior completo;Brasileira nata;JARAGUARI / MS;;Suplente;208652010;2546-40.2010.6.12.0000;12.198.390/0001-35;
IARA COSTA;IARA COSTA;3333;APTO (Deferido);PMN;33;AMOR, TRABALHO E FÉ I;PRB / PMDB / PR / DEM / PMN / PSB / PSDB;Deputado Federal;Feminino;1964-12-23;Solteiro(a);Contador;Superior incompleto;Brasileira nata;CORUMBÁ / MS;;Suplente;205712010;2405-21.2010.6.12.0000;12.175.551/0001-75;
IARA NEVES DE SOUZA;PROFª IARA;1333;APTO (Deferido);PT;13;A FORÇA DO POVO;PP / PDT / PT / PSL / PSC / PSDC / PV / PRP / PC do B;Deputado Federal;Feminino;1972-03-16;Solteiro(a);Servidor Público Estadual;Superior completo;Brasileira nata;SAO PAULO / SP;;Suplente;208662010;2547-25.2010.6.12.0000;12.177.419/0001-00;
IDALINA APARECIDA BATISTA DOS SANTOS;CIDA;1415;APTO (Deferido);PTB;14;AMOR, TRABALHO E FÉ II;PTB / PTN / PPS / PRTB / PHS / PTC / PT do B;Deputado Federal;Feminino;1958-04-01;Viúvo(a);Vereador;Ensino Fundamental incompleto;Brasileira nata;MIRANDOPOLIS / SP;;Não eleito;205912010;2457-17.2010.6.12.0000;12.189.647/0001-92;
IONALDO JOSE ARCE;CAPITAO ARCE;1456;APTO (Deferido);PTB;14;AMOR, TRABALHO E FÉ II;PTB / PTN / PPS / PRTB / PHS / PTC / PT do B;Deputado Federal;Masculino;1946-05-26;Viúvo(a);Militar Reformado;Superior completo;Brasileira nata;CORUMBA / MS;;Não eleito;205922010;2462-39.2010.6.12.0000;12.197.989/0001-54;
ISOLI PAULO FONTOURA;CEL ISOLI PAULO;4312;APTO (Indeferido com recurso);PV;43;A FORÇA DO POVO;PP / PDT / PT / PSL / PSC / PSDC / PV / PRP / PC do B;Deputado Federal;Masculino;1950-12-01;Divorciado(a);Outros;Superior completo;Brasileira nata;SANTA CRUZ DO SUL / RS;;Indeferido com Recurso;208672010;2549-92.2010.6.12.0000;12.172.597/0001-30;
JEAN KLEBER BEZERRA JORGENSEN;PASTOR JEAN;7088;APTO (Deferido);PT do B;70;AMOR, TRABALHO E FÉ II;PTB / PTN / PPS / PRTB / PHS / PTC / PT do B;Deputado Federal;Masculino;1971-03-19;Casado(a);Outros;Ensino Fundamental completo;Brasileira nata;CARUARU / PE;;Não eleito;205932010;2465-91.2010.6.12.0000;12.174.725/0001-85;
JOAO BATISTA DOS SANTOS;JOÃO GRANDÃO;1311;APTO (Deferido);PT;13;A FORÇA DO POVO;PP / PDT / PT / PSL / PSC / PSDC / PV / PRP / PC do B;Deputado Federal;Masculino;1959-12-26;Casado(a);Bancário e Economiário;Superior completo;Brasileira nata;RINOPOLIS / SP;;Suplente;208682010;2550-77.2010.6.12.0000;12.168.083/0001-01;
JORGE APARECIDO QUEIROZ;JORGINHO DO GÁS;4567;APTO (Deferido);PSDB;45;AMOR, TRABALHO E FÉ I;PRB / PMDB / PR / DEM / PMN / PSB / PSDB;Deputado Federal;Masculino;1965-04-23;Casado(a);Vereador;Superior completo;Brasileira nata;TRES LAGOAS / MS;;Suplente;205722010;2432-04.2010.6.12.0000;12.175.834/0001-17;
JORGE MARCIO IGNACIO NIGRES;JORGE NIGRES;1422;APTO (Deferido);PTB;14;AMOR, TRABALHO E FÉ II;PTB / PTN / PPS / PRTB / PHS / PTC / PT do B;Deputado Federal;Masculino;1950-03-05;Separado(a) judicialmente;Outros;Superior incompleto;Brasileira nata;CAMPO GRANDE / MS;;Não eleito;205942010;2467-61.2010.6.12.0000;12.172.636/0001-08;
JOSE TOMAZ DA SILVA;DR. TOMAZ;3113;APTO (Indeferido com recurso);PHS;31;AMOR, TRABALHO E FÉ II;PTB / PTN / PPS / PRTB / PHS / PTC / PT do B;Deputado Federal;Masculino;1933-02-05;Casado(a);Médico;Superior completo;Brasileira nata;ESTADO DA PARAIBA / PB;;Indeferido com Recurso;205952010;2470-16.2010.6.12.0000;12.197.941/0001-46;
JOSENITA CABRAL SILVA;JOSENITA CABRAL;1501;APTO (Deferido);PMDB;15;AMOR, TRABALHO E FÉ I;PRB / PMDB / PR / DEM / PMN / PSB / PSDB;Deputado Federal;Feminino;1967-08-04;Divorciado(a);Outros;Superior completo;Brasileira nata;MOMBAÇA / CE;;Suplente;205732010;2430-34.2010.6.12.0000;12.170.715/0001-71;
JULIANA ZORZO SILVA;JULIANA ZORZO;2010;APTO (Deferido);PSC;20;A FORÇA DO POVO;PP / PDT / PT / PSL / PSC / PSDC / PV / PRP / PC do B;Deputado Federal;Feminino;1986-03-08;Solteiro(a);Empresário;Superior completo;Brasileira nata;CAMPO GRANDE / MS;;Suplente;279392010;3407-26.2010.6.12.0000;12.311.714/0001-08;
LEONISE PEREIRA DE ARAUJO;NICE;7080;APTO (Deferido);PT do B;70;AMOR, TRABALHO E FÉ II;PTB / PTN / PPS / PRTB / PHS / PTC / PT do B;Deputado Federal;Feminino;1954-08-06;Viúvo(a);Outros;Ensino Médio incompleto;Brasileira nata;TARABAY / SP;;Não eleito;205962010;2472-83.2010.6.12.0000;12.190.821/0001-17;
LUIZ HENRIQUE MANDETTA;MANDETTA;2555;APTO (Deferido);DEM;25;AMOR, TRABALHO E FÉ I;PRB / PMDB / PR / DEM / PMN / PSB / PSDB;Deputado Federal;Masculino;1964-11-30;Casado(a);Médico;Superior completo;Brasileira nata;CAMPO GRANDE / MS;;Eleito;205742010;2408-73.2010.6.12.0000;12.199.526/0001-21;
MARÇAL GONÇALVES LEITE FILHO;MARÇAL FILHO;1567;APTO (Deferido);PMDB;15;AMOR, TRABALHO E FÉ I;PRB / PMDB / PR / DEM / PMN / PSB / PSDB;Deputado Federal;Masculino;1964-10-14;Viúvo(a);Deputado;Superior completo;Brasileira nata;DOURADOS / MS;;Média;214682010;2859-98.2010.6.12.0000;12.175.835/0001-61;
MARCIO ALVES BENITES;MARCIO DO PROCON;5050;APTO (Deferido);PSOL;50;-;-;Deputado Federal;Masculino;1973-07-15;Casado(a);Servidor Público Estadual;Ensino Médio completo;Brasileira nata;CAMPO GRANDE / MS;;Não eleito;210212010;2677-15.2010.6.12.0000;12.178.870/0001-34;
MARIANGELA BENTOS DA SILVA;MARIANGELA;1717;APTO (Deferido);PSL;17;A FORÇA DO POVO;PP / PDT / PT / PSL / PSC / PSDC / PV / PRP / PC do B;Deputado Federal;Feminino;1965-09-09;Casado(a);Outros;Ensino Médio completo;Brasileira nata;MIRANDA / MS;;Suplente;208692010;2552-47.2010.6.12.0000;12.180.264/0001-53;
MARIANO JUSTINO MARCOS TERENA;MARCOS TERENA;2310;APTO (Deferido);PPS;23;AMOR, TRABALHO E FÉ II;PTB / PTN / PPS / PRTB / PHS / PTC / PT do B;Deputado Federal;Masculino;1952-07-15;Solteiro(a);Servidor Público Federal;Superior incompleto;Brasileira nata;CAMPO GRANDE / MS;;Não eleito;205972010;2475-38.2010.6.12.0000;12.170.250/0001-59;
MARLENE MARA ALVES MARTINS;PROFESSORA MARLENE MARA;4444;APTO (Deferido);PRP;44;A FORÇA DO POVO;PP / PDT / PT / PSL / PSC / PSDC / PV / PRP / PC do B;Deputado Federal;Feminino;1957-04-15;Casado(a);Servidor Público Municipal;Superior completo;Brasileira nata;PONTA PORA / MS;;Suplente;208702010;2553-32.2010.6.12.0000;12.172.306/0001-04;
MARLENE RIVAROLA;MARLENE;1444;APTO (Deferido);PTB;14;AMOR, TRABALHO E FÉ II;PTB / PTN / PPS / PRTB / PHS / PTC / PT do B;Deputado Federal;Feminino;1949-10-26;Solteiro(a);Aposentado (Exceto Servidor Público);Ensino Fundamental completo;Brasileira nata;CAMPO GRANDE / MS;;Não eleito;205982010;2478-90.2010.6.12.0000;12.173.495/0001-30;
MAYCOL HENRIQUE QUEIROZ ANDRADE;MAICO;1233;APTO (Deferido);PDT;12;A FORÇA DO POVO;PP / PDT / PT / PSL / PSC / PSDC / PV / PRP / PC do B;Deputado Federal;Masculino;1982-01-05;Solteiro(a);Vereador;Ensino Médio completo;Brasileira nata;PARANAIBA / MS;;Suplente;208712010;2555-02.2010.6.12.0000;12.181.652/0001-59;
MILANE BELLI DE LANA PAIVA;MILANE;1214;APTO (Deferido);PDT;12;A FORÇA DO POVO;PP / PDT / PT / PSL / PSC / PSDC / PV / PRP / PC do B;Deputado Federal;Feminino;1972-12-12;Casado(a);Empresário;Superior incompleto;Brasileira nata;BANDEIRANTES / MS;;Suplente;208722010;2557-69.2010.6.12.0000;12.178.713/0001-29;
MILTON QUARESMA GOMES;MILTON QUARESMA;4310;APTO (Deferido);PV;43;A FORÇA DO POVO;PP / PDT / PT / PSL / PSC / PSDC / PV / PRP / PC do B;Deputado Federal;Masculino;1966-04-27;Casado(a);Outros;Ensino Médio completo;Brasileira nata;RIO DE JANEIRO / RJ;;Suplente;208732010;2559-39.2010.6.12.0000;12.167.378/0001-63;
MOACIR BARBOSA DA SILVA;MOA;5077;APTO (Deferido);PSOL;50;-;-;Deputado Federal;Masculino;1972-11-02;Casado(a);Servidor Público Municipal;Superior incompleto;Brasileira nata;CAMPO GRANDE / MS;;Não eleito;210222010;2678-97.2010.6.12.0000;12.204.810/0001-49;
MOACIR ROBERTO DE ABREU;MOACIR ABREU;6513;APTO (Deferido);PC do B;65;A FORÇA DO POVO;PP / PDT / PT / PSL / PSC / PSDC / PV / PRP / PC do B;Deputado Federal;Masculino;1964-06-25;Casado(a);Gerente;Superior completo;Brasileira nata;BRASILANDIA / MS;;Suplente;208742010;2562-91.2010.6.12.0000;12.169.514/0001-54;
MOISES TEIXEIRA ERVILHA;ERVILHA PANTANAL;7045;APTO (Deferido);PT do B;70;AMOR, TRABALHO E FÉ II;PTB / PTN / PPS / PRTB / PHS / PTC / PT do B;Deputado Federal;Masculino;1962-02-19;Casado(a);Pecuarista;Ensino Fundamental completo;Brasileira nata;TERRA ROXA / PR;;Não eleito;205992010;2480-60.2010.6.12.0000;12.199.355/0001-30;
RAIMUNDA LUZIA DE BRITO;PROFESSORA RAIMUNDA;1512;APTO (Deferido);PMDB;15;AMOR, TRABALHO E FÉ I;PRB / PMDB / PR / DEM / PMN / PSB / PSDB;Deputado Federal;Feminino;1939-01-27;Solteiro(a);Professor de Ensino Superior;Superior completo;Brasileira nata;AQUIDAUANA / MS;;Suplente;205752010;2404-36.2010.6.12.0000;12.189.315/0001-08;
REINALDO AZAMBUJA SILVA;REINALDO AZAMBUJA;4545;APTO (Deferido);PSDB;45;AMOR, TRABALHO E FÉ I;PRB / PMDB / PR / DEM / PMN / PSB / PSDB;Deputado Federal;Masculino;1963-05-13;Casado(a);Deputado;Superior incompleto;Brasileira nata;CAMPO GRANDE / MS;;Eleito;205762010;2409-58.2010.6.12.0000;12.174.666/0001-45;
ROBERTO HASHIOKA SOLER;ROBERTO HASHIOKA;1555;APTO (Deferido);PMDB;15;AMOR, TRABALHO E FÉ I;PRB / PMDB / PR / DEM / PMN / PSB / PSDB;Deputado Federal;Masculino;1957-01-17;Casado(a);Servidor Público Estadual;Superior completo;Brasileira nata;TUPÃ / SP;;Suplente;205772010;2412-13.2010.6.12.0000;12.181.701/0001-53;
ROBERTO RIBEIRO DE OLIVEIRA;PAPAI NOEL;7070;APTO (Deferido);PT do B;70;AMOR, TRABALHO E FÉ II;PTB / PTN / PPS / PRTB / PHS / PTC / PT do B;Deputado Federal;Masculino;1953-04-18;Casado(a);Vendedor de Comércio Varejista e Atacadista;Ensino Médio completo;Brasileira nata;PINDAMONHANGABA / SP;;Não eleito;206002010;2483-15.2010.6.12.0000;12.176.660/0001-07;
ROSINEIA SILVA DE CARVALHO;NEYA;3123;APTO (Deferido);PHS;31;AMOR, TRABALHO E FÉ II;PTB / PTN / PPS / PRTB / PHS / PTC / PT do B;Deputado Federal;Feminino;1985-10-05;Solteiro(a);Outros;Ensino Fundamental completo;Brasileira nata;CAMPO GRANDE / MS;;Não eleito;206012010;2487-52.2010.6.12.0000;12.167.608/0001-94;
RUI SPINOLA BARBOSA;RUI SPINOLA;1234;INAPTO (Renúncia);PDT;12;A FORÇA DO POVO;PP / PDT / PT / PSL / PSC / PSDC / PV / PRP / PC do B;Deputado Federal;Masculino;1964-05-06;Casado(a);Odontólogo;Superior completo;Brasileira nata;BATAGUASSU / MS;;;208752010;2564-61.2010.6.12.0000;12.170.143/0001-20;
SEBASTIAO RONEI SOUZA RIBEIRO;SEBASTIAO RONEI;1451;APTO (Deferido);PTB;14;AMOR, TRABALHO E FÉ II;PTB / PTN / PPS / PRTB / PHS / PTC / PT do B;Deputado Federal;Masculino;1976-05-16;Solteiro(a);Jornalista e Redator;Ensino Médio completo;Brasileira nata;MARCAJU / MS;;Não eleito;206022010;2491-89.2010.6.12.0000;12.180.957/0001-46;
SERGIO AUGUSTO FONTELLAS DOS SANTOS;PASTOR SERGIO FONTELLAS;1010;APTO (Deferido);PRB;10;AMOR, TRABALHO E FÉ I;PRB / PMDB / PR / DEM / PMN / PSB / PSDB;Deputado Federal;Masculino;1971-08-30;Casado(a);Locutor e Comentarista de Rádio e Televisão e Radialista;Ensino Médio completo;Brasileira nata;SÃO PAULO / SP;;Suplente;205782010;2420-87.2010.6.12.0000;12.171.026/0001-81;
SERGIO LINS LACERDA DE BARROS;SERGIO LACERDA;4456;APTO (Deferido);PRP;44;A FORÇA DO POVO;PP / PDT / PT / PSL / PSC / PSDC / PV / PRP / PC do B;Deputado Federal;Masculino;1963-05-29;Casado(a);Outros;Superior incompleto;Brasileira nata;CORUMBA / MS;;Suplente;208762010;2567-16.2010.6.12.0000;12.174.804/0001-96;
SERGIO MAGNO GOMES LOUZADA;SERGINHO LOUZADA;1414;APTO (Deferido);PTB;14;AMOR, TRABALHO E FÉ II;PTB / PTN / PPS / PRTB / PHS / PTC / PT do B;Deputado Federal;Masculino;1977-01-27;Casado(a);Advogado;Superior completo;Brasileira nata;ALTO ARAGUAIA / MT;;Não eleito;206032010;2493-59.2010.6.12.0000;12.191.256/0001-02;
SERGIO NOGUEIRA;SERGIO NOGUEIRA;2533;INAPTO (Renúncia);DEM;25;AMOR, TRABALHO E FÉ I;PRB / PMDB / PR / DEM / PMN / PSB / PSDB;Deputado Federal;Masculino;1964-07-20;Casado(a);Pedagogo;Superior completo;Brasileira nata;CAMPO GRANDE / MS;;;205792010;2429-49.2010.6.12.0000;12.277.631/0001-31;
SERGIO PEREIRA ASSIS;SERGIO ASSIS;4033;APTO (Deferido);PSB;40;AMOR, TRABALHO E FÉ I;PRB / PMDB / PR / DEM / PMN / PSB / PSDB;Deputado Federal;Masculino;1959-10-14;Casado(a);Pecuarista;Superior incompleto;Brasileira nata;CASSILANDIA / MS;;Suplente;205802010;2410-43.2010.6.12.0000;12.198.657/0001-94;
SILVANA APARECIDA TOLA;PROFESSORA SILVANA;2566;APTO (Deferido);DEM;25;AMOR, TRABALHO E FÉ I;PRB / PMDB / PR / DEM / PMN / PSB / PSDB;Deputado Federal;Feminino;1959-03-30;Solteiro(a);Professor de Ensino Fundamental;Superior completo;Brasileira nata;VERA CRUZ / SP;;Suplente;205812010;2422-57.2010.6.12.0000;12.217.433/0001-82;
SIMONE PAIM DOS SANTOS DE ALMEIDA;PASTORA SIMONE PAIM;1236;APTO (Deferido);PDT;12;A FORÇA DO POVO;PP / PDT / PT / PSL / PSC / PSDC / PV / PRP / PC do B;Deputado Federal;Feminino;1966-12-20;Casado(a);Servidor Público Estadual;Superior completo;Brasileira nata;ANASTACIO / MS;;Suplente;208772010;2570-68.2010.6.12.0000;12.176.604/0001-72;
SIMONE SILVA DIAS;SIMONE DIAS;4510;APTO (Deferido);PSDB;45;AMOR, TRABALHO E FÉ I;PRB / PMDB / PR / DEM / PMN / PSB / PSDB;Deputado Federal;Feminino;1983-09-11;Casado(a);Outros;Superior incompleto;Brasileira nata;ITABUNA / BA;;Suplente;205822010;2401-81.2010.6.12.0000;12.167.344/0001-79;
TEREZA LAURICE DOMINGOS NAME;TEREZA NAME;2010;INAPTO (Renúncia);PSC;20;A FORÇA DO POVO;PP / PDT / PT / PSL / PSC / PSDC / PV / PRP / PC do B;Deputado Federal;Feminino;1947-05-25;Casado(a);Outros;Superior completo;Brasileira nata;CAMPO GRANDE / MS;;;208782010;2574-08.2010.6.12.0000;12.198.287/0001-95;
