Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
ALEXANDRE LACERDA MUNIZ;ALEXANDRE MUNIZ;10123;APTO (Deferido);PRB;10;COLIGAÇÃO MATO GROSSO PARA TODOS;PRB / PTN / PSC / PHS / PTC / PRP / PC do B;Deputado Estadual;Masculino;1981-06-05;Casado(a);Outros;Ensino Médio incompleto;Brasileira nata;SÃO JOSÉ DOS IV MARCOS / MT;;Não eleito;199802010;1601-80.2010.6.11.0000;12.200.032/0001-10;
ALEXANDRE LUIS CESAR;ALEXANDRE CESAR;13456;APTO (Deferido);PT;13;MATO GROSSO EM PRIMEIRO LUGAR III;PT / PMDB / PR;Deputado Estadual;Masculino;1969-02-04;Casado(a);Outros;Superior completo;Brasileira nata;RIO CLARO / SP;;Suplente;198552010;1702-20.2010.6.11.0000;12.199.468/0001-36;
ALEXANDRE PINTO LIBERATTI;LIBERATTI;14456;APTO (Deferido);PTB;14;O POVO NO PODER;PTB / PSL / PSDC / PRTB / PMN / PT do B;Deputado Estadual;Masculino;1970-03-03;Solteiro(a);Advogado;Superior completo;Brasileira nata;ROLANDIA / PR;;Suplente;205352010;1649-39.2010.6.11.0000;12.206.580/0001-57;
ALICE SOUZA GARCIA;ALICE GARCIA;44456;APTO (Deferido);PRP;44;COLIGAÇÃO MATO GROSSO PARA TODOS;PRB / PTN / PSC / PHS / PTC / PRP / PC do B;Deputado Estadual;Feminino;1956-02-06;Casado(a);Outros;Ensino Médio completo;Brasileira nata;PAULO DE FARIAS / SP;;Não eleito;202852010;1796-65.2010.6.11.0000;12.204.212/0001-70;
ALMIRA LEMES DE ARRUDA;ALMIRA.ARRUDA;11223;APTO (Deferido);PP;11;-;-;Deputado Estadual;Feminino;1958-12-02;Divorciado(a);Servidor Público Federal;Superior completo;Brasileira nata;GUIA / MT;;Suplente;203452010;1764-60.2010.6.11.0000;12.204.150/0001-04;
ALZITA LEÃO ORMOND OLIVEIRA;ALZITA ORMOND;19633;APTO (Deferido);PTN;19;COLIGAÇÃO MATO GROSSO PARA TODOS;PRB / PTN / PSC / PHS / PTC / PRP / PC do B;Deputado Estadual;Feminino;1957-10-01;Casado(a);Professor de Ensino Médio;Superior completo;Brasileira nata;NORTELANDI / MT;;Não eleito;202762010;1799-20.2010.6.11.0000;12.204.090/0001-11;
AMARILDO ANTONIO MONTEIRO;AMARILDO CONSTARD;19119;APTO (Deferido);PTN;19;COLIGAÇÃO MATO GROSSO PARA TODOS;PRB / PTN / PSC / PHS / PTC / PRP / PC do B;Deputado Estadual;Masculino;1965-01-11;Casado(a);Administrador;Ensino Fundamental completo;Brasileira nata;IPATINGA / MG;;Não eleito;202992010;1807-94.2010.6.11.0000;12.205.048/0001-15;
AMAURI PEREIRA DE ALMEIDA;AMAURI PEREIRA;20777;APTO (Deferido);PSC;20;COLIGAÇÃO MATO GROSSO PARA TODOS;PRB / PTN / PSC / PHS / PTC / PRP / PC do B;Deputado Estadual;Masculino;1966-07-19;Divorciado(a);Outros;Ensino Médio incompleto;Brasileira nata;PARANAVAI / PR;;Não eleito;202552010;1805-27.2010.6.11.0000;12.207.334/0001-10;
ANDRÉ PIALA;PIALA;17333;APTO (Deferido);PSL;17;O POVO NO PODER;PTB / PSL / PSDC / PRTB / PMN / PT do B;Deputado Estadual;Masculino;1952-10-12;Casado(a);Administrador;Ensino Médio completo;Brasileira nata;PORTO UNIÃO / SC;;Suplente;207012010;1876-29.2010.6.11.0000;12.206.210/0001-10;
ANDREIA MARIA;ANDREIA MARIA;40940;INAPTO (Indeferido);PSB;40;MATO GROSSO MELHOR PRA VOCÊ;PDT / PPS / PSB / PV;Deputado Estadual;Feminino;1979-01-23;Solteiro(a);Dona de Casa;Ensino Fundamental incompleto;Brasileira nata;TERRA ROXA / PR;;;207752010;1963-82.2010.6.11.0000;12.205.971/0001-57;
ANTONIA OLIVEIRA DOS SANTOS;ANTONIA DE OLIVEIRA;22258;INAPTO (Indeferido);PR;22;MATO GROSSO EM PRIMEIRO LUGAR III;PT / PMDB / PR;Deputado Estadual;Feminino;1972-10-31;Solteiro(a);Recepcionista;Ensino Fundamental completo;Brasileira nata;ROSARIO OESTE / MT;;;203132010;1738-62.2010.6.11.0000;12.204.721/0001-00;
ANTONIO CAMELO NETO;PARAIBA;12679;APTO (Deferido);PDT;12;MATO GROSSO MELHOR PRA VOCÊ;PDT / PPS / PSB / PV;Deputado Estadual;Masculino;1959-01-24;Solteiro(a);Fiscal;Ensino Médio completo;Brasileira nata;BELEM BREJO DO CRUZ / PB;;Suplente;207342010;1962-97.2010.6.11.0000;12.249.160/0001-58;
ANTONIO GALVAN;GALVAN SIND. RURAL DE SINOP;12333;APTO (Deferido);PDT;12;MATO GROSSO MELHOR PRA VOCÊ;PDT / PPS / PSB / PV;Deputado Estadual;Masculino;1957-11-13;Casado(a);Trabalhador Rural;Ensino Médio completo;Brasileira nata;SANANDUVA / RS;;Suplente;207462010;1936-02.2010.6.11.0000;12.214.277/0001-04;
ANTONIO JOÃO GAIVA FILHO;JOÃO GAIVA;43100;APTO (Deferido);PV;43;MATO GROSSO MELHOR PRA VOCÊ;PDT / PPS / PSB / PV;Deputado Estadual;Masculino;1960-12-14;Casado(a);Agrônomo;Superior completo;Brasileira nata;POCONÉ / MT;;Suplente;200192010;1900-57.2010.6.11.0000;12.235.225/0001-06;
ANTONIO NELZIR GOMES DA SILVA;TONINHO NELZIR;23333;APTO (Deferido);PPS;23;MATO GROSSO MELHOR PRA VOCÊ;PDT / PPS / PSB / PV;Deputado Estadual;Masculino;1961-02-21;Divorciado(a);Garimpeiro;Ensino Fundamental incompleto;Brasileira nata;PEDRO AFONSO / TO;;Suplente;207652010;1953-38.2010.6.11.0000;12.256.083/0001-63;
ANTONIO SANTANA CORREA MARQUES JUNIOR;DR. ANTONIO;23555;APTO (Deferido);PPS;23;MATO GROSSO MELHOR PRA VOCÊ;PDT / PPS / PSB / PV;Deputado Estadual;Masculino;1982-03-19;Casado(a);Odontólogo;Superior completo;Brasileira nata;POCONE / MT;;Suplente;267682010;2516-32.2010.6.11.0000;12.339.084/0001-71;
APARECIDA MARIA BORGES BEZERRA;TETÉ BEZERRA;15015;APTO (Deferido);PMDB;15;MATO GROSSO EM PRIMEIRO LUGAR III;PT / PMDB / PR;Deputado Estadual;Feminino;1957-07-20;Casado(a);Outros;Superior incompleto;Brasileira nata;PIRAJUI / SP;;Média;197822010;1586-14.2010.6.11.0000;12.204.867/0001-48;
ARAY CARLOS DA FONSECA FILHO;DR. ARAY;14789;APTO (Deferido);PTB;14;O POVO NO PODER;PTB / PSL / PSDC / PRTB / PMN / PT do B;Deputado Estadual;Masculino;1968-05-19;Casado(a);Médico;Superior completo;Brasileira nata;ITUIUTABA / MG;;Suplente;201502010;1856-38.2010.6.11.0000;12.199.740/0001-88;
ARISTOTELES CADIDÉ DA SILVA;CADIDÉ;14444;APTO (Deferido);PTB;14;O POVO NO PODER;PTB / PSL / PSDC / PRTB / PMN / PT do B;Deputado Estadual;Masculino;1969-05-19;Casado(a);Advogado;Superior completo;Brasileira nata;RONDONÓPOLIS / MT;;Suplente;206172010;1860-75.2010.6.11.0000;12.235.273/0001-02;
ARLINDO DE OLIVEIRA GUIMARÃES;PASTOR ARLINDO;28122;APTO (Deferido);PRTB;28;O POVO NO PODER;PTB / PSL / PSDC / PRTB / PMN / PT do B;Deputado Estadual;Masculino;1964-09-22;Solteiro(a);Outros;Superior completo;Brasileira nata;CUIABÁ / MT;;Suplente;206592010;1838-17.2010.6.11.0000;12.206.225/0001-88;
AROLDO BERNADO DE SOUZA;AROLDO SOUZA;15111;APTO (Deferido);PMDB;15;MATO GROSSO EM PRIMEIRO LUGAR III;PT / PMDB / PR;Deputado Estadual;Masculino;1965-10-13;Casado(a);Vereador;Superior completo;Brasileira nata;SANTA LUZIA / PB;;Suplente;197832010;1587-96.2010.6.11.0000;12.190.604/0001-27;
AUGUSTO JORGE PEREIRA LEITE;AUGUSTO JORGE;19123;APTO (Deferido);PTN;19;COLIGAÇÃO MATO GROSSO PARA TODOS;PRB / PTN / PSC / PHS / PTC / PRP / PC do B;Deputado Estadual;Masculino;1965-12-04;Solteiro(a);Publicitário;Ensino Médio completo;Brasileira nata;CUIABA / MT;;Não eleito;202732010;1801-87.2010.6.11.0000;12.204.531/0001-85;
BENEDITA ALMEIDA DO AMARAL;BENEDITA AMARAL;65000;APTO (Deferido);PC do B;65;COLIGAÇÃO MATO GROSSO PARA TODOS;PRB / PTN / PSC / PHS / PTC / PRP / PC do B;Deputado Estadual;Feminino;1966-09-25;Viúvo(a);Pedagogo;Superior completo;Brasileira nata;ACORIZAL / MT;;Não eleito;207112010;1925-70.2010.6.11.0000;12.206.400/0001-37;
BENEDITA LENIS RODRIGUÊS DE SALES;LENIS SALES;17666;INAPTO (Indeferido);PSL;17;O POVO NO PODER;PTB / PSL / PSDC / PRTB / PMN / PT do B;Deputado Estadual;Feminino;1950-12-17;Viúvo(a);Aposentado (Exceto Servidor Público);Ensino Médio completo;Brasileira nata;POCONÉ / MT;;;206992010;1872-89.2010.6.11.0000;12.241.595/0001-56;
BENEDITA MARIA DE OLIVEIRA GONÇALVES;DITA DO JARDIM AMERICA;15555;APTO (Deferido);PMDB;15;MATO GROSSO EM PRIMEIRO LUGAR III;PT / PMDB / PR;Deputado Estadual;Feminino;1965-05-27;Divorciado(a);Vereador;Ensino Médio completo;Brasileira nata;TUNEIRA DO OESTE / PR;;Suplente;197842010;1592-21.2010.6.11.0000;12.190.882/0001-84;
BENEDITO FRANCISCO CURVO;CHICO CURVO;25888;APTO (Deferido);DEM;25;COLIGAÇÃO SENADOR JONAS PINHEIRO III;DEM / PSDB;Deputado Estadual;Masculino;1962-12-23;Casado(a);Vereador;Ensino Médio completo;Brasileira nata;VARZEA GRANDE / MT;;Suplente;194882010;1660-68.2010.6.11.0000;12.190.489/0001-90;
BENEDITO GONÇALVES DE MORAES;DITO CONSTRUTOR;40150;APTO (Deferido);PSB;40;MATO GROSSO MELHOR PRA VOCÊ;PDT / PPS / PSB / PV;Deputado Estadual;Masculino;1962-06-29;Casado(a);Trabalhador de Construção Civil;Superior completo;Brasileira nata;LONDRINA / PR;;Suplente;200202010;1550-69.2010.6.11.0000;12.199.088/0001-00;
BENEDITO MORAES DE ALENCASTRO;DITO MORAES;44722;APTO (Indeferido com recurso);PRP;44;COLIGAÇÃO MATO GROSSO PARA TODOS;PRB / PTN / PSC / PHS / PTC / PRP / PC do B;Deputado Estadual;Masculino;1968-03-07;Divorciado(a);Jornalista e Redator;Superior completo;Brasileira nata;CUIABA / MT;;Indeferido com Recurso;202462010;1797-50.2010.6.11.0000;12.204.557/0001-23;
BERNARDETE DA SILVA SIQUEIRA;BETINHA;11411;APTO (Deferido);PP;11;-;-;Deputado Estadual;Feminino;1966-10-29;Casado(a);Engenheiro;Superior completo;Brasileira nata;CUIABA / MT;;Suplente;203492010;1760-23.2010.6.11.0000;12.204.620/0001-21;
BRAULINO FERREIRA ROCHA;BRAULINO;43111;INAPTO (Indeferido);PV;43;MATO GROSSO MELHOR PRA VOCÊ;PDT / PPS / PSB / PV;Deputado Estadual;Masculino;1964-11-12;Casado(a);Servidor Público Estadual;Superior incompleto;Brasileira nata;RONDONÓPOLIS / MT;;;200212010;1896-20.2010.6.11.0000;12.235.229/0001-94;
BRUNO HOMEM DE MELO;BRUNO HOMEM DE MELO;15999;APTO (Deferido);PMDB;15;MATO GROSSO EM PRIMEIRO LUGAR III;PT / PMDB / PR;Deputado Estadual;Masculino;1974-05-03;Casado(a);Servidor Público Estadual;Superior completo;Brasileira nata;VASSOURAS / RJ;;Suplente;197852010;1594-88.2010.6.11.0000;12.191.018/0001-05;
CANDIDO TELES DE ARAUJO;CANDIDO TELES;40555;APTO (Deferido);PSB;40;MATO GROSSO MELHOR PRA VOCÊ;PDT / PPS / PSB / PV;Deputado Estadual;Masculino;1952-02-10;Casado(a);Administrador;Superior completo;Brasileira nata;CRATEUS / CE;;Suplente;200222010;1546-32.2010.6.11.0000;12.198.316/0001-19;
CARLOS ANTONIO DE AZAMBUJA;DR. ANTONIO AZAMBUJA;11211;APTO (Deferido);PP;11;-;-;Deputado Estadual;Masculino;1965-07-06;Solteiro(a);Deputado;Superior completo;Brasileira nata;PONTES E LACERDA / MT;;Eleito;203932010;1931-77.2010.6.11.0000;12.207.238/0001-71;
CARLOS AVALONE JUNIOR;AVALLONE;45845;APTO (Deferido);PSDB;45;COLIGAÇÃO SENADOR JONAS PINHEIRO III;DEM / PSDB;Deputado Estadual;Masculino;1960-02-25;Casado(a);Engenheiro;Superior completo;Brasileira nata;DRACENA / SP;;Suplente;194892010;1620-86.2010.6.11.0000;12.190.125/0001-00;
CARLOS CARLÃO PEREIRA DO NASCIMENTO;CARLÃO;45645;APTO (Deferido);PSDB;45;COLIGAÇÃO SENADOR JONAS PINHEIRO III;DEM / PSDB;Deputado Estadual;Masculino;1952-11-20;Divorciado(a);Servidor Público Federal;Superior completo;Brasileira nata;DOURADOS / MS;;Suplente;197082010;1681-44.2010.6.11.0000;12.189.954/0001-73;
CARLOS GONÇALVES PASCHOAL;DR. PASCHOAL;45233;APTO (Deferido);PSDB;45;COLIGAÇÃO SENADOR JONAS PINHEIRO III;DEM / PSDB;Deputado Estadual;Masculino;1954-06-02;Casado(a);Advogado;Superior completo;Brasileira nata;OSASCO / SP;;Suplente;197172010;1687-51.2010.6.11.0000;12.191.088/0001-55;
CARLOS ROCHA RIBEIRO;CARLOS ROCHA;45158;INAPTO (Indeferido);PSDB;45;COLIGAÇÃO SENADOR JONAS PINHEIRO III;DEM / PSDB;Deputado Estadual;Masculino;1964-09-20;Divorciado(a);Administrador;Superior completo;Brasileira nata;MATO GROSSO / MT;;;203322010;1859-90.2010.6.11.0000;12.190.438/0001-69;
CAROLINA NEVES MARCORIO;CAROLINA NEVES;65678;APTO (Deferido);PC do B;65;COLIGAÇÃO MATO GROSSO PARA TODOS;PRB / PTN / PSC / PHS / PTC / PRP / PC do B;Deputado Estadual;Feminino;1980-08-10;Solteiro(a);Administrador;Ensino Médio completo;Brasileira nata;GOIANIA / GO;;Não eleito;202812010;1786-21.2010.6.11.0000;12.205.120/0001-04;
CELIA AIRES DE SOUZA;CÉLIA AIRES;22369;INAPTO (Indeferido);PR;22;MATO GROSSO EM PRIMEIRO LUGAR III;PT / PMDB / PR;Deputado Estadual;Feminino;1984-03-18;Divorciado(a);Estudante, Bolsista, Estagiário e Assemelhados;Superior completo;Brasileira nata;SAO FELIX DO ARAGUAIA / MT;;;207762010;1965-52.2010.6.11.0000;12.207.344/0001-55;
CELIO DA SILVA TAVARES;CELINHO;15333;INAPTO (Renúncia);PMDB;15;MATO GROSSO EM PRIMEIRO LUGAR III;PT / PMDB / PR;Deputado Estadual;Masculino;1968-02-18;Casado(a);Pecuarista;Ensino Fundamental completo;Brasileira nata;SAPO PEMA / PR;;Renúncia/falecimento/cassação antes da eleição;197862010;1588-81.2010.6.11.0000;12.190.824/0001-50;
CELSO FANAIA TEIXEIRA;PROF. CELSO FANAIA TETINHO;45223;APTO (Deferido);PSDB;45;COLIGAÇÃO SENADOR JONAS PINHEIRO III;DEM / PSDB;Deputado Estadual;Masculino;1963-08-27;Casado(a);Servidor Público Estadual;Superior completo;Brasileira nata;CACERES / MT;;Suplente;197132010;1682-29.2010.6.11.0000;12.235.240/0001-54;
CESAR GALDINO DA SILVA;CESAR AUTO CAPAS;15300;INAPTO (Renúncia);PMDB;15;MATO GROSSO EM PRIMEIRO LUGAR III;PT / PMDB / PR;Deputado Estadual;Masculino;1971-07-02;Casado(a);Outros;Ensino Fundamental incompleto;Brasileira nata;NOVA ANDRADINA / MS;;Renúncia/falecimento/cassação antes da eleição;198432010;1733-40.2010.6.11.0000;12.190.784/0001-47;
CESAR LIMA DO NASCIMENTO;CESAR LIMA;40004;APTO (Deferido);PSB;40;MATO GROSSO MELHOR PRA VOCÊ;PDT / PPS / PSB / PV;Deputado Estadual;Masculino;1966-09-14;Casado(a);Advogado;Superior completo;Brasileira nata;SAO PAULO / SP;;Suplente;200232010;1553-24.2010.6.11.0000;12.199.153/0001-99;
CICI DE MATOS;CICI DE MATOS;22811;INAPTO (Indeferido);PR;22;MATO GROSSO EM PRIMEIRO LUGAR III;PT / PMDB / PR;Deputado Estadual;Feminino;1961-08-08;Casado(a);Dona de Casa;Ensino Médio completo;Brasileira nata;CUIABA / MT;;;207152010;1903-12.2010.6.11.0000;12.214.255/0001-36;
CLARA SANDRA DE ARAUJO SILVA LIMA;CLARA SANDRA;10007;APTO (Deferido);PRB;10;COLIGAÇÃO MATO GROSSO PARA TODOS;PRB / PTN / PSC / PHS / PTC / PRP / PC do B;Deputado Estadual;Feminino;1962-05-03;Divorciado(a);Advogado;Superior completo;Brasileira nata;FLORA RICA / SP;;Não eleito;199812010;1600-95.2010.6.11.0000;12.198.363/0001-62;
CLARICE FRANCISCA DA SILVA;CLARA;17123;APTO (Deferido);PSL;17;O POVO NO PODER;PTB / PSL / PSDC / PRTB / PMN / PT do B;Deputado Estadual;Feminino;1955-12-02;Solteiro(a);Cabeleireiro e Barbeiro;Superior incompleto;Brasileira nata;MARABA PAULISTA / SP;;Suplente;207022010;1874-59.2010.6.11.0000;12.206.380/0001-02;
CLARITO NUNES DE MORAIS JUNIOR;CLARITO JUNIOR;40140;APTO (Deferido);PSB;40;MATO GROSSO MELHOR PRA VOCÊ;PDT / PPS / PSB / PV;Deputado Estadual;Masculino;1980-10-05;Casado(a);Servidor Público Estadual;Superior completo;Brasileira nata;BARRA DO GARÇAS / MT;;Suplente;200242010;1562-83.2010.6.11.0000;12.199.800/0001-62;
CLAUDETE APARECIDA GONÇALVES;CLAUDETE GONÇALVES;40840;INAPTO (Indeferido);PSB;40;MATO GROSSO MELHOR PRA VOCÊ;PDT / PPS / PSB / PV;Deputado Estadual;Feminino;1954-12-13;Divorciado(a);Auxiliar de Escritório e Assemelhados;Ensino Médio completo;Brasileira nata;PARANAYT / PR;;;207742010;1964-67.2010.6.11.0000;12.206.121/0001-73;
CLAUDIA DE OLIVEIRA FAGOTTI;CLAUDIA FAGOTTI;22580;APTO (Deferido);PR;22;MATO GROSSO EM PRIMEIRO LUGAR III;PT / PMDB / PR;Deputado Estadual;Feminino;1970-01-22;Casado(a);Empresário;Superior completo;Brasileira nata;SAO JOSE DO RIO PRETO / SP;;Suplente;207172010;1905-79.2010.6.11.0000;12.206.441/0001-23;
CLAUDIA REGINA BATISTA SILVA;CLAUDIA REGINA;40852;INAPTO (Indeferido);PSB;40;MATO GROSSO MELHOR PRA VOCÊ;PDT / PPS / PSB / PV;Deputado Estadual;Feminino;1959-06-08;Casado(a);Secretário e Datilógrafo;Ensino Médio completo;Brasileira nata;TESOURO / MT;;;241792010;2243-53.2010.6.11.0000;12.289.742/0001-68;
CLEAN MIRANDA DE OLIVEIRA;CLEAN MIRANDA;36036;APTO (Deferido);PTC;36;COLIGAÇÃO MATO GROSSO PARA TODOS;PRB / PTN / PSC / PHS / PTC / PRP / PC do B;Deputado Estadual;Masculino;1976-09-21;Solteiro(a);Administrador;Ensino Médio completo;Brasileira nata;CUIABA / MT;;Não eleito;202572010;1776-74.2010.6.11.0000;12.205.147/0001-05;
CLEDISON GONÇALVES DA SILVA;CLEDISON GONÇALVES;14190;APTO (Deferido);PTB;14;O POVO NO PODER;PTB / PSL / PSDC / PRTB / PMN / PT do B;Deputado Estadual;Masculino;1964-06-01;Casado(a);Servidor Público Estadual;Superior incompleto;Brasileira nata;CUIABÁ / MT;;Suplente;206212010;1869-37.2010.6.11.0000;12.206.287/0001-90;
CLOVES PEREIRA DA SILVA;CLOVES PEREIRA;40222;APTO (Deferido);PSB;40;MATO GROSSO MELHOR PRA VOCÊ;PDT / PPS / PSB / PV;Deputado Estadual;Masculino;1968-04-12;Casado(a);Vereador;Ensino Fundamental completo;Brasileira nata;JACIARA / MT;;Suplente;207702010;1980-21.2010.6.11.0000;12.207.302/0001-14;
CREUZA MARIA DA SILVA;CREUZA MARIA;40910;INAPTO (Indeferido);PSB;40;MATO GROSSO MELHOR PRA VOCÊ;PDT / PPS / PSB / PV;Deputado Estadual;Feminino;1963-03-28;Casado(a);Dona de Casa;Ensino Fundamental completo;Brasileira nata;VARZEA GRANDE / MT;;;241802010;2241-83.2010.6.11.0000;12.407.994/0001-44;
CRISTIANO DOS SANTOS MILHOMEM;CRISTIANO MILHOMEM;25000;APTO (Deferido);DEM;25;COLIGAÇÃO SENADOR JONAS PINHEIRO III;DEM / PSDB;Deputado Estadual;Masculino;1977-02-04;Casado(a);Vereador;Superior completo;Brasileira nata;SAO FELIX DO ARAGUAIA / MT;;Suplente;194942010;1625-11.2010.6.11.0000;12.190.896/0001-06;
DALILA GOMES DE ARAUJO ARCANJO;DALILA GOMES;22321;INAPTO (Indeferido);PR;22;MATO GROSSO EM PRIMEIRO LUGAR III;PT / PMDB / PR;Deputado Estadual;Feminino;1966-12-27;Casado(a);Outros;Ensino Médio completo;Brasileira nata;JATAI / GO;;;197872010;1578-37.2010.6.11.0000;12.190.634/0001-33;
DARIO RODRIGUES SALAZAR;DARIO SALAZAR;10222;APTO (Deferido);PRB;10;COLIGAÇÃO MATO GROSSO PARA TODOS;PRB / PTN / PSC / PHS / PTC / PRP / PC do B;Deputado Estadual;Masculino;1951-09-14;Casado(a);Empresário;Ensino Fundamental incompleto;Brasileira nata;AMAMBAÍ / MS;;Não eleito;199822010;1612-12.2010.6.11.0000;12.207.150/0001-50;
