Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
HOSANNAH SOUZA DE ALENCAR;HOSANNAH.ALENCAR;2828;APTO (Deferido);PRTB;28;AVANÇA AMAZONAS;PRB / PP / PTB / PMDB / PTN / PSC / DEM / PRTB / PMN / PTC / PRP / PC do B;Deputado Federal;Masculino;1954-05-08;Divorciado(a);Advogado;Superior completo;Brasileira nata;MANAUS / AM;;Suplente;164232010;2098-89.2010.6.04.0000;12.198.236/0001-63;
JAMILY MARIA DE SOUZA AYRES;JAMILY AYRES;7033;APTO (Deferido);PT do B;70;O AMAZONAS MELHOR PARA TODOS;PDT / PT / PSL / PR / PSDC / PSB / PT do B;Deputado Federal;Feminino;1963-11-01;Solteiro(a);Auxiliar de Escritório e Assemelhados;Ensino Fundamental incompleto;Brasileira nata;MANAUS / AM;;Suplente;156362010;1710-89.2010.6.04.0000;12.173.669/0001-64;
JANDERVAL VASCONCELOS DA COSTA;JANDERVAL COSTA;4377;APTO (Deferido);PV;43;O Amazonas de Todos Nós;PPS / PV / PSDB;Deputado Federal;Masculino;1975-12-20;Casado(a);Outros;Superior incompleto;Brasileira nata;MANAUS / AP;;Não eleito;159022010;1837-27.2010.6.04.0000;12.178.418/0001-72;
JOSE ADALBERTO DA SILVA;ADAL;4350;APTO (Deferido);PV;43;O Amazonas de Todos Nós;PPS / PV / PSDB;Deputado Federal;Masculino;1954-08-27;Solteiro(a);Cantor e Compositor;Superior completo;Brasileira nata;COARI / AM;;Não eleito;163462010;2080-68.2010.6.04.0000;12.198.371/0001-09;
JOSE ANCHIETA DE SOUZA;ANCHIETA JERICÓ;3100;APTO (Deferido);PHS;31;-;-;Deputado Federal;Masculino;1963-02-13;Casado(a);Membro das Forças Armadas;Ensino Fundamental completo;Brasileira nata;TRIUNFO / PE;;Não eleito;165132010;2128-27.2010.6.04.0000;12.204.594/0001-31;
JOSE AUGUSTO DE SOUZA RODRIGUES;GUTO RODRIGUES;2323;APTO (Deferido);PPS;23;O Amazonas de Todos Nós;PPS / PV / PSDB;Deputado Federal;Masculino;1951-07-30;Casado(a);Outros;Superior completo;Brasileira nata;MANAUS / AM;;Não eleito;162672010;2063-32.2010.6.04.0000;12.198.284/0001-51;
JOSE DANIEL SIMOES ALVES DA SILVA;PROF DANIEL;1445;INAPTO (Indeferido);PTB;14;AVANÇA AMAZONAS;PRB / PP / PTB / PMDB / PTN / PSC / DEM / PRTB / PMN / PTC / PRP / PC do B;Deputado Federal;Masculino;1948-02-20;Casado(a);Professor de Ensino Superior;Superior completo;Brasileira nata;MANAUS / AM;;;164262010;2095-37.2010.6.04.0000;12.198.023/0001-31;
JOSE HAMILTON RIBEIRO PINHEIRO;HAMILTON RIBEIRO;2317;INAPTO (Indeferido);PPS;23;O Amazonas de Todos Nós;PPS / PV / PSDB;Deputado Federal;Masculino;1968-02-29;Casado(a);Militar Reformado;Superior incompleto;Brasileira nata;MANAUS / AM;;;163252010;2087-60.2010.6.04.0000;12.199.076/0001-77;
JOSE HENRIQUE OLIVEIRA;HENRIQUE OLIVEIRA;2222;APTO (Deferido com recurso);PR;22;O AMAZONAS MELHOR PARA TODOS;PDT / PT / PSL / PR / PSDC / PSB / PT do B;Deputado Federal;Masculino;1960-10-16;Divorciado(a);Outros;Ensino Médio completo;Brasileira nata;FLORIANOPOLIS / SC;;Eleito;156372010;1711-74.2010.6.04.0000;12.175.047/0001-75;
JOSE LUPERCIO RAMOS DE OLIVEIRA;LUPERCIO RAMOS;1514;INAPTO (Renúncia);PMDB;15;AVANÇA AMAZONAS;PRB / PP / PTB / PMDB / PTN / PSC / DEM / PRTB / PMN / PTC / PRP / PC do B;Deputado Federal;Masculino;1950-10-30;Divorciado(a);Deputado;Superior completo;Brasileira nata;SANTO ANTONIO DO IÇA / AM;;;157532010;1848-56.2010.6.04.0000;12.168.917/0001-89;
JOSE MARIA NASCIMENTO COSTA;PASTOR JOSÉ MARIA;3131;APTO (Deferido);PHS;31;-;-;Deputado Federal;Masculino;1954-04-22;Casado(a);Comerciário;Ensino Médio incompleto;Brasileira nata;CAPANEMA / PA;;Não eleito;166452010;2134-34.2010.6.04.0000;12.206.051/0001-53;
JOSE MOISES CASTANHEIRO AMORIM;MOISES CASTANHEIRO;5000;APTO (Deferido);PSOL;50;-;-;Deputado Federal;Masculino;1962-05-23;Casado(a);Servidor Público Estadual;Ensino Médio completo;Brasileira nata;PORTO VELHO / RO;;Não eleito;158402010;1927-35.2010.6.04.0000;12.173.671/0001-33;
JOSÉ SÁDIO JACMINUTH DE ALCANTARA;PR. JOSÉ SÁDIO;7010;APTO (Deferido);PT do B;70;O AMAZONAS MELHOR PARA TODOS;PDT / PT / PSL / PR / PSDC / PSB / PT do B;Deputado Federal;Masculino;1954-09-29;Solteiro(a);Sacerdote ou Membro de Ordem ou Seita Religiosa;Superior completo;Brasileira nata;MANAUS / AM;;Suplente;200162010;2366-46.2010.6.04.0000;12.311.735/0001-15;
LILIANE NASCIMENTO COSTA;LILIANE COSTA;1588;INAPTO (Indeferido);PMDB;15;AVANÇA AMAZONAS;PRB / PP / PTB / PMDB / PTN / PSC / DEM / PRTB / PMN / PTC / PRP / PC do B;Deputado Federal;Feminino;1977-06-22;Solteiro(a);Jornalista e Redator;Superior completo;Brasileira nata;MANAUS / AM;;;164212010;2102-29.2010.6.04.0000;12.199.637/0001-38;
LUIZ FERNANDO SARMENTO NICOLAU;DR. LUIZ FERNANDO;3333;APTO (Deferido);PMN;33;AVANÇA AMAZONAS;PRB / PP / PTB / PMDB / PTN / PSC / DEM / PRTB / PMN / PTC / PRP / PC do B;Deputado Federal;Masculino;1946-09-30;Casado(a);Médico;Superior completo;Brasileira nata;RIO DE JANEIRO / RJ;;Suplente;157542010;1849-41.2010.6.04.0000;12.167.733/0001-02;
MARCEL ALEXANDRE DA SILVA;MARCEL ALEXANDRE;1533;APTO (Deferido);PMDB;15;AVANÇA AMAZONAS;PRB / PP / PTB / PMDB / PTN / PSC / DEM / PRTB / PMN / PTC / PRP / PC do B;Deputado Federal;Masculino;1963-10-04;Casado(a);Vereador;Superior completo;Brasileira nata;SALVADOR / BA;;Suplente;157552010;1850-26.2010.6.04.0000;12.198.898/0001-33;
MARCELO AUGUSTO DA EIRA CORREA;MARCELO SERAFIM;4040;APTO (Deferido);PSB;40;O AMAZONAS MELHOR PARA TODOS;PDT / PT / PSL / PR / PSDC / PSB / PT do B;Deputado Federal;Masculino;1977-01-09;Casado(a);Farmacêutico;Superior completo;Brasileira nata;MANAUS / AM;;Suplente;156382010;1712-59.2010.6.04.0000;12.177.783/0001-62;
MARIA AUXILIADORA FERREIRA DE MELO;DORINHA DO PV;4333;APTO (Deferido com recurso);PV;43;O Amazonas de Todos Nós;PPS / PV / PSDB;Deputado Federal;Feminino;1965-11-22;Casado(a);Outros;Superior incompleto;Brasileira nata;LABREA / AM;;Não eleito;164522010;2117-95.2010.6.04.0000;12.204.411/0001-88;
MARIA CLEIDE VIEIRA DA CUNHA SILVA;MARIA CLEIDE;1510;APTO (Deferido);PMDB;15;AVANÇA AMAZONAS;PRB / PP / PTB / PMDB / PTN / PSC / DEM / PRTB / PMN / PTC / PRP / PC do B;Deputado Federal;Feminino;1966-09-01;Casado(a);Professor de Ensino Fundamental;Superior completo;Brasileira nata;BERURI / AM;;Suplente;202992010;2409-80.2010.6.04.0000;12.325.690/0001-38;
MARIA DO SOCORRO DOS SANTOS MARINHO;SOCORRO MARINHO;1713;INAPTO (Indeferido);PSL;17;O AMAZONAS MELHOR PARA TODOS;PDT / PT / PSL / PR / PSDC / PSB / PT do B;Deputado Federal;Feminino;1974-10-04;Casado(a);Outros;Ensino Médio completo;Brasileira nata;BARREIRINHA / AM;;;156392010;1713-44.2010.6.04.0000;12.177.990/0001-17;
MARIA ELISABETE MACIEL DA SILVA;BETE MACIEL;2303;INAPTO (Indeferido);PPS;23;O Amazonas de Todos Nós;PPS / PV / PSDB;Deputado Federal;Feminino;1964-03-12;Divorciado(a);Ocupante de Cargo em Comissão;Superior incompleto;Brasileira nata;CRUZEIRO DO SUL / AC;;;163282010;2086-75.2010.6.04.0000;12.198.717/0001-79;
MARIA SOLANGE DE SOUZA QUEIROZ;SOLANGE QUEIROZ;4022;APTO (Deferido);PSB;40;O AMAZONAS MELHOR PARA TODOS;PDT / PT / PSL / PR / PSDC / PSB / PT do B;Deputado Federal;Feminino;1959-01-27;Solteiro(a);Professor de Ensino Médio;Superior completo;Brasileira nata;COARI / AM;;Suplente;156402010;1714-29.2010.6.04.0000;12.206.168/0001-37;
MASSAMI MIKI;MASSAMI MIKI;1777;APTO (Deferido);PSL;17;O AMAZONAS MELHOR PARA TODOS;PDT / PT / PSL / PR / PSDC / PSB / PT do B;Deputado Federal;Masculino;1962-05-19;Solteiro(a);Vereador;Superior completo;Brasileira nata;BOA VISTA / RR;;Suplente;156412010;1715-14.2010.6.04.0000;12.171.517/0001-22;
MIGUEL DE HOLANDA VITAL;MIGUEL VITAL;2789;INAPTO (Renúncia);PSDC;27;O AMAZONAS MELHOR PARA TODOS;PDT / PT / PSL / PR / PSDC / PSB / PT do B;Deputado Federal;Masculino;1978-09-28;Casado(a);Empresário;Superior completo;Brasileira nata;MANAUS / AM;;;156422010;1716-96.2010.6.04.0000;12.178.872/0001-23;
MIRYAM MOURA DA CUNHA;CAFÉ;1577;INAPTO (Indeferido);PMDB;15;AVANÇA AMAZONAS;PRB / PP / PTB / PMDB / PTN / PSC / DEM / PRTB / PMN / PTC / PRP / PC do B;Deputado Federal;Feminino;1939-04-07;Viúvo(a);Agente de Saúde e Sanitarista;Superior completo;Brasileira nata;MANAUS / AM;;;166172010;2146-48.2010.6.04.0000;12.203.946/0001-34;
MONICA ALVES DE SOUZA;MONICA SOUZA;4522;INAPTO (Indeferido);PSDB;45;O Amazonas de Todos Nós;PPS / PV / PSDB;Deputado Federal;Feminino;1983-03-29;Solteiro(a);Auxiliar de Escritório e Assemelhados;Ensino Médio completo;Brasileira nata;MANAUS / AM;;;201102010;2404-58.2010.6.04.0000;12.312.458/0001-65;
NAAHBILA MOREIRA DOS SANTOS;NAAHBILA SANTOS;1544;APTO (Deferido);PMDB;15;AVANÇA AMAZONAS;PRB / PP / PTB / PMDB / PTN / PSC / DEM / PRTB / PMN / PTC / PRP / PC do B;Deputado Federal;Feminino;1987-11-06;Solteiro(a);Outros;Superior incompleto;Brasileira nata;MANAUS / AM;;Suplente;166162010;2138-71.2010.6.04.0000;12.204.816/0001-16;
NOEMIA FERNANDES LEITE;NOEMIA FERNANDES;1213;APTO (Deferido);PDT;12;O AMAZONAS MELHOR PARA TODOS;PDT / PT / PSL / PR / PSDC / PSB / PT do B;Deputado Federal;Feminino;1967-07-26;Divorciado(a);Outros;Superior completo;Brasileira nata;TEFÉ / AM;;Suplente;156432010;1717-81.2010.6.04.0000;12.173.831/0001-44;
ORLANDO CAMPOS TEIXEIRA;ORLANDO TEIXEIRA;4512;APTO (Deferido);PSDB;45;O Amazonas de Todos Nós;PPS / PV / PSDB;Deputado Federal;Masculino;1963-07-17;Casado(a);Empresário;Ensino Médio completo;Brasileira nata;MANAUS / AM;;Não eleito;162562010;2055-55.2010.6.04.0000;12.198.714/0001-35;
OSMAN BATISTA BARRETO;OSMAN BARRETO;4567;APTO (Deferido);PSDB;45;O Amazonas de Todos Nós;PPS / PV / PSDB;Deputado Federal;Masculino;1970-04-26;Casado(a);Economista;Superior completo;Brasileira nata;CARAUARI / AM;;Não eleito;162762010;2019-13.2010.6.04.0000;12.199.296/0001-09;
PATRICIA PAULA DA SILVA ALVES;PATRICIA PAULA;4317;INAPTO (Indeferido);PV;43;O Amazonas de Todos Nós;PPS / PV / PSDB;Deputado Federal;Feminino;1975-12-06;Solteiro(a);Pedagogo;Superior completo;Brasileira nata;MANAUS / AM;;;201112010;2403-73.2010.6.04.0000;12.312.442/0001-52;
PAUDERNEY TOMAZ AVELINO;PAUDERNEY;2525;APTO (Deferido);DEM;25;AVANÇA AMAZONAS;PRB / PP / PTB / PMDB / PTN / PSC / DEM / PRTB / PMN / PTC / PRP / PC do B;Deputado Federal;Masculino;1954-09-24;Solteiro(a);Engenheiro;Superior completo;Brasileira nata;EIRUNEPÉ / AM;;Eleito;157562010;1851-11.2010.6.04.0000;12.168.915/0001-90;
PAULO CARLOS DE CARLI;PAULO DE CARLI;1234;APTO (Deferido);PDT;12;O AMAZONAS MELHOR PARA TODOS;PDT / PT / PSL / PR / PSDC / PSB / PT do B;Deputado Federal;Masculino;1964-11-08;Casado(a);Administrador;Superior completo;Brasileira nata;CAMPINAS / SP;;Suplente;156442010;1718-66.2010.6.04.0000;12.174.861/0001-75;
PAULO HERBAN MACIEL JACOB FILHO;PAULO MACIEL;2299;APTO (Deferido);PR;22;O AMAZONAS MELHOR PARA TODOS;PDT / PT / PSL / PR / PSDC / PSB / PT do B;Deputado Federal;Masculino;1962-09-30;Casado(a);Advogado;Superior completo;Brasileira nata;MANAUS / AM;;Suplente;156452010;1719-51.2010.6.04.0000;12.179.855/0001-00;
PEDRO NUNES OLIVEIRA;RING BOXE;4366;APTO (Deferido com recurso);PV;43;O Amazonas de Todos Nós;PPS / PV / PSDB;Deputado Federal;Masculino;1965-06-01;Solteiro(a);Fiscal;Ensino Fundamental completo;Brasileira nata;MANAUS / AM;;Não eleito;162442010;2044-26.2010.6.04.0000;12.199.433/0001-05;
RAIMUNDO NAZARENO DE LIMA;NAZARENO;1712;INAPTO (Renúncia);PSL;17;O AMAZONAS MELHOR PARA TODOS;PDT / PT / PSL / PR / PSDC / PSB / PT do B;Deputado Federal;Masculino;1970-10-20;Casado(a);Outros;Ensino Médio completo;Brasileira nata;BONITO / PA;;;156462010;1720-36.2010.6.04.0000;12.175.775/0001-87;
RAIMUNDO SABINO CASTELO BRANCO MAUES;SABINO CASTELO BRANCO;1414;APTO (Deferido);PTB;14;AVANÇA AMAZONAS;PRB / PP / PTB / PMDB / PTN / PSC / DEM / PRTB / PMN / PTC / PRP / PC do B;Deputado Federal;Masculino;1964-08-31;Casado(a);Deputado;Ensino Médio completo;Brasileira nata;MANAUS / AM;;Média;157572010;1852-93.2010.6.04.0000;12.173.653/0001-51;
RAIMUNDO SANTOS DA SILVA;RAIMUNDO SANTOS;3377;APTO (Deferido);PMN;33;AVANÇA AMAZONAS;PRB / PP / PTB / PMDB / PTN / PSC / DEM / PRTB / PMN / PTC / PRP / PC do B;Deputado Federal;Masculino;1955-07-20;Casado(a);Servidor Público Municipal;Ensino Fundamental completo;Brasileira nata;MANAUS / AM;;Suplente;157582010;1853-78.2010.6.04.0000;12.169.163/0001-81;
REBECCA MARTINS GARCIA;REBECCA GARCIA;1122;APTO (Deferido);PP;11;AVANÇA AMAZONAS;PRB / PP / PTB / PMDB / PTN / PSC / DEM / PRTB / PMN / PTC / PRP / PC do B;Deputado Federal;Feminino;1973-04-24;Casado(a);Deputado;Superior completo;Brasileira nata;MANAUS / AM;;Eleito;157592010;1865-92.2010.6.04.0000;12.177.016/0001-53;
RENATA MACIEL SEABRA;RENATA SEABRA;1566;INAPTO (Renúncia);PMDB;15;AVANÇA AMAZONAS;PRB / PP / PTB / PMDB / PTN / PSC / DEM / PRTB / PMN / PTC / PRP / PC do B;Deputado Federal;Feminino;1984-06-28;Solteiro(a);Agente Administrativo;Superior completo;Brasileira nata;MANAUS / AM;;;166112010;2135-19.2010.6.04.0000;12.205.008/0001-73;
ROBERTO CARLOS RIBEIRO PEREIRA;ROBERTO CARLOS;1743;APTO (Deferido);PSL;17;O AMAZONAS MELHOR PARA TODOS;PDT / PT / PSL / PR / PSDC / PSB / PT do B;Deputado Federal;Masculino;1967-03-14;Solteiro(a);Membro das Forças Armadas;Ensino Médio completo;Brasileira nata;LINHARES / ES;;Suplente;190302010;2296-29.2010.6.04.0000;12.277.097/0001-63;
ROBERTO DIAS BARRETO;PASTOR ROBERTO DIAS;1010;INAPTO (Renúncia);PRB;10;AVANÇA AMAZONAS;PRB / PP / PTB / PMDB / PTN / PSC / DEM / PRTB / PMN / PTC / PRP / PC do B;Deputado Federal;Masculino;1961-04-15;Casado(a);Outros;Ensino Fundamental incompleto;Brasileira nata;OSACO / SP;;;157602010;1854-63.2010.6.04.0000;12.168.047/0001-48;
SERGIO PAULO MONTEIRO LITAIFF;SERGIO LITAIFF;4343;APTO (Deferido);PV;43;O Amazonas de Todos Nós;PPS / PV / PSDB;Deputado Federal;Masculino;1945-08-09;Divorciado(a);Advogado;Superior completo;Brasileira nata;MANAUS / AM;;Não eleito;162552010;2042-56.2010.6.04.0000;12.198.504/0001-47;
SILAS CAMARA;SILAS CAMARA;2010;APTO (Deferido);PSC;20;AVANÇA AMAZONAS;PRB / PP / PTB / PMDB / PTN / PSC / DEM / PRTB / PMN / PTC / PRP / PC do B;Deputado Federal;Masculino;1962-12-15;Casado(a);Deputado;Superior completo;Brasileira nata;RIO BRANCO / AC;;Eleito;157612010;1855-48.2010.6.04.0000;12.171.837/0001-82;
SIMONE DE ABREU DIAS;SIMONE;7007;APTO (Deferido);PT do B;70;O AMAZONAS MELHOR PARA TODOS;PDT / PT / PSL / PR / PSDC / PSB / PT do B;Deputado Federal;Feminino;1980-08-30;Solteiro(a);Outros;Superior completo;Brasileira nata;MANAUS / AM;;Suplente;156472010;1721-21.2010.6.04.0000;12.177.947/0001-51;
STENIRA PEREIRA DA COSTA;STENIRA COSTA;3110;INAPTO (Indeferido);PHS;31;-;-;Deputado Federal;Feminino;1975-07-22;Solteiro(a);Outros;Ensino Médio incompleto;Brasileira nata;MANAUS / AM;;;199402010;2365-61.2010.6.04.0000;12.311.764/0001-87;
TATIANA DOS SANTOS FERREIRA;TATIANA FERREIRA;4555;APTO (Deferido);PSDB;45;O Amazonas de Todos Nós;PPS / PV / PSDB;Deputado Federal;Feminino;1978-09-30;Casado(a);Outros;Superior completo;Brasileira nata;MANAUS / AM;;Não eleito;201122010;2402-88.2010.6.04.0000;12.312.447/0001-85;
VERA LUCIA PINTO ANTONY;VERA ANTONY;4313;APTO (Deferido);PV;43;O Amazonas de Todos Nós;PPS / PV / PSDB;Deputado Federal;Feminino;1969-08-07;Casado(a);Corretor de Imóveis, Seguros, Títulos e Valores;Superior completo;Brasileira nata;MANAUS / AM;;Não eleito;201132010;2401-06.2010.6.04.0000;12.312.444/0001-41;
