Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
EDEZIO ANTONIO MARTELLI;MARTELLI;1013;APTO (Deferido);PRB;10;UNIDOS PARA AVANÇAR;PRB / PSC / PR / PTC / PSDB / PT do B;Deputado Federal;Masculino;1962-09-14;Casado(a);Comerciante;Ensino Médio completo;Brasileira nata;COLATINA / ES;;Não eleito;158312010;1147-94.2010.6.22.0000;12.190.017/0001-38;
EDIVALDO FERREIRA DE OLIVEIRA;DJ MALUCO;1144;APTO (Deferido);PP;11;AVANÇA RONDONIA - O Progresso não pode parar;PP / PTB / PSL / PTN / PPS / PSDC / PHS / PMN / PV / PRP;Deputado Federal;Masculino;1970-11-23;Solteiro(a);Cantor e Compositor;Ensino Fundamental completo;Brasileira nata;MOREIRA SALES / PR;;Suplente;153642010;919-22.2010.6.22.0000;12.174.673/0001-47;
EDUARDO LACERDA;EDUARDO LACERDA;2333;APTO (Deferido);PPS;23;AVANÇA RONDONIA - O Progresso não pode parar;PP / PTB / PSL / PTN / PPS / PSDC / PHS / PMN / PV / PRP;Deputado Federal;Masculino;1980-09-14;Casado(a);Auxiliar de Escritório e Assemelhados;Superior completo;Brasileira nata;ARIQUEMES / RO;;Suplente;153652010;920-07.2010.6.22.0000;12.206.526/0001-01;
EDUARDO MENEZES MARQUES;VELHINHO PORRETA;6524;APTO (Deferido);PC do B;65;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS I;PDT / PMDB / DEM / PRTB / PC do B;Deputado Federal;Masculino;1961-01-27;Casado(a);Servidor Público Federal;Ensino Médio completo;Brasileira nata;RIO JANEIRO / RJ;;Suplente;150682010;1121-96.2010.6.22.0000;12.221.783/0001-12;
ELDO DE LIMA;PROFESOR ELDO;1512;APTO (Deferido);PMDB;15;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS I;PDT / PMDB / DEM / PRTB / PC do B;Deputado Federal;Masculino;1964-10-20;Casado(a);Administrador;Superior completo;Brasileira nata;TENENTE PORTELA / RS;;Suplente;150692010;1122-81.2010.6.22.0000;12.204.773/0001-79;
FRANCISCO SANCHES MENDONÇA;SANCHES;1399;APTO (Deferido);PT;13;RONDÔNIA MELHOR PARA TODOS;PT / PSB;Deputado Federal;Masculino;1970-07-19;Casado(a);Professor de Ensino Médio;Superior completo;Brasileira nata;GUAJARÁ MIRIM / RO;;Suplente;159162010;1199-90.2010.6.22.0000;12.256.100/0001-62;
GILSON ALVES TAURINO;GILSON DA PREFEITURA;5005;APTO (Deferido);PSOL;50;-;-;Deputado Federal;Masculino;1958-07-31;Solteiro(a);Motorista de Veículos de Transporte de Carga;Ensino Médio completo;Brasileira nata;VILA VELHA / ES;;Não eleito;150952010;813-60.2010.6.22.0000;12.204.846/0001-22;
HAMILTON NOBRE CASARA;HAMILTON CASARA;4510;INAPTO (Indeferido);PSDB;45;UNIDOS PARA AVANÇAR;PRB / PSC / PR / PTC / PSDB / PT do B;Deputado Federal;Masculino;1959-03-11;Casado(a);Engenheiro;Superior completo;Brasileira nata;GUAJARA-MIRIM / RO;;Registro negado antes da eleição;157652010;1176-47.2010.6.22.0000;12.189.886/0001-42;
HILDA MONTEIRO DE AZEVEDO;HILDA AZEVEDO;2811;APTO (Deferido);PRTB;28;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS I;PDT / PMDB / DEM / PRTB / PC do B;Deputado Federal;Feminino;1960-09-22;Solteiro(a);Servidor Público Estadual;Superior incompleto;Brasileira nata;PORTO VELHO / RO;;Suplente;150702010;1123-66.2010.6.22.0000;12.206.123/0001-62;
HIRAN PINTO CASTIEL;HIRAN CASTIEL;1211;APTO (Deferido);PDT;12;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS I;PDT / PMDB / DEM / PRTB / PC do B;Deputado Federal;Masculino;1959-08-04;Casado(a);Empresário;Superior completo;Brasileira nata;PORTO VELHO / RO;;Suplente;150712010;1124-51.2010.6.22.0000;12.214.103/0001-33;
ISRAEL XAVIER BATISTA;PROFº.ISRAEL;1314;APTO (Deferido);PT;13;RONDÔNIA MELHOR PARA TODOS;PT / PSB;Deputado Federal;Masculino;1957-01-18;Casado(a);Professor de Ensino Superior;Superior completo;Brasileira nata;TEIXEIRA / PB;;Suplente;158682010;1217-14.2010.6.22.0000;12.198.744/0001-41;
ITAMAR DOS SANTOS FERREIRA;ITAMAR DA CUT;1333;APTO (Deferido);PT;13;RONDÔNIA MELHOR PARA TODOS;PT / PSB;Deputado Federal;Masculino;1964-03-14;Casado(a);Outros;Superior completo;Brasileira nata;PAULO DE FARIAS / SP;;Suplente;159032010;1297-75.2010.6.22.0000;12.198.741/0001-08;
JAIME DE SOUZA LIMA;JAIME DE SOUZA;2712;APTO (Deferido);PSDC;27;AVANÇA RONDONIA - O Progresso não pode parar;PP / PTB / PSL / PTN / PPS / PSDC / PHS / PMN / PV / PRP;Deputado Federal;Masculino;1965-07-15;Casado(a);Outros;Ensino Médio completo;Brasileira nata;PORTO VELHO / RO;;Suplente;153662010;921-89.2010.6.22.0000;12.206.187/0001-63;
JAIR DE FIGUEIREDO MONTE;JAIR MONTES;3636;APTO (Deferido);PTC;36;UNIDOS PARA AVANÇAR;PRB / PSC / PR / PTC / PSDB / PT do B;Deputado Federal;Masculino;1970-05-01;Casado(a);Administrador;Superior incompleto;Brasileira nata;HUMAITA / AM;;Não eleito;157572010;1172-10.2010.6.22.0000;12.199.166/0001-68;
JOÃO BATISTA DOS SANTOS;JOÃO DA MULETA;1523;INAPTO (Renúncia);PMDB;15;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS I;PDT / PMDB / DEM / PRTB / PC do B;Deputado Federal;Masculino;1965-06-23;Casado(a);Pecuarista;Superior incompleto;Brasileira nata;GRACHO CARDOSO / SE;;;207002010;1457-03.2010.6.22.0000;12.347.271/0001-05;
JOÃO BECKER;BECKER;1345;APTO (Deferido);PT;13;RONDÔNIA MELHOR PARA TODOS;PT / PSB;Deputado Federal;Masculino;1956-08-21;Casado(a);Trabalhador Rural;Ensino Médio completo;Brasileira nata;NOVA AURORA / PR;;Suplente;151962010;826-59.2010.6.22.0000;12.235.191/0001-50;
JOAO DA CRUZ REIS;JOAO DA CRUZ REIS;3188;APTO (Deferido);PHS;31;AVANÇA RONDONIA - O Progresso não pode parar;PP / PTB / PSL / PTN / PPS / PSDC / PHS / PMN / PV / PRP;Deputado Federal;Masculino;1950-08-23;Casado(a);Servidor Público Municipal;Ensino Médio completo;Brasileira nata;BACAMAL / MA;;Suplente;158762010;1220-66.2010.6.22.0000;12.198.190/0001-82;
JOÃO DA LUZ LOPES;JOÃO DA LUZ;4520;APTO (Deferido);PSDB;45;UNIDOS PARA AVANÇAR;PRB / PSC / PR / PTC / PSDB / PT do B;Deputado Federal;Masculino;1950-06-12;Casado(a);Técnico Contabilidade, Estatística, Economia Doméstica e Administração;Ensino Médio completo;Brasileira nata;BABAÇULÂNDIA / TO;;Não eleito;158042010;1257-93.2010.6.22.0000;12.229.771/0001-34;
JOÃO DO VALE NETO;JOÃO DO VALE;4545;APTO (Deferido);PSDB;45;UNIDOS PARA AVANÇAR;PRB / PSC / PR / PTC / PSDB / PT do B;Deputado Federal;Masculino;1949-09-14;Separado(a) judicialmente;Advogado;Superior completo;Brasileira nata;TAUA / CE;;Não eleito;158982010;1233-65.2010.6.22.0000;12.214.116/0001-02;
JOÃO MOREIRA BONFIM;CORONEL BONFIM;7077;APTO (Deferido);PT do B;70;UNIDOS PARA AVANÇAR;PRB / PSC / PR / PTC / PSDB / PT do B;Deputado Federal;Masculino;1965-10-24;Casado(a);Policial Militar;Superior completo;Brasileira nata;APARECIDA DO OESTE / SP;;Não eleito;157422010;1169-55.2010.6.22.0000;12.204.208/0001-01;
JOAREZ JARDIM;JOAREZ JARDIM;1123;APTO (Deferido);PP;11;AVANÇA RONDONIA - O Progresso não pode parar;PP / PTB / PSL / PTN / PPS / PSDC / PHS / PMN / PV / PRP;Deputado Federal;Masculino;1959-12-27;Casado(a);Empresário;Ensino Fundamental incompleto;Brasileira nata;SÃO FRANCISCO DE PAULO / RS;;Suplente;153672010;922-74.2010.6.22.0000;12.206.276/0001-00;
JOEL MARTINS DE OLIVEIRA;JOEL DA YAMAHA;2011;APTO (Deferido);PSC;20;UNIDOS PARA AVANÇAR;PRB / PSC / PR / PTC / PSDB / PT do B;Deputado Federal;Masculino;1976-02-13;Casado(a);Administrador;Superior completo;Brasileira nata;JACIARA / MT;;Não eleito;158742010;1219-81.2010.6.22.0000;12.206.539/0001-80;
JOSE AMAURI DOS SANTOS;AMAURI DOS MOLETAS;1570;INAPTO (Renúncia);PMDB;15;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS I;PDT / PMDB / DEM / PRTB / PC do B;Deputado Federal;Masculino;1964-05-06;Casado(a);Pecuarista;Ensino Fundamental incompleto;Brasileira nata;GRACHO CARDOSO / SE;;;206992010;1458-85.2010.6.22.0000;12.347.264/0001-03;
JOSÉ RIBAMAR DE OLIVEIRA;PROFESSOR RIBAMAR;1310;APTO (Deferido);PT;13;RONDÔNIA MELHOR PARA TODOS;PT / PSB;Deputado Federal;Masculino;1965-03-19;Casado(a);Professor de Ensino Médio;Superior completo;Brasileira nata;FARIAS BRITO / CE;;Suplente;159142010;1242-27.2010.6.22.0000;12.204.317/0001-29;
LINDOMAR BARBOSA ALVES;LINDOMAR GARÇON;4310;APTO (Deferido);PV;43;AVANÇA RONDONIA - O Progresso não pode parar;PP / PTB / PSL / PTN / PPS / PSDC / PHS / PMN / PV / PRP;Deputado Federal;Masculino;1969-10-18;Casado(a);Deputado;Superior completo;Brasileira nata;RONDONOPOLIS / MT;;Média;153682010;923-59.2010.6.22.0000;12.175.348/0001-07;
LUCILEIA LEANDRO DE SOUZA;LEIA LEANDRO;1578;APTO (Deferido);PMDB;15;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS I;PDT / PMDB / DEM / PRTB / PC do B;Deputado Federal;Feminino;1962-12-07;Casado(a);Pedagogo;Ensino Médio completo;Brasileira nata;PORTO VELHO / RO;;Suplente;150722010;1125-36.2010.6.22.0000;12.206.099/0001-61;
LUCINEIDE DA SILVA TEIXEIRA;PROFESSORA LUCINEIDE;3111;APTO (Deferido);PHS;31;AVANÇA RONDONIA - O Progresso não pode parar;PP / PTB / PSL / PTN / PPS / PSDC / PHS / PMN / PV / PRP;Deputado Federal;Feminino;1978-09-15;Casado(a);Professor de Ensino Médio;Superior completo;Brasileira nata;PORTO VELHO / RO;;Suplente;158782010;1221-51.2010.6.22.0000;12.235.287/0001-18;
MANOEL NAZARENO CARVALHO DA SILVA JUNIOR;SARGENTO JUNIOR;6515;APTO (Deferido);PC do B;65;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS I;PDT / PMDB / DEM / PRTB / PC do B;Deputado Federal;Masculino;1970-12-19;Casado(a);Servidor Público Estadual;Ensino Médio completo;Brasileira nata;BELEM DO PARA / PA;;Suplente;150732010;1126-21.2010.6.22.0000;12.199.157/0001-77;
MARCIO NORBERTO DE CASTRO;PROF MARCIO;5020;APTO (Deferido);PSOL;50;-;-;Deputado Federal;Masculino;1963-06-11;Casado(a);Servidor Público Estadual;Ensino Médio completo;Brasileira nata;GOVERNADOR VALADARES / MG;;Não eleito;150962010;816-15.2010.6.22.0000;12.235.268/0001-91;
MARCONDES DOS SANTOS VENEROSO;MARCONDES SANTOS;2022;APTO (Deferido);PSC;20;UNIDOS PARA AVANÇAR;PRB / PSC / PR / PTC / PSDB / PT do B;Deputado Federal;Masculino;1974-12-22;Casado(a);Empresário;Ensino Médio completo;Brasileira nata;PARNAÍBA / PI;;Não eleito;158662010;1215-44.2010.6.22.0000;12.204.929/0001-11;
MARCOS ROGÉRIO DA SILVA BRITO;MARCOS ROGÉRIO;1234;APTO (Deferido);PDT;12;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS I;PDT / PMDB / DEM / PRTB / PC do B;Deputado Federal;Masculino;1978-07-07;Casado(a);Vereador;Superior incompleto;Brasileira nata;JI-PARANÁ / RO;;Média;150742010;1127-06.2010.6.22.0000;12.178.775/0001-30;
MARIA APARECIDA DA SILVA RODRIGUES;APARECIDA DO SINDSEF;2245;APTO (Deferido);PR;22;UNIDOS PARA AVANÇAR;PRB / PSC / PR / PTC / PSDB / PT do B;Deputado Federal;Feminino;1941-09-30;Separado(a) judicialmente;Aposentado (Exceto Servidor Público);Superior completo;Brasileira nata;VALPARAISO / SC;;Não eleito;158002010;1194-68.2010.6.22.0000;12.204.366/0001-61;
MARIA DE JESUS PEREZ BADRA;MARIA DE JESUS;1233;APTO (Deferido);PDT;12;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS I;PDT / PMDB / DEM / PRTB / PC do B;Deputado Federal;Feminino;1951-09-27;Casado(a);Dona de Casa;Superior completo;Brasileira nata;GUAJARÁ-MIRIM / RO;;Suplente;150752010;1128-88.2010.6.22.0000;12.204.030/0001-07;
MARINHA CELIA ROCHA RAUPP DE MATOS;MARINHA RAUPP;1515;APTO (Deferido);PMDB;15;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS I;PDT / PMDB / DEM / PRTB / PC do B;Deputado Federal;Feminino;1960-11-23;Casado(a);Psicólogo;Superior completo;Brasileira nata;MARACAI / SP;;Eleito;150762010;1129-73.2010.6.22.0000;12.203.878/0001-03;
MARITON BENEDITO DE HOLANDA;PADRE TON;1300;APTO (Deferido);PT;13;RONDÔNIA MELHOR PARA TODOS;PT / PSB;Deputado Federal;Masculino;1968-11-04;Solteiro(a);Outros;Superior completo;Brasileira nata;OEIRAS / PI;;Eleito;159172010;1200-75.2010.6.22.0000;12.204.529/0001-06;
MARLENE SILVA DE OLIVEIRA PARRA;MARLENE PARRA;1360;APTO (Deferido);PT;13;RONDÔNIA MELHOR PARA TODOS;PT / PSB;Deputado Federal;Feminino;1960-04-26;Divorciado(a);Vereador;Superior completo;Brasileira nata;JUSSARA / GO;;Suplente;159152010;1243-12.2010.6.22.0000;12.229.769/0001-65;
MATILDE HORTÊNCIA NEGRÂO DE ALMEIDA;PROFESSORA HORTENCIA;5010;APTO (Deferido);PSOL;50;-;-;Deputado Federal;Feminino;1968-06-13;Divorciado(a);Professor de Ensino Fundamental;Superior completo;Brasileira nata;MACAPÁ / AP;;Não eleito;161672010;1263-03.2010.6.22.0000;12.217.472/0001-80;
MAURO NAZIF RASUL;DR. MAURO NAZIF;4040;APTO (Deferido);PSB;40;RONDÔNIA MELHOR PARA TODOS;PT / PSB;Deputado Federal;Masculino;1959-01-30;Casado(a);Médico;Superior completo;Brasileira nata;BARRA DO PERUI / RJ;;Eleito;151972010;828-29.2010.6.22.0000;12.199.798/0001-21;
MENILDA APARECIDA FANTECELE;BRANCA;1330;APTO (Deferido);PT;13;RONDÔNIA MELHOR PARA TODOS;PT / PSB;Deputado Federal;Feminino;1967-09-02;Casado(a);Outros;Superior incompleto;Brasileira nata;NOVA MENESSA / ES;;Suplente;151982010;829-14.2010.6.22.0000;12.191.462/0001-12;
MESSIAS FERNANDES GOMES;MESSIAS FERNANDES;3131;APTO (Deferido);PHS;31;AVANÇA RONDONIA - O Progresso não pode parar;PP / PTB / PSL / PTN / PPS / PSDC / PHS / PMN / PV / PRP;Deputado Federal;Masculino;1983-06-04;Solteiro(a);Servidor Público Estadual;Superior incompleto;Brasileira nata;CAPELINHA / MG;;Suplente;205582010;1445-86.2010.6.22.0000;12.347.284/0001-76;
MIGUEL FERREIRA DE QUEIROZ;MIGUEL QUEIROZ;7088;APTO (Deferido);PT do B;70;UNIDOS PARA AVANÇAR;PRB / PSC / PR / PTC / PSDB / PT do B;Deputado Federal;Masculino;1956-05-15;Solteiro(a);Agente Administrativo;Ensino Fundamental incompleto;Brasileira nata;SANTA IZABEL DO OESTE / PR;;Não eleito;157082010;1253-56.2010.6.22.0000;12.198.957/0001-73;
NADJA MARIA GUIMARÃES DOS SANTOS;NADJA DOS MOLETAS;1555;INAPTO (Indeferido);PMDB;15;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS I;PDT / PMDB / DEM / PRTB / PC do B;Deputado Federal;Feminino;1973-07-15;Casado(a);Outros;Ensino Médio incompleto;Brasileira nata;SERGIPE / RO;;;150772010;1130-58.2010.6.22.0000;12.289.766/0001-17;
NAIR FERREIRA DE SOUZA BARRETO;NAIR BARRETO;4500;APTO (Deferido);PSDB;45;UNIDOS PARA AVANÇAR;PRB / PSC / PR / PTC / PSDB / PT do B;Deputado Federal;Feminino;1968-10-01;Casado(a);Vereador;Superior incompleto;Brasileira nata;TAPIRA / PR;;Não eleito;158962010;1232-80.2010.6.22.0000;12.206.321/0001-26;
NATAN DONADON;NATAN DONADON;1590;APTO (Indeferido com recurso);PMDB;15;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS I;PDT / PMDB / DEM / PRTB / PC do B;Deputado Federal;Masculino;1967-07-27;Casado(a);Agricultor;Ensino Médio completo;Brasileira nata;PORECATU / PR;;Indeferido com Recurso;150782010;1131-43.2010.6.22.0000;12.214.271/0001-29;
NEIRA CLÁUDIA CARDOSO FIGUEIRA;PROFESSORA NEIRA;6565;APTO (Deferido);PC do B;65;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS I;PDT / PMDB / DEM / PRTB / PC do B;Deputado Federal;Feminino;1965-06-03;Solteiro(a);Servidor Público Estadual;Superior completo;Brasileira nata;GUAJARA MIRIM / RO;;Suplente;150792010;1132-28.2010.6.22.0000;12.173.508/0001-70;
NILTON BALBINO;NILTON CAPIXABA;1406;APTO (Deferido);PTB;14;AVANÇA RONDONIA - O Progresso não pode parar;PP / PTB / PSL / PTN / PPS / PSDC / PHS / PMN / PV / PRP;Deputado Federal;Masculino;1960-02-09;Casado(a);Empresário;Superior completo;Brasileira nata;CUPARAQUE / MG;;Eleito;151752010;960-86.2010.6.22.0000;12.178.496/0001-77;
ODAIR JOSE DOMINGOS;ODAIR DA NOVA VISÃO;4343;APTO (Deferido);PV;43;AVANÇA RONDONIA - O Progresso não pode parar;PP / PTB / PSL / PTN / PPS / PSDC / PHS / PMN / PV / PRP;Deputado Federal;Masculino;1974-12-03;Solteiro(a);Empresário;Superior completo;Brasileira nata;VERA CRUZ DOESTE / PR;;Suplente;153692010;924-44.2010.6.22.0000;12.176.316/0001-18;
OZANA APARECIDA AIRES;OZANA AIRES;3300;APTO (Deferido);PMN;33;AVANÇA RONDONIA - O Progresso não pode parar;PP / PTB / PSL / PTN / PPS / PSDC / PHS / PMN / PV / PRP;Deputado Federal;Feminino;1963-05-19;Solteiro(a);Pedagogo;Ensino Médio completo;Brasileira nata;DOURADOS / MS;;Suplente;159242010;1205-97.2010.6.22.0000;12.206.299/0001-14;
PAULO RICARDO XISTO DA CUNHA;PAULO XISTO;1112;INAPTO (Renúncia);PP;11;AVANÇA RONDONIA - O Progresso não pode parar;PP / PTB / PSL / PTN / PPS / PSDC / PHS / PMN / PV / PRP;Deputado Federal;Masculino;1958-02-28;Casado(a);Servidor Público Estadual;Superior completo;Brasileira nata;CURITIBA / PR;;;159432010;1265-70.2010.6.22.0000;12.199.078/0001-66;
PEDRO PAULO DE CARVALHO;DR. PEDRO PAULO;1521;APTO (Deferido);PMDB;15;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS I;PDT / PMDB / DEM / PRTB / PC do B;Deputado Federal;Masculino;1970-03-26;Casado(a);Psicólogo;Superior completo;Brasileira nata;SIMÕES / PI;;Suplente;150802010;1133-13.2010.6.22.0000;12.204.671/0001-53;
RAIMUNDO NONATO DA SILVA;BAARIBU NONATO;5050;APTO (Deferido);PSOL;50;-;-;Deputado Federal;Masculino;1966-03-27;Casado(a);Servidor Público Estadual;Superior completo;Brasileira nata;LABREA / AM;;Não eleito;159442010;1213-74.2010.6.22.0000;12.214.246/0001-45;
RAQUEL DUARTE CARVALHO;DRA. RAQUEL;1516;APTO (Deferido);PMDB;15;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS I;PDT / PMDB / DEM / PRTB / PC do B;Deputado Federal;Feminino;1953-05-30;Casado(a);Médico;Superior completo;Brasileira nata;PINDORAMA / SP;;Suplente;150812010;1134-95.2010.6.22.0000;12.204.266/0001-35;
RENATO BARBOSA DA SILVA;RENATO BARBOSA;1301;APTO (Deferido);PT;13;RONDÔNIA MELHOR PARA TODOS;PT / PSB;Deputado Federal;Masculino;1954-05-23;Divorciado(a);Vendedor de Comércio Varejista e Atacadista;Superior incompleto;Brasileira nata;MAMANGUAPE / PB;;Suplente;151992010;830-96.2010.6.22.0000;12.229.871/0001-60;
ROBERTO KUPPE MORAES DA SILVA;ROBERTO KUPPÊ;1215;APTO (Deferido);PDT;12;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS I;PDT / PMDB / DEM / PRTB / PC do B;Deputado Federal;Masculino;1960-09-03;Solteiro(a);Empresário;Ensino Fundamental completo;Brasileira nata;GUAJARÁ-MIRIM / RO;;Suplente;150822010;1137-50.2010.6.22.0000;12.176.629/0001-76;
