Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
ARMANDO DIADOSK;DIADOSK;5013;APTO (Deferido);PSOL;50;-;-;Deputado Federal;Masculino;1963-04-06;Separado(a) judicialmente;Agente Administrativo;Ensino Médio incompleto;Brasileira nata;APUCARANA / PR;;Não eleito;143092010;576-91.2010.6.16.0000;12.177.075/0001-21;
ARYZONE MENDES DE ARAÚJO;DR.ARYZONE;4321;APTO (Deferido);PV;43;-;-;Deputado Federal;Masculino;1928-12-08;Casado(a);Médico;Superior completo;Brasileira nata;PALMAS / PR;;Suplente;138762010;566-47.2010.6.16.0000;12.167.531/0001-52;
ASSIS MIGUEL DO COUTO;ASSIS DO COUTO;1314;APTO (Deferido);PT;13;UNIÃO PELO PARANÁ;PDT / PT / PMDB / PR / PC do B;Deputado Federal;Masculino;1961-10-17;Casado(a);Agricultor;Ensino Fundamental completo;Brasileira nata;SANTO ANTONIO DO SUDOESTE / PR;;Eleito;146352010;963-09.2010.6.16.0000;12.176.438/0001-04;
AUGUSTO CARLOS KIRCHNER;AUGUSTO;1413;INAPTO (Renúncia);PTB;14;PACTO DA VITÓRIA;PTB / PSL / PTN / PRP;Deputado Federal;Masculino;1954-10-15;Viúvo(a);Agente Administrativo;Ensino Médio completo;Brasileira nata;GUARAPUAVA / PR;;;141242010;1251-54.2010.6.16.0000;12.174.414/0001-16;
BENEDITO CANDIDO DA SILVA;PROFESSOR BENEDITO;2349;APTO (Deferido);PPS;23;PSDB - PP - DEM - PPS - PRB;PRB / PP / PPS / DEM / PSDB;Deputado Federal;Masculino;1946-12-04;Casado(a);Professor de Ensino Superior;Superior completo;Brasileira nata;TAPIRATIBA / PR;;Suplente;142512010;802-96.2010.6.16.0000;12.174.137/0001-41;
BENTO ELISEO ALEIXO;CABO ALEIXO;2025;APTO (Deferido);PSC;20;-;-;Deputado Federal;Masculino;1977-04-02;Casado(a);Policial Militar;Superior completo;Brasileira nata;TIBAGI / PR;;Suplente;144842010;1291-36.2010.6.16.0000;12.168.560/0001-39;
BERNARDETE APARECIDA DO NASCIMENTO;BEL GHISI;3316;APTO (Deferido);PMN;33;PARANA MAIS FORTE;PSDC / PHS / PMN / PTC;Deputado Federal;Feminino;1973-11-24;Casado(a);Agenciador de Propaganda;Superior completo;Brasileira nata;CURITIBANOS / SC;;Não eleito;143482010;933-71.2010.6.16.0000;12.181.136/0001-24;
BERNARDINO BARRETO DE OLIVEIRA;PASTOR OLIVEIRA;1010;APTO (Deferido);PRB;10;PSDB - PP - DEM - PPS - PRB;PRB / PP / PPS / DEM / PSDB;Deputado Federal;Masculino;1957-04-15;Casado(a);Sacerdote ou Membro de Ordem ou Seita Religiosa;Ensino Fundamental completo;Brasileira nata;RIO DE JANEIRO / RJ;;Suplente;142522010;803-81.2010.6.16.0000;12.176.953/0001-94;
BRUNO CÉSAR DESCHAMPS MEIRINHO;BRUNO MEIRINHO;5005;APTO (Deferido);PSOL;50;-;-;Deputado Federal;Masculino;1982-05-10;Solteiro(a);Advogado;Superior completo;Brasileira nata;CURITIBA / PR;;Não eleito;143102010;580-31.2010.6.16.0000;12.168.717/0001-26;
CACILMARA GLONIK;CACILMARA;1460;APTO (Deferido);PTB;14;PACTO DA VITÓRIA;PTB / PSL / PTN / PRP;Deputado Federal;Feminino;1979-05-22;Casado(a);Dona de Casa;Ensino Médio completo;Brasileira nata;COLOMBO / PR;;Suplente;141252010;1252-39.2010.6.16.0000;12.168.457/0001-99;
CARLA HARYANE DE PAULA SANTOS;CARLA HARIANE;1582;INAPTO (Indeferido);PMDB;15;UNIÃO PELO PARANÁ;PDT / PT / PMDB / PR / PC do B;Deputado Federal;Feminino;1984-05-18;Solteiro(a);Cabeleireiro e Barbeiro;Ensino Médio completo;Brasileira nata;CURITIBA / PR;;;151902010;1513-04.2010.6.16.0000;12.206.048/0001-30;
CARLOS ANDRE SILVA TAMEZ;PROF CARLOS ANDRE;2024;APTO (Deferido);PSC;20;-;-;Deputado Federal;Masculino;1969-01-10;Casado(a);Outros;Superior completo;Brasileira nata;RIO DE JANEIRO / RJ;;Suplente;144852010;1293-06.2010.6.16.0000;12.181.395/0001-55;
CARLOS BENEDITO SICA DE TOLEDO;CARLOS SICA;3121;APTO (Deferido);PHS;31;PARANA MAIS FORTE;PSDC / PHS / PMN / PTC;Deputado Federal;Masculino;1961-04-28;Casado(a);Professor de Ensino Superior;Superior completo;Brasileira nata;MARINGA / PR;;Não eleito;143492010;934-56.2010.6.16.0000;12.199.460/0001-70;
CARLOS EDUARDO DE OLIVEIRA BRASIL;CARLOS BRASIL;4033;APTO (Deferido);PSB;40;-;-;Deputado Federal;Masculino;1956-03-29;Casado(a);Servidor Público Estadual;Superior completo;Brasileira nata;ITAPETININGA / SP;;Suplente;136672010;854-92.2010.6.16.0000;12.168.204/0001-15;
CARLOS HENRIQUE SÁ DE FERRANTE;CAÍQUE FERRANTE;4445;APTO (Deferido);PRP;44;PACTO DA VITÓRIA;PTB / PSL / PTN / PRP;Deputado Federal;Masculino;1957-01-14;Divorciado(a);Vereador;Superior completo;Brasileira nata;FLORIANÓPOLIS / SC;;Suplente;141262010;1253-24.2010.6.16.0000;12.174.895/0001-60;
CARLOS JULIANO BUDEL;BUDEL;4521;APTO (Deferido);PSDB;45;PSDB - PP - DEM - PPS - PRB;PRB / PP / PPS / DEM / PSDB;Deputado Federal;Masculino;1954-07-24;Casado(a);Vereador;Superior completo;Brasileira nata;CURITIBA / PR;;Suplente;142532010;804-66.2010.6.16.0000;12.206.219/0001-20;
CARLOS ROBERTO CARNEIRO;CARLOS CARNEIRO;4077;APTO (Deferido);PSB;40;-;-;Deputado Federal;Masculino;1958-05-01;Divorciado(a);Servidor Público Municipal;Ensino Médio completo;Brasileira nata;SÃO JERONIMO DA SERRA / PR;;Suplente;136682010;855-77.2010.6.16.0000;12.175.271/0001-67;
CARLOS ROBERTO MASSA JUNIOR;RATINHO JUNIOR;2020;APTO (Deferido);PSC;20;-;-;Deputado Federal;Masculino;1981-04-19;Casado(a);Deputado;Superior completo;Brasileira nata;JANDAIA DO SUL / PR;;Eleito;144862010;1295-73.2010.6.16.0000;12.168.777/0001-49;
CARLOS ROBERTO SCARPELINI;CARLOS SCARPELINI;1133;INAPTO (Indeferido);PP;11;PSDB - PP - DEM - PPS - PRB;PRB / PP / PPS / DEM / PSDB;Deputado Federal;Masculino;1952-01-31;Casado(a);Agricultor;Ensino Fundamental completo;Brasileira nata;APUCARANA / PR;;;142542010;805-51.2010.6.16.0000;12.171.049/0001-96;
CARMEN CHAVES SOARES;CARMEN CHAVES;4016;APTO (Deferido);PSB;40;-;-;Deputado Federal;Feminino;1957-07-16;Divorciado(a);Agente de Saúde e Sanitarista;Ensino Médio completo;Brasileira nata;MAFRA / SC;;Suplente;136692010;856-62.2010.6.16.0000;12.178.889/0001-80;
CELIO ANDRADE DA SILVA;CELIO ANDRADE;2070;APTO (Deferido);PSC;20;-;-;Deputado Federal;Masculino;1964-04-29;Casado(a);Fotógrafo e Assemelhados;Superior completo;Brasileira nata;ITARARÉ / SP;;Suplente;144872010;1296-58.2010.6.16.0000;12.207.299/0001-39;
CELSO FELIPE DE ARAUJO;CELSO DENTISTA;3363;APTO (Deferido);PMN;33;PARANA MAIS FORTE;PSDC / PHS / PMN / PTC;Deputado Federal;Masculino;1963-03-05;Casado(a);Odontólogo;Superior completo;Brasileira nata;CURITIBANOS / PR;;Não eleito;143502010;935-41.2010.6.16.0000;12.242.484/0001-64;
CELSO FERNANDO GÓES;CELSO GÓES;4330;INAPTO (Indeferido);PV;43;-;-;Deputado Federal;Masculino;1963-08-21;Separado(a) judicialmente;Farmacêutico;Superior completo;Brasileira nata;LARANJEIRAS DO SUL / PR;;;138772010;567-32.2010.6.16.0000;12.207.307/0001-47;
CEZAR AUGUSTO CAROLLO SILVESTRI;CEZAR SILVESTRI;2313;APTO (Deferido);PPS;23;PSDB - PP - DEM - PPS - PRB;PRB / PP / PPS / DEM / PSDB;Deputado Federal;Masculino;1954-08-01;Casado(a);Deputado;Superior completo;Brasileira nata;GUARAPUAVA / PR;;Média;142552010;806-36.2010.6.16.0000;12.173.534/0001-07;
CLAIR DA FLORA MARTINS;DRA CLAIR;4399;APTO (Deferido);PV;43;-;-;Deputado Federal;Feminino;1945-07-10;Divorciado(a);Médico;Superior completo;Brasileira nata;PORTO UNIÃO / SC;;Suplente;138782010;568-17.2010.6.16.0000;12.172.378/0001-51;
CLAUDETE ASSUNÇÃO DA SILVA;PROFESSORA CLAUDETE;4418;INAPTO (Indeferido);PRP;44;PACTO DA VITÓRIA;PTB / PSL / PTN / PRP;Deputado Federal;Feminino;1971-10-04;Casado(a);Professor de Ensino Fundamental;Superior incompleto;Brasileira nata;LONDRINA / PR;;;151842010;1510-49.2010.6.16.0000;12.206.608/0001-56;
CLAUDINEI MENEGUETTI;MENEGUETTI;1717;APTO (Deferido);PSL;17;PACTO DA VITÓRIA;PTB / PSL / PTN / PRP;Deputado Federal;Masculino;1974-10-02;Casado(a);Comerciante;Superior completo;Brasileira nata;APUCARANA / PR;;Suplente;141272010;1254-09.2010.6.16.0000;12.168.254/0001-00;
CLAUDIO RAIMUNDO KOVALSKI KAMINSKI;CLAUDIO KAMINSKI;3399;APTO (Deferido);PMN;33;PARANA MAIS FORTE;PSDC / PHS / PMN / PTC;Deputado Federal;Masculino;1954-03-28;Casado(a);Administrador;Superior completo;Brasileira nata;CAMPO MOURÃO / PR;;Não eleito;143512010;936-26.2010.6.16.0000;12.171.079/0001-00;
CLEBER LUCIANO SALANDIN;MESTRE CLEBER;3318;INAPTO (Indeferido);PMN;33;PARANA MAIS FORTE;PSDC / PHS / PMN / PTC;Deputado Federal;Masculino;1976-08-27;Casado(a);Comerciante;Ensino Médio completo;Brasileira nata;CURITIBA / PR;;Registro negado antes da eleição;181152010;1682-88.2010.6.16.0000;12.347.244/0001-24;
