Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
ADILSON ROSSI;ADILSON ROSSI;20200;APTO (Deferido);PSC;20;HUMANISTA CRISTÃO ;PSC / PHS;Deputado Estadual;Masculino;1960-01-30;Casado(a);Outros;Superior incompleto;Brasileira nata;ITATIBA / SP;;Eleito;457352010;4926-46.2010.6.26.0000;12.168.111/0001-90;
ADILSON SILVA DE ABREU;ADILSON ABREU;17170;APTO (Deferido);PSL;17;-;-;Deputado Estadual;Masculino;1964-08-10;Casado(a);Comerciante;Superior completo;Brasileira nata;CAMPO DO MEIO / MG;;Não eleito;458972010;5084-04.2010.6.26.0000;12.169.515/0001-07;
ADIZIO ALVES BEZERRA;MARANHAO;33577;APTO (Deferido);PMN;33;-;-;Deputado Estadual;Masculino;1956-03-11;Solteiro(a);Vendedor Pracista, Representante, Caixeiro-Viajante e Assemelhados;Ensino Fundamental incompleto;Brasileira nata;BARRA DA CORDA / MA;;Não eleito;444022010;3610-95.2010.6.26.0000;12.171.154/0001-25;
ADJACIR FERNANDES SARAIVA;SARAIVA;27155;APTO (Deferido);PSDC;27;POR UM SÃO PAULO NOVO;PSDC / PRTB / PRP;Deputado Estadual;Masculino;1960-01-22;Casado(a);Detetive Particular;Ensino Médio incompleto;Brasileira nata;MOMBAÇA / CE;;Não eleito;447682010;4206-79.2010.6.26.0000;12.167.555/0001-01;
ADMAR LUIZ FERREIRA;ADMAR LUIZ - MARGARIDA;14410;APTO (Deferido);PTB;14;-;-;Deputado Estadual;Masculino;1947-06-19;Divorciado(a);Motorista de Veículos de Transporte Coletivo de Passageiros;Ensino Fundamental incompleto;Brasileira nata;RESPLENDOR / MG;;Suplente;672292010;6289-68.2010.6.26.0000;12.332.344/0001-87;
ADMIR DONIZETI FERRO;ADMIR FERRO;45255;APTO (Deferido);PSDB;45;PSDB/DEM;DEM / PSDB;Deputado Estadual;Masculino;1955-06-30;Casado(a);Vereador;Superior completo;Brasileira nata;SAO BERNARDO DO CAMPO / SP;;Suplente;414562010;2216-53.2010.6.26.0000;12.156.175/0001-71;
ADOLFO DE CAMARGO;ADOLFO CAMARGO;23215;APTO (Deferido);PPS;23;-;-;Deputado Estadual;Masculino;1939-10-05;Casado(a);Aposentado (Exceto Servidor Público);Superior completo;Brasileira nata;ITATIBA / SP;;Suplente;579652010;5969-18.2010.6.26.0000;12.277.090/0001-41;
ADOLFO QUINTAS GONÇALVES NETO;ADOLFO QUINTAS;45222;APTO (Deferido com recurso);PSDB;45;PSDB/DEM;DEM / PSDB;Deputado Estadual;Masculino;1953-07-02;Casado(a);Vereador;Ensino Médio completo;Brasileira nata;SAO PAULO / SP;;Suplente;414572010;2217-38.2010.6.26.0000;12.156.129/0001-72;
ADOLPHINO ROSARIO CRUZ;NELSON MANDELA;11624;APTO (Deferido);PP;11;-;-;Deputado Estadual;Masculino;1935-08-11;Viúvo(a);Aposentado (Exceto Servidor Público);Superior completo;Brasileira nata;SÃO PAULO / SP;;Suplente;441952010;3478-38.2010.6.26.0000;12.171.445/0001-13;
ADONIAS FACIO;ADONIAS;14011;APTO (Deferido);PTB;14;-;-;Deputado Estadual;Masculino;1962-05-30;Casado(a);Taxista;Ensino Fundamental completo;Brasileira nata;AQUIDAUANA / MS;;Suplente;455612010;4756-74.2010.6.26.0000;12.169.092/0001-17;
ADONIAS FERREIRA DOS SANTOS;ADO;28108;APTO (Deferido);PRTB;28;POR UM SÃO PAULO NOVO;PSDC / PRTB / PRP;Deputado Estadual;Masculino;1951-05-02;Casado(a);Outros;Ensino Médio incompleto;Brasileira nata;SÃO MIGUEL DOS CAMPOS / AL;;Não eleito;447692010;4207-64.2010.6.26.0000;12.177.984/0001-60;
ADRIANA DI NARDO SILVA;DRA ADRIANA;15001;APTO (Deferido);PMDB;15;-;-;Deputado Estadual;Feminino;1964-07-02;Casado(a);Odontólogo;Superior completo;Brasileira nata;SAO PAULO / SP;;Suplente;413092010;2072-79.2010.6.26.0000;12.206.102/0001-47;
ADRIANA LARIO RAMALHO RODRIGUES;ADRIANA RODRIGUES;43006;APTO (Deferido);PV;43;-;-;Deputado Estadual;Feminino;1965-03-01;Casado(a);Assistente Social;Superior completo;Brasileira nata;STO ANASTACIO / SP;;Suplente;449592010;3743-40.2010.6.26.0000;12.179.567/0001-56;
ADRIANA MARA DA SILVA DE PAULA;MARA DA AUPRA;36100;APTO (Deferido);PTC;36;-;-;Deputado Estadual;Feminino;1973-12-04;Divorciado(a);Outros;Ensino Médio incompleto;Brasileira nata;TRES LAGOAS / MS;;Não eleito;473272010;5346-51.2010.6.26.0000;12.206.532/0001-69;
ADRIANO DALTON MAIA;ADRIANO MAIA;20045;INAPTO (Indeferido);PSC;20;HUMANISTA CRISTÃO ;PSC / PHS;Deputado Estadual;Masculino;1973-03-09;Casado(a);Empresário;Ensino Médio completo;Brasileira nata;BELEM / PA;;;457362010;4927-31.2010.6.26.0000;12.172.014/0001-71;
ADRIANO DIOGO;ADRIANO DIOGO;13222;APTO (Deferido);PT;13;Somos Mais São Paulo;PRB / PT / PR / PT do B;Deputado Estadual;Masculino;1949-03-29;Divorciado(a);Deputado;Superior completo;Brasileira nata;SÃO PAULO / SP;;Eleito;427812010;2726-66.2010.6.26.0000;12.190.355/0001-70;
ADROALDO SAMPAIO GONÇALVES;SAMPAIO;65007;APTO (Deferido com recurso);PC do B;65;-;-;Deputado Estadual;Masculino;1965-08-30;Casado(a);Outros;Ensino Médio completo;Brasileira nata;SÃO PAULO / SP;;Suplente;438292010;3104-22.2010.6.26.0000;12.170.789/0001-08;
ADVALDO MARQUES FLAUZINO;MARCELINHO ENGRAXATE;31030;APTO (Deferido);PHS;31;HUMANISTA CRISTÃO ;PSC / PHS;Deputado Estadual;Masculino;1981-02-05;Casado(a);Outros;Ensino Médio completo;Brasileira nata;OSASCO / SP;;Suplente;431812010;3076-54.2010.6.26.0000;12.174.602/0001-44;
AÉCIO DA SILVA FREITAS;AÉCIO;40199;APTO (Deferido);PSB;40;-;-;Deputado Estadual;Masculino;1967-05-06;Casado(a);Vendedor Pracista, Representante, Caixeiro-Viajante e Assemelhados;Ensino Médio completo;Brasileira nata;LIMOEIRO DO NORTE / CE;;Suplente;452632010;4458-82.2010.6.26.0000;12.175.866/0001-12;
AFONSO MINGORANCE FILHO;AFONSO MINGORANCE;27800;APTO (Deferido);PSDC;27;POR UM SÃO PAULO NOVO;PSDC / PRTB / PRP;Deputado Estadual;Masculino;1961-01-14;Casado(a);Outros;Superior completo;Brasileira nata;SÃO PAULO / SP;;Não eleito;447702010;4208-49.2010.6.26.0000;12.168.341/0001-50;
AGAMENON CARLOS DE ALMEIDA;AGAMENON CARLOS;19419;APTO (Deferido);PTN;19;-;-;Deputado Estadual;Masculino;1939-12-08;Divorciado(a);Aposentado (Exceto Servidor Público);Ensino Fundamental completo;Brasileira nata;ACOPIARA / CE;;Não eleito;537442010;5860-04.2010.6.26.0000;12.262.799/0001-73;
AGENOR MARQUES FERREIRA;AGENOR MARQUES;33666;APTO (Deferido);PMN;33;-;-;Deputado Estadual;Masculino;1971-09-22;Solteiro(a);Aposentado (Exceto Servidor Público);Ensino Médio completo;Brasileira nata;IATI / PE;;Não eleito;444032010;3611-80.2010.6.26.0000;12.180.411/0001-95;
AGENOR NASCIMENTO DE JESUS;AGENOR NASCIMENTO DE JESUS;19519;INAPTO (Indeferido);PTN;19;-;-;Deputado Estadual;Masculino;1974-06-21;Solteiro(a);Comerciante;Ensino Médio completo;Brasileira nata;SÃO PAULO / SP;;;473102010;5341-29.2010.6.26.0000;12.241.674/0001-67;
AGNALDO DE JESUS;AGNALDO DE JESUS;19613;APTO (Deferido);PTN;19;-;-;Deputado Estadual;Masculino;1962-02-09;Solteiro(a);Comerciante;Ensino Médio completo;Brasileira nata;JACOBINA / BA;;Não eleito;440192010;3258-40.2010.6.26.0000;12.170.467/0001-69;
AGNALDO RODRIGUES SOUZA;AGNALDO GUINA;20533;APTO (Indeferido com recurso);PSC;20;HUMANISTA CRISTÃO ;PSC / PHS;Deputado Estadual;Masculino;1964-03-11;Casado(a);Vigilante;Ensino Médio completo;Brasileira nata;MURURICI / ES;;Indeferido com Recurso;457372010;4928-16.2010.6.26.0000;12.169.682/0001-40;
AGNERIO NERI FERREIRA;PROFESSOR AGNERIO;13601;APTO (Deferido);PT;13;Somos Mais São Paulo;PRB / PT / PR / PT do B;Deputado Estadual;Masculino;1967-03-10;Casado(a);Vereador;Superior completo;Brasileira nata;BOA NOVA / BA;;Suplente;427822010;2727-51.2010.6.26.0000;12.175.494/0001-24;
AGOSTINHO FERREIRA GOMES;AGOSTINHO GOMES;50950;APTO (Deferido);PSOL;50;-;-;Deputado Estadual;Masculino;1954-05-26;Casado(a);Técnico de Eletricidade, Eletrônica e Telecomunicações;Superior completo;Brasileira nata;XIQUE-XIQUE / BA;;Suplente;445562010;4011-94.2010.6.26.0000;12.191.093/0001-68;
AGOSTINHO GOUVEIA FILHO;GOUVEIA;23099;APTO (Indeferido com recurso);PPS;23;-;-;Deputado Estadual;Masculino;1959-02-05;Casado(a);Comerciante;Ensino Médio completo;Brasileira nata;SAO PAULO / SP;;Indeferido com Recurso;426682010;2583-77.2010.6.26.0000;12.181.902/0001-50;
AGUINALDO FERREIRA;AGUINALDO FERREIRA;40517;APTO (Deferido);PSB;40;-;-;Deputado Estadual;Masculino;1970-07-17;Casado(a);Gerente;Ensino Médio completo;Brasileira nata;BARRETOS / SP;;Suplente;464002010;5247-81.2010.6.26.0000;12.198.464/0001-33;
AGUINALDO TERRA SANTANA;AGUINALDO TERRA;19410;APTO (Deferido);PTN;19;-;-;Deputado Estadual;Masculino;1971-12-10;Solteiro(a);Servidor Público Estadual;Superior completo;Brasileira nata;JABOTI / PR;;Não eleito;440202010;3259-25.2010.6.26.0000;12.173.965/0001-65;
AHMAD ABOU ADILE;AHMAD;27001;INAPTO (Indeferido);PSDC;27;POR UM SÃO PAULO NOVO;PSDC / PRTB / PRP;Deputado Estadual;Masculino;1972-03-03;Solteiro(a);Professor de Ensino Médio;Superior completo;Brasileira nata;SÃO PAULO / SP;;;447712010;4209-34.2010.6.26.0000;12.174.851/0001-30;
AHMAD SAID MOURAD;SAID MOURAD;20600;APTO (Deferido);PSC;20;HUMANISTA CRISTÃO ;PSC / PHS;Deputado Estadual;Masculino;1966-04-20;Casado(a);Engenheiro;Superior completo;Brasileira nata;SÃO PAULO / SP;;Suplente;457382010;4929-98.2010.6.26.0000;12.170.398/0001-93;
AILSON LINO DA COSTA;LINO;27966;INAPTO (Indeferido);PSDC;27;POR UM SÃO PAULO NOVO;PSDC / PRTB / PRP;Deputado Estadual;Masculino;1966-05-07;Casado(a);Policial Militar;Ensino Médio completo;Brasileira nata;ESPERANÇA / PB;;Indeferido com Recurso;447722010;4210-19.2010.6.26.0000;12.169.486/0001-75;
AILTON ALVES DA SILVA;AILTON LIRAS;36125;INAPTO (Indeferido);PTC;36;-;-;Deputado Estadual;Masculino;1961-02-25;Casado(a);Servidor Público Municipal;Ensino Fundamental completo;Brasileira nata;AGUA BOA / MG;;Indeferido com Recurso;454212010;4617-25.2010.6.26.0000;12.167.877/0001-50;
AILTON ALVES DA SILVA;AILTON MELECA;19479;INAPTO (Indeferido);PTN;19;-;-;Deputado Estadual;Masculino;1977-07-17;Casado(a);Gerente;Ensino Médio completo;Brasileira nata;IBIRAPUERA / SP;;;440212010;3260-10.2010.6.26.0000;12.174.150/0001-09;
AILTON JOSE DA SILVA;AILTON DUDE;17050;INAPTO (Indeferido);PSL;17;-;-;Deputado Estadual;Masculino;1961-09-22;Casado(a);Outros;Ensino Médio completo;Brasileira nata;IEPE / SP;;;458982010;5085-86.2010.6.26.0000;12.168.280/0001-20;
AILTON XAVIER FERREIRA;AILTON JACARÉ;12200;APTO (Deferido);PDT;12;-;-;Deputado Estadual;Masculino;1969-08-06;Casado(a);Outros;Ensino Médio completo;Brasileira nata;CRUZEIRO / SP;;Suplente;417922010;2508-38.2010.6.26.0000;12.170.499/0001-64;
ALAIDE RODRIGUES DE ASSIS ALBERTO;ALAIDE RODRIGUES - LIGA - TATA;33987;APTO (Indeferido com recurso);PMN;33;-;-;Deputado Estadual;Feminino;1958-01-27;Casado(a);Técnico de Enfermagem e Assemelhados (Exceto Enfermeiro);Ensino Médio completo;Brasileira nata;SAO PAULO / SP;;Indeferido com Recurso;444042010;3612-65.2010.6.26.0000;12.169.690/0001-96;
ALBA LUCENA FERNANDES GANDIA;PROFESSORA ALBA LUCENA;14714;APTO (Deferido);PTB;14;-;-;Deputado Estadual;Feminino;1947-12-27;Viúvo(a);Professor de Ensino Superior;Superior completo;Brasileira nata;GETULIO VARGAS / RS;;Suplente;455632010;4758-44.2010.6.26.0000;12.214.286/0001-97;
ALBA VALERIA DA SILVA;ALBA SILVA;43227;APTO (Deferido);PV;43;-;-;Deputado Estadual;Feminino;1963-03-20;Casado(a);Outros;Superior completo;Brasileira nata;RIO DE JANEIRO / RJ;;Suplente;449602010;3744-25.2010.6.26.0000;12.174.142/0001-54;
ALBERT GAUSS;ALBERT GAUSS;23823;APTO (Deferido);PPS;23;-;-;Deputado Estadual;Masculino;1959-06-23;Casado(a);Publicitário;Superior completo;Brasileira nata;SAO PAULO / SP;;Suplente;426692010;2584-62.2010.6.26.0000;12.170.051/0001-40;
ALBERT HITOSHI UCHIDA;ALBERT UCHIDA;40523;APTO (Deferido);PSB;40;-;-;Deputado Estadual;Masculino;1958-08-13;Divorciado(a);Outros;Superior incompleto;Brasileira nata;LINS / SP;;Suplente;452502010;4445-83.2010.6.26.0000;12.169.498/0001-08;
ALBERTO DUARTE MENDES;DR. ALBERTO (ORTOPEDISTA);17369;APTO (Deferido);PSL;17;-;-;Deputado Estadual;Masculino;1947-12-25;Casado(a);Médico;Superior completo;Brasileira nata;SÃO PAULO / SP;;Não eleito;458992010;5086-71.2010.6.26.0000;12.179.581/0001-50;
ALBERTO FELIPPE HADDAD FILHO;BEBETTO;15010;APTO (Deferido);PMDB;15;-;-;Deputado Estadual;Masculino;1956-05-10;Casado(a);Empresário;Superior incompleto;Brasileira nata;SÃO LUIZ / MA;;Suplente;413102010;2073-64.2010.6.26.0000;12.155.663/0001-64;
ALBERTO REZENDE;PROF ALBERTO REZENDE;31120;APTO (Deferido);PHS;31;HUMANISTA CRISTÃO ;PSC / PHS;Deputado Estadual;Masculino;1970-11-29;Casado(a);Professor de Ensino Fundamental;Superior completo;Brasileira nata;GUARULHOS / SP;;Suplente;431822010;3077-39.2010.6.26.0000;12.170.419/0001-70;
ALBERTO STURARO;ALBERTO STURARO;23020;APTO (Deferido);PPS;23;-;-;Deputado Estadual;Masculino;1980-09-12;Solteiro(a);Outros;Superior completo;Brasileira nata;SAO PAULO / SP;;Suplente;426702010;2585-47.2010.6.26.0000;12.174.689/0001-50;
ALBERTO TICIANELLI;ALBERTO TICIANELLI;50765;APTO (Deferido);PSOL;50;-;-;Deputado Estadual;Masculino;1963-04-10;Separado(a) judicialmente;Servidor Público Estadual;Superior completo;Brasileira nata;SÃO PAULO / SP;;Suplente;445572010;4012-79.2010.6.26.0000;12.169.450/0001-91;
ALBERTO VERISSIMO RODRIGUES DE SOUZA;ALBERTO VERISSIMO;33000;APTO (Deferido);PMN;33;-;-;Deputado Estadual;Masculino;1985-04-25;Solteiro(a);Outros;Superior incompleto;Brasileira nata;SAO PAULO / SP;;Não eleito;444052010;3613-50.2010.6.26.0000;12.175.611/0001-50;
ALCEU GIRALDI;ALCEU GIRALDI;40541;APTO (Deferido);PSB;40;-;-;Deputado Estadual;Masculino;1955-08-04;Solteiro(a);Médico;Superior completo;Brasileira nata;SÃO PAULO / SP;;Suplente;452512010;4446-68.2010.6.26.0000;12.179.686/0001-09;
ALCIDES ARAUJO DOS SANTOS;ALCIDES AMAZONAS;65100;APTO (Deferido);PC do B;65;-;-;Deputado Estadual;Masculino;1962-10-03;Casado(a);Outros;Ensino Médio completo;Brasileira nata;CIDADE GAÚCHA / PR;;Suplente;438302010;3105-07.2010.6.26.0000;12.190.073/0001-72;
ALCIDES JOSÉ PEREIRA;ALCIDES PEREIRA;36701;INAPTO (Indeferido);PTC;36;-;-;Deputado Estadual;Masculino;1944-05-07;Divorciado(a);Frentista;Ensino Médio completo;Brasileira nata;PRESIDENTE PRUDENTE / SP;;;645132010;6171-92.2010.6.26.0000;12.311.956/0001-93;
ALENATO MARTINS VIDAL;ALENATO VIDAL;36648;INAPTO (Indeferido);PTC;36;-;-;Deputado Estadual;Masculino;1961-02-17;Casado(a);Comerciante;Ensino Fundamental incompleto;Brasileira nata;ITAMARAJU / BA;;;645142010;6172-77.2010.6.26.0000;12.311.943/0001-14;
ALENCAR SANTANA BRAGA;ALENCAR;13570;APTO (Deferido);PT;13;Somos Mais São Paulo;PRB / PT / PR / PT do B;Deputado Estadual;Masculino;1976-03-14;Solteiro(a);Advogado;Superior completo;Brasileira nata;SÃO PAULO / SP;;Eleito;427832010;2728-36.2010.6.26.0000;12.169.709/0001-02;
ALESSANDRA ERCILIA ROQUE;ALESSANDRA;36018;APTO (Deferido);PTC;36;-;-;Deputado Estadual;Feminino;1969-11-14;Solteiro(a);Advogado;Superior completo;Brasileira nata;PRESIDENTE PRUDENTE / SP;;Não eleito;454222010;4618-10.2010.6.26.0000;12.170.949/0001-19;
ALESSANDRO SILVA REIS;AALESSANDRO SILVA;36644;INAPTO (Indeferido);PTC;36;-;-;Deputado Estadual;Masculino;1983-01-22;Solteiro(a);Outros;Ensino Fundamental completo;Brasileira nata;SÃO PAULO / SP;;Registro negado antes da eleição;454232010;4619-92.2010.6.26.0000;12.167.434/0001-60;
ALEX FERREIRA PINTO;ALEX CAMBURÃO;44104;INAPTO (Indeferido);PRP;44;POR UM SÃO PAULO NOVO;PSDC / PRTB / PRP;Deputado Estadual;Masculino;1980-07-13;Solteiro(a);Motoboy;Ensino Médio completo;Brasileira nata;SÃO BERNARDO / SP;;Indeferido com Recurso;495262010;5581-18.2010.6.26.0000;12.229.798/0001-27;
ALEX SPINELLI MANENTE;ALEX MANENTE;23423;APTO (Deferido);PPS;23;-;-;Deputado Estadual;Masculino;1979-08-22;Casado(a);Deputado;Superior completo;Brasileira nata;SAO BERNADO DO CAMPO / SP;;Eleito;426712010;2586-32.2010.6.26.0000;12.174.300/0001-76;
ALEXANDRE ABDALA JUNIOR;DR ABDALA;12002;APTO (Deferido);PDT;12;-;-;Deputado Estadual;Masculino;1963-01-12;Casado(a);Médico;Superior completo;Brasileira nata;SÃO PAULO / SP;;Suplente;417932010;2509-23.2010.6.26.0000;12.169.822/0001-80;
ALEXANDRE ANTONIO ANDRE GARCIA;TURCÃO;23288;APTO (Deferido);PPS;23;-;-;Deputado Estadual;Masculino;1970-09-15;Casado(a);Comerciante;Superior completo;Brasileira nata;SAO PAULO / SP;;Suplente;426722010;2587-17.2010.6.26.0000;12.171.109/0001-70;
ALEXANDRE APARECIDO PORFIRIO;PROFº AMB. ALEXANDRE PORFIRIO;36702;INAPTO (Indeferido);PTC;36;-;-;Deputado Estadual;Masculino;1981-11-18;Casado(a);Professor de Ensino Fundamental;Ensino Médio completo;Brasileira nata;SÃO SEBASTIÃO / SP;;Registro negado antes da eleição;454242010;4620-77.2010.6.26.0000;12.174.931/0001-95;
