Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
ADRIANA GOMES MOREIRA;ADRIANA MOREIRA;43022;APTO (Deferido);PV;43;-;-;Deputado Estadual;Feminino;1973-04-29;Solteiro(a);Telefonista;Ensino Médio completo;Brasileira nata;RIO DE JANEIRO / RJ;;Suplente;539562010;2778-57.2010.6.19.0000;12.203.914/0001-39;
ADRIANA PINHEIRO CLER;ADRIANA PINHEIRO;13067;APTO (Deferido);PT;13;-;-;Deputado Estadual;Feminino;1967-05-04;Solteiro(a);Outros;Ensino Fundamental completo;Brasileira nata;SANTO ANTONIO DE PADUA / RJ;;Suplente;463512010;565-78.2010.6.19.0000;12.167.941/0001-01;
ADRIANO FAGUNDES CORREA AFONSO;ADRIANO GUERRA;43171;INAPTO (Indeferido);PV;43;-;-;Deputado Estadual;Masculino;1979-09-09;Solteiro(a);Outros;Ensino Médio completo;Brasileira nata;RIO DE JANEIRO / RJ;;;515822010;2008-64.2010.6.19.0000;;
ADRIANO FERREIRA DA SILVA;PROFESSOR ADRIANO;13136;APTO (Indeferido com recurso);PT;13;-;-;Deputado Estadual;Masculino;1972-11-02;Solteiro(a);Outros;Superior completo;Brasileira nata;RIO DE JANEIRO / RJ;;Indeferido com Recurso;463522010;624-66.2010.6.19.0000;12.170.769/0001-37;
ADRIANO JOSE LIMA BERNARDO;ADRIANO BERBARDO;12812;APTO (Deferido);PDT;12;-;-;Deputado Estadual;Masculino;1965-04-13;Casado(a);Advogado;Superior completo;Brasileira nata;RIO DE JANEIRO / RJ;;Suplente;469432010;1125-20.2010.6.19.0000;12.180.671/0001-60;
ADRIANO MEDEIROS PINTO;ADRIANO MEDEIROS;27007;APTO (Deferido);PSDC;27;Trabalho e Fé;PTB / PSDC;Deputado Estadual;Masculino;1967-08-05;Solteiro(a);Comerciante;Ensino Médio completo;Brasileira nata;RIO DE JANEIRO / RJ;;Suplente;557052010;2888-56.2010.6.19.0000;12.214.530/0001-11;
ADROALDO PEIXOTO GARANI;ADROALDO PEIXOTO GARANI;22580;APTO (Deferido);PR;22;-;-;Deputado Estadual;Masculino;1950-07-07;Casado(a);Advogado;Superior completo;Brasileira nata;LEOPOLDINA / MG;;Suplente;488632010;1008-29.2010.6.19.0000;12.173.697/0001-81;
AFAF FRANCIS RIBEIRO;AFAF RIBEIRO;17000;APTO (Deferido);PSL;17;POR UM RIO MELHOR;PSL / PRTB;Deputado Estadual;Feminino;1954-04-16;Casado(a);Médico;Superior completo;Brasileira nata;CAMPOS DOS GOYTACAZES / RJ;;Suplente;519232010;2758-66.2010.6.19.0000;12.191.139/0001-49;
AFFONSO D ANZICOURT E SILVA;DR AFFONSO D ANZICOURT;14133;APTO (Deferido);PTB;14;Trabalho e Fé;PTB / PSDC;Deputado Estadual;Masculino;1956-01-09;Casado(a);Advogado;Superior completo;Brasileira nata;RIO BRANCO / AC;;Suplente;557062010;2992-48.2010.6.19.0000;12.169.003/0001-32;
AFONSO CARDOSO DA SILVA;AFONSO CARDOSO;27177;APTO (Deferido);PSDC;27;Trabalho e Fé;PTB / PSDC;Deputado Estadual;Masculino;1956-02-24;Solteiro(a);Outros;Superior completo;Brasileira nata;SÃO GONÇALO / RJ;;Suplente;557072010;2902-40.2010.6.19.0000;12.178.445/0001-45;
AFONSO RUSSO;AFONSO RUSSO;31222;APTO (Indeferido com recurso);PHS;31;Humanista;PTN / PHS;Deputado Estadual;Masculino;1968-10-04;Casado(a);Policial Civil;Superior completo;Brasileira nata;JAPERI / RJ;;Indeferido com Recurso;476172010;753-71.2010.6.19.0000;12.214.461/0001-46;
AGNALDO RODRIGUES CORREA;AGNALDO CORREA;44010;APTO (Indeferido com recurso);PRP;44;-;-;Deputado Estadual;Masculino;1969-05-22;Solteiro(a);Professor de Ensino Médio;Superior completo;Brasileira nata;RIO DE JANEIRO / RJ;;Indeferido com Recurso;538042010;2586-27.2010.6.19.0000;12.197.993/0001-12;
AGUILAR RIBEIRO DA SILVA;AGUILAR RIBEIRO;65321;APTO (Deferido);PC do B;65;-;-;Deputado Estadual;Masculino;1958-10-30;Solteiro(a);Vereador;Ensino Fundamental completo;Brasileira nata;MUTUM / MG;;Suplente;480442010;650-64.2010.6.19.0000;12.178.918/0001-04;
AILTON OLIVEIRA DE SOUZA;AILTON JAPERI;14193;APTO (Deferido);PTB;14;Trabalho e Fé;PTB / PSDC;Deputado Estadual;Masculino;1973-07-01;Solteiro(a);Militar Reformado;Superior incompleto;Brasileira nata;NOVA IGUAÇU / RJ;;Suplente;557082010;2990-78.2010.6.19.0000;12.203.880/0001-82;
ALADIA MARIA DE MEDEIROS DE CARVALHO;ALADIA DA INSPETORIA;11456;APTO (Deferido);PP;11;-;-;Deputado Estadual;Feminino;1963-10-15;Casado(a);Servidor Público Estadual;Superior incompleto;Brasileira nata;RIO DE JANEIRO / RJ;;Suplente;457012010;336-21.2010.6.19.0000;12.155.812/0001-95;
ALAIR NEPOMUCEMO;ALAIR NEPOMUCENO;70206;APTO (Deferido);PT do B;70;-;-;Deputado Estadual;Masculino;1951-11-19;Casado(a);Jornalista e Redator;Superior completo;Brasileira nata;FRIBURGO / RJ;;Suplente;485522010;1174-61.2010.6.19.0000;12.175.462/0001-29;
ALAMIR PENNA GONÇALVES;ALAMIR ARTESÃO DO VIME;65150;APTO (Deferido);PC do B;65;-;-;Deputado Estadual;Masculino;1951-07-25;Divorciado(a);Artesão;Ensino Médio incompleto;Brasileira nata;NITERÓI / RJ;;Suplente;510252010;2493-64.2010.6.19.0000;12.191.447/0001-74;
ALBERTINA ALVES NERI;ALBERTINA NERI;12641;APTO (Deferido);PDT;12;-;-;Deputado Estadual;Feminino;1928-12-20;Solteiro(a);Pedagogo;Superior completo;Brasileira nata;MACEIO / AL;;Suplente;469442010;1124-35.2010.6.19.0000;12.214.241/0001-12;
ALBERTO LOPES CANTALICE;ALBERTO CANTALICE;13667;APTO (Deferido);PT;13;-;-;Deputado Estadual;Masculino;1964-06-28;Divorciado(a);Outros;Superior incompleto;Brasileira nata;RIO DE JANEIRO / RJ;;Suplente;463532010;612-52.2010.6.19.0000;12.191.428/0001-48;
ALBERTO MEDEIROS SOUZA;MIRUNGA;22800;APTO (Deferido);PR;22;-;-;Deputado Estadual;Masculino;1964-11-30;Casado(a);Comerciante;Ensino Médio completo;Brasileira nata;RIO DE JANEIRO / RJ;;Suplente;488642010;96410.2010.619.0000 ;12.180.021/0001-15;
ALBINO CARLOS MEIRELLES DE ARAUJO;ALBINO MEIRELLES;43440;INAPTO (Indeferido);PV;43;-;-;Deputado Estadual;Masculino;1941-05-14;Divorciado(a);Outros;Superior completo;Brasileira nata;RIO DE JANEIRO / RJ;;;521322010;2790-71.2010.6.19.0000;12.189.674/0001-65;
ALBINO OLIVEIRA BATISTA;ALBINO BATISTA;45605;APTO (Deferido);PSDB;45;O RIO DE JANEIRO PODE MAIS;PPS / DEM / PSDB;Deputado Estadual;Masculino;1959-10-13;Casado(a);Comerciante;Ensino Médio completo;Brasileira nata;GUANAMBÍ / BA;;Suplente;473372010;1883-96.2010.6.19.0000;12.178.676/0001-59;
ALCEBIADES SABINO DOS SANTOS;SABINO;20120;APTO (Deferido);PSC;20;-;-;Deputado Estadual;Masculino;1957-08-11;Casado(a);Servidor Público Federal;Superior completo;Brasileira nata;RIO DAS OSTRAS / RJ;;Eleito;481882010;1544-40.2010.6.19.0000;12.199.388/0001-80;
ALCEDO JOSE TAVARES BANDEIRA DE MELO;PROFESSOR BANDEIRA;43201;APTO (Deferido);PV;43;-;-;Deputado Estadual;Masculino;1951-01-24;Solteiro(a);Professor de Ensino Médio;Superior completo;Brasileira nata;RIO DE JANEIRO / RJ;;Suplente;516192010;2071-89.2010.6.19.0000;12.190.487/0001-00;
ALCENI JOSE CAETANO;ALCENI JOSE CAETANO;65005;APTO (Deferido);PC do B;65;-;-;Deputado Estadual;Masculino;1942-06-06;Casado(a);Empresário;Ensino Fundamental incompleto;Brasileira nata;NATIVIDADE / RJ;;Suplente;663542010;3273-04.2010.6.19.0000;12.325.711/0001-15;
ALCIONE DUARTE FERREIRA;ALCIONE DUARTE;33033;APTO (Deferido);PMN;33;FRENTE DE MOBILIZAÇÃO SOCIALISTA;PMN / PSB;Deputado Estadual;Masculino;1958-07-11;Casado(a);Técnico de Obras Civis, Estradas, Saneamento e Assemelhados;Ensino Fundamental completo;Brasileira nata;RIO DE JANEIRO / RJ;;Suplente;467652010;2167-07.2010.6.19.0000;12.176.891/0001-10;
ALCIR VIEIRA;ALCIR VIEIRA;70010;APTO (Deferido);PT do B;70;-;-;Deputado Estadual;Masculino;1957-03-23;Casado(a);Militar Reformado;Ensino Médio completo;Brasileira nata;RIO DE JANEIRO / RJ;;Suplente;485532010;1206-66.2010.6.19.0000;12.199.317/0001-88;
ALDECI JOSE DA SILVA;NEGUINHO DA AGUA;19265;APTO (Deferido);PTN;19;Humanista;PTN / PHS;Deputado Estadual;Masculino;1958-04-16;Casado(a);Comerciante;Ensino Fundamental completo;Brasileira nata;COREGO RICO / ES;;Suplente;476182010;689-61.2010.6.19.0000;12.168.610/0001-88;
ALDINEIA TARGINO DA SILVA;DINA TARGINO;65810;APTO (Deferido);PC do B;65;-;-;Deputado Estadual;Feminino;1968-11-05;Separado(a) judicialmente;Outros;Ensino Médio completo;Brasileira nata;DUQUE DE CAXIAS / RJ;;Suplente;663552010;3272-19.2010.6.19.0000;12.352.690/0001-27;
ALENCAR JOSE CORREA DOS SANTOS;CACO BARESI;20007;APTO (Deferido);PSC;20;-;-;Deputado Estadual;Masculino;1960-12-03;Solteiro(a);Agente Administrativo;Superior completo;Brasileira nata;RIO DE JANEIRO / RJ;;Suplente;481892010;1632-78.2010.6.19.0000;12.178.423/0001-85;
ALESSANDRA CIRENE TOMAS PEREIRA;ALESSANDRA TOMAS;17600;APTO (Deferido);PSL;17;POR UM RIO MELHOR;PSL / PRTB;Deputado Estadual;Feminino;1975-06-01;Casado(a);Empresário;Ensino Fundamental completo;Brasileira nata;RIO DE JANEIRO / RJ;;Suplente;515402010;2715-32.2010.6.19.0000;12.189.766/0001-45;
ALESSANDRA DA SILVA BALBINO;ALESSANDRA BALBINO;40021;APTO (Deferido);PSB;40;FRENTE DE MOBILIZAÇÃO SOCIALISTA;PMN / PSB;Deputado Estadual;Feminino;1974-12-23;Casado(a);Secretário e Datilógrafo;Ensino Médio completo;Brasileira nata;BELFORD ROXO / RJ;;Suplente;467662010;2294-42.2010.6.19.0000;12.168.968/0001-00;
ALESSANDRA DO NASCIMENTO DA CRUZ;ALÊ;28213;APTO (Deferido);PRTB;28;POR UM RIO MELHOR;PSL / PRTB;Deputado Estadual;Feminino;1974-02-13;Casado(a);Cabeleireiro e Barbeiro;Ensino Fundamental completo;Brasileira nata;MACAÉ / RJ;;Suplente;499152010;2776-87.2010.6.19.0000;12.189.563/0001-59;
ALESSANDRA DOS SANTOS MIRANDA;ALESSANDRA SANTOS;17517;APTO (Deferido);PSL;17;POR UM RIO MELHOR;PSL / PRTB;Deputado Estadual;Feminino;1973-12-25;Casado(a);Outros;Ensino Médio completo;Brasileira nata;RIO DE JANEIRO / RJ;;Suplente;519262010;2826-16.2010.6.19.0000;12.189.409/0001-87;
ALESSANDRA GOMES NEVES;ALESSANDRA GOMES;44225;INAPTO (Indeferido);PRP;44;-;-;Deputado Estadual;Feminino;1983-04-12;Solteiro(a);Advogado;Superior completo;Brasileira nata;RIO DE JANEIRO / RJ;;;611582010;3178-71.2010.6.19.0000;12.269.994/0001-25;
ALESSANDRO ALVES CALAZANS;ALESSANDRO CALAZANS;33333;APTO (Deferido);PMN;33;FRENTE DE MOBILIZAÇÃO SOCIALISTA;PMN / PSB;Deputado Estadual;Masculino;1972-11-06;Casado(a);Deputado;Superior completo;Brasileira nata;NILOPOLIS / RJ;;Eleito;467672010;2190-50.2010.6.19.0000;12.167.596/0001-06;
ALEX ANTUNES DA SILVA;ALEX ANTUNES;17767;APTO (Deferido);PSL;17;POR UM RIO MELHOR;PSL / PRTB;Deputado Estadual;Masculino;1972-07-23;Solteiro(a);Carpinteiro, Marceneiro e Assemelhados;Ensino Médio completo;Brasileira nata;NOVA IGUAÇU / RJ;;Suplente;515272010;2766-43.2010.6.19.0000;12.189.541/0001-99;
ALEX CÉZAR FERREIRA DE CASTRO;CEZAR CASTRO;28234;APTO (Deferido);PRTB;28;POR UM RIO MELHOR;PSL / PRTB;Deputado Estadual;Masculino;1978-05-12;Solteiro(a);Eletricista e Assemelhados;Ensino Médio completo;Brasileira nata;RIO DE JANEIRO / RJ;;Suplente;497442010;2697-11.2010.6.19.0000;12.169.718/0001-95;
ALEX DOS SANTOS TEIXEIRA;ALEX TEIXEIRA;36366;APTO (Deferido);PTC;36;-;-;Deputado Estadual;Masculino;1967-04-12;Divorciado(a);Empresário;Superior completo;Brasileira nata;RIO DE JANEIRO / RJ;;Não eleito;460212010;485-17.2010.6.19.0000;12.189.347/0001-03;
ALEX GOMES CAMPOS CARVALHO;LEO DO BODE;15400;APTO (Deferido);PMDB;15;-;-;Deputado Estadual;Masculino;1970-04-17;Solteiro(a);Outros;Superior completo;Brasileira nata;ALAGOINHAS / BA;;Suplente;489762010;1313-13.2010.6.19.0000;12.178.318/0001-46;
ALEX PIMENTA BENTO;ALEX PIMENTA;50103;APTO (Deferido);PSOL;50;-;-;Deputado Estadual;Masculino;1978-05-05;Casado(a);Vigilante;Ensino Médio completo;Brasileira nata;CABO FRIO / RJ;;Suplente;554682010;3037-52.2010.6.19.0000;12.204.056/0001-47;
ALEX PINHEIRO BRITTO;PINHEIRO BRITTO;12397;APTO (Deferido);PDT;12;-;-;Deputado Estadual;Masculino;1959-12-13;Casado(a);Empresário;Superior completo;Brasileira nata;RIO DE JANEIRO / RJ;;Suplente;469452010;1122-65.2010.6.19.0000;12.178.223/0001-22;
ALEX SANDRO ALMEIDA FIDELIS;ALEX FIDELIS;44447;APTO (Deferido);PRP;44;-;-;Deputado Estadual;Masculino;1975-05-22;Casado(a);Motorista de Veículos de Transporte Coletivo de Passageiros;Ensino Médio completo;Brasileira nata;DUQUE DE CAXIAS / RJ;;Suplente;538052010;2582-87.2010.6.19.0000;12.206.012/0001-56;
ALEXANDRE BRAZ CORREA;ALEXANDRE CORREA;10123;APTO (Deferido);PRB;10;-;-;Deputado Estadual;Masculino;1965-06-23;Casado(a);Outros;Superior completo;Brasileira nata;RIO DE JANEIRO / RJ;;Eleito;508822010;2200-94.2010.6.19.0000;12.180.836/0001-02;
ALEXANDRE COELHO TAVARES;ALEXANDRE BURRO'S CHAGAS;40113;APTO (Deferido);PSB;40;FRENTE DE MOBILIZAÇÃO SOCIALISTA;PMN / PSB;Deputado Estadual;Masculino;1974-01-21;Solteiro(a);Comerciante;Ensino Médio incompleto;Brasileira nata;RIO DE JANEIRO / RJ;;Suplente;467682010;2303-04.2010.6.19.0000;12.189.505/0001-25;
ALEXANDRE CURY MARTINS;ALEXANDRE MARTINS;15001;APTO (Deferido);PMDB;15;-;-;Deputado Estadual;Masculino;1968-03-07;Casado(a);Médico;Superior completo;Brasileira nata;ITAPERUNA / RJ;;Suplente;489772010;1296-74.2010.6.19.0000;12.167.278/0001-37;
ALEXANDRE DA SILVA MEIRELLES;DR. MEIRELLES;19049;APTO (Deferido);PTN;19;Humanista;PTN / PHS;Deputado Estadual;Masculino;1970-09-16;Casado(a);Advogado;Superior completo;Brasileira nata;RIO DE JANEIRO / RJ;;Suplente;476202010;667-03.2010.6.19.0000;12.205.973/0001-46;
ALEXANDRE DE SOUZA SANTOS;ALEXANDRE DE SOUZA;36464;APTO (Deferido);PTC;36;-;-;Deputado Estadual;Masculino;1979-01-21;Solteiro(a);Motorista Particular;Ensino Médio completo;Brasileira nata;DUQUE DE CAXIAS / RJ;;Não eleito;460222010;493-91.2010.6.19.0000;12.170.589/0001-55;
ALEXANDRE E MOTA PINTO;CAPITAO TENENTE ALEXANDRE;11119;APTO (Deferido);PP;11;-;-;Deputado Estadual;Masculino;1976-01-07;Casado(a);Membro das Forças Armadas;Superior completo;Brasileira nata;SAO JOAO DE MERITI / RJ;;Suplente;457022010;289-47.2010.6.19.0000;12.155.841/0001-57;
ALEXANDRE FERREIRA ABEDE;ALEXANDRE ABEDE;15033;INAPTO (Indeferido);PMDB;15;-;-;Deputado Estadual;Masculino;1973-11-17;Solteiro(a);Outros;Ensino Médio incompleto;Brasileira nata;RIO DE JANEIRO / RJ;;Registro negado antes da eleição;489782010;1290-67.2010.6.19.0000;12.167.747/0001-18;
ALEXANDRE JOSE ADRIANO;XANDRINHO;43644;APTO (Deferido);PV;43;-;-;Deputado Estadual;Masculino;1953-06-19;Casado(a);Advogado;Superior completo;Brasileira nata;RIO DE JANEIRO / RJ;;Média;516202010;2106-49.2010.6.19.0000;12.190.354/0001-25;
ALEXANDRE JOSÉ RODRIGUES DE OLIVEIRA;OLIVEIRA ROBIN HOOD;15258;APTO (Deferido);PMDB;15;-;-;Deputado Estadual;Masculino;1973-03-19;Casado(a);Policial Militar;Superior incompleto;Brasileira nata;RIO DE JANEIRO / RJ;;Suplente;489792010;1378-08.2010.6.19.0000;12.169.020/0001-70;
ALEXANDRE MACHADO MARCHESINI;MARCHESINI;10001;APTO (Deferido);PRB;10;-;-;Deputado Estadual;Masculino;1976-05-18;Casado(a);Bombeiro Militar;Ensino Médio completo;Brasileira nata;RIO DE JANEIRO / RJ;;Suplente;508832010;2264-07.2010.6.19.0000;12.169.604/0001-45;
ALEXANDRE MARCOS MOCAIBER CARDOSO;ALEXANDRE MOCAIBER;40540;INAPTO (Indeferido);PSB;40;FRENTE DE MOBILIZAÇÃO SOCIALISTA;PMN / PSB;Deputado Estadual;Masculino;1951-01-26;Casado(a);Médico;Superior completo;Brasileira nata;DUQUE DE CAXIAS / RJ;;Indeferido com Recurso;467692010;2297-94.2010.6.19.0000;12.199.018/0001-43;
ALEXANDRE ROBERTO LEITE;ALEXANDRE LEITE;11112;APTO (Deferido);PP;11;-;-;Deputado Estadual;Masculino;1961-02-09;Casado(a);Contador;Superior completo;Brasileira nata;RIO DE JANEIRO / RJ;;Suplente;457032010;281-70.2010.6.19.0000;12.199.831/0001-13;
ALEXANDRE SANTANNA DE SIMAS;ALEXANDRE SIMAS;27193;APTO (Indeferido com recurso);PSDC;27;Trabalho e Fé;PTB / PSDC;Deputado Estadual;Masculino;1958-10-10;Casado(a);Bombeiro Militar;Ensino Médio completo;Brasileira nata;RIO DE JANEIRO / RJ;;Indeferido com Recurso;557092010;2903-25.2010.6.19.0000;12.178.651/0001-55;
ALEXANDRO MALVAO;BOY MALVAO;45367;APTO (Deferido);PSDB;45;O RIO DE JANEIRO PODE MAIS;PPS / DEM / PSDB;Deputado Estadual;Masculino;1972-06-26;Solteiro(a);Outros;Superior incompleto;Brasileira nata;SAO JOSE DOS CAMPOS / SP;;Suplente;473382010;1703-80.2010.6.19.0000;12.167.673/0001-10;
ALEXANDRO MARCAL GOMES;LELECO MARCAL;19233;APTO (Deferido);PTN;19;Humanista;PTN / PHS;Deputado Estadual;Masculino;1972-08-27;Casado(a);Policial Militar;Superior completo;Brasileira nata;RIO DE JANEIRO / RJ;;Suplente;476212010;680-02.2010.6.19.0000;12.168.177/0001-80;
ALEXSANDRO VIEIRA MARTINS;MC GELEIA;25384;APTO (Deferido);DEM;25;O RIO DE JANEIRO PODE MAIS;PPS / DEM / PSDB;Deputado Estadual;Masculino;1976-04-26;Solteiro(a);Músico;Ensino Médio completo;Brasileira nata;RIO DE JANEIRO / RJ;;Suplente;473392010;1802-50.2010.6.19.0000;12.198.315/0001-74;
ALFA HELENA GONÇALVES;DRA ALFA;44448;INAPTO (Cancelado);PRP;44;-;-;Deputado Estadual;Feminino;1960-04-20;Solteiro(a);Outros;Superior completo;Brasileira nata;RIO DE JANEIRO / RJ;;;611592010;3187-33.2010.6.19.0000;12.270.038/0001-63;
